case_id,clust_num,clust,district,reside,hhsize,hh_a10a,month,year,dist_road,dist_admarc,dist_agmrkt,popdensity,fsrad3_agpct,elevation,srtm_mwi_5_15,nutri_avail,nutri_retention,LAT_DD_MOD,LON_DD_MOD,RCSI,HDDS,FCS,Refrigerator,Radio,Television,Bicycle,Motorcycle,Car,cells_own,cell_cost,hh_age,hh_gender,LT_15,GT_64,floor_cement,floor_dirt_sand_dung,floor_tile,roof_natural,roof_iron,roof_other,region,cell_phone,panelweight,qx_type,TA,fnid,yearmo,flood_maxprecip,L12day1rain,L12maxdays,L12rain_cytot,ipczone_thinn,ipczone_lag_thinn,ipczone_price,ipczone_lag_price,ipc2,ipc_lag1,ipc_lag12,near_mkt,near_dist,mkt_thinness,Lmkt_thinn,price,lnprice_impu,Lprice,Llnprice_impu,case_id_num,percent_ag,asset_index2,logFCS,roof,nutri_reten1,nutri_reten2,nutri_reten3,nutri_reten4,nutri_reten5,nutri_avail1,nutri_avail2,nutri_avail3,nutri_avail4,nutri_avail5,nutri_reten_constrained,nutri_avail_constrained,ipczone,ipczone_floodmax,ipczone_floor,ipczone_roof,ipczone_cell,ipczone_hhsize,ipczone_hh_age,ipczone_hh_gender,ipczone_asset,ipczone_dist_road,ipczone_dist_admarc,ipczone_percent_ag,ipczone_nutri_reten_constrained,ipczone_nutri_avail_constrained,ipczone_elevation,ipczone_cells_own,TA_floodmax,TA_floor,TA_roof,TA_cell,TA_hhsize,TA_hh_age,TA_hh_gender,TA_asset,TA_dist_road,TA_dist_admarc,TA_percent_ag,TA_nutri_reten_constrained,TA_nutri_avail_constrained,TA_elevation,TA_cells_own,clust_floodmax,clust_floor,clust_roof,clust_cell,clust_hhsize,clust_hh_age,clust_hh_gender,clust_asset,clust_dist_road,clust_dist_admarc,clust_percent_ag,clust_nutri_reten_constrained,clust_nutri_avail_constrained,clust_elevation,clust_cells_own,TA_lag_price,TA_lag_thinn,TA_price,TA_thinn,clust_lag_price,clust_lag_thinn,clust_price,clust_thinn,ipczone_L12raincytot,ipczone_L12day1rain,ipczone_L12maxdays,clust_L12raincytot,clust_L12day1rain,clust_L12maxdays,TA_L12raincytot,TA_L12day1rain,TA_L12maxdays,clust_logFCS,clust_RCSI,clust_HDDS,clust1,clust2,clust3,clust4,clust5,clust6,clust7,clust8,clust9,clust10,clust11,clust12,clust13,clust14,clust15,clust16,clust17,clust18,clust19,clust20,clust21,clust22,clust23,clust24,clust25,clust26,clust27,clust28,clust29,clust30,clust31,clust32,clust33,clust34,clust35,clust36,clust37,clust38,clust39,clust40,clust41,clust42,clust43,clust44,clust45,clust46,clust47,clust48,clust49,clust50,clust51,clust52,clust53,clust54,clust55,clust56,clust57,clust58,clust59,clust60,clust61,clust62,clust63,clust64,clust65,clust66,clust67,clust68,clust69,clust70,clust71,clust72,clust73,clust74,clust75,clust76,clust77,clust78,clust79,clust80,clust81,clust82,clust83,clust84,clust85,clust86,clust87,clust88,clust89,clust90,clust91,clust92,clust93,clust94,clust95,clust96,clust97,clust98,clust99,clust100,clust101,clust102,clust103,clust104,clust105,clust106,clust107,clust108,clust109,clust110,clust111,clust112,clust113,clust114,clust115,clust116,clust117,clust118,clust119,clust120,clust121,clust122,clust123,clust124,clust125,clust126,clust127,clust128,clust129,clust130,clust131,clust132,clust133,clust134,clust135,clust136,clust137,clust138,clust139,clust140,clust141,clust142,clust143,clust144,clust145,clust146,clust147,clust148,clust149,clust150,clust151,clust152,clust153,clust154,clust155,clust156,clust157,clust158,clust159,clust160,clust161,clust162,clust163,clust164,clust165,clust166,clust167,clust168,clust169,clust170,clust171,clust172,clust173,clust174,clust175,clust176,clust177,clust178,clust179,clust180,clust181,clust182,clust183,clust184,clust185,clust186,clust187,clust188,clust189,clust190,clust191,clust192,clust193,clust194,clust195,clust196,clust197,clust198,clust199,clust200,clust201,clust202,clust203,clust204,month4,month5,month6,month7
3207-001,31550254,31550254,Blantyre City,urban,5,50,JUNE,2013,1,2,7,3000-5000,0,1170,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,-15.8086,35.0572,16,6,68,1,1,1,0,0,1,3,6000,65,1,2,1,1,0,0,0,1,0,3,1,754.88342,PANEL A,LIMBE WEST,MW2012C3030714,201306,0,32,30,992.78375,.20273305,0,4.4553752,4.4077811,1,1,1,LILONGWE,9.9245358,0,0,114.55,4.7410116,79.449997,4.3751278,3207-001,0,3.3234727,4.2195077,1,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030714,0,.56410259,.64102566,.56410259,4.3589745,40.384617,1.2051282,-.11495522,3.1538463,5.7692308,.041025642,.025641026,.025641026,1015.3846,.94871795,0,0,1,1,4.6666665,53.666668,1.3333334,2.1153784,1,1.6666666,0,0,0,1170,3.3333333,0,0,1,.95238096,4.1904764,43.190475,1.4285715,2.6331317,1,2.2857144,.028571431,0,0,1133.8096,3.1904762,4.3751278,0,4.7410116,0,4.4576483,.22857143,4.7473116,.23129252,992.78375,32,30,838.10834,49,30,838.10834,49,30,4.3435025,3.4761906,6.6666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0002-001,10101562,10101562,Chitipa,rural,5,1,JULY,2013,4,4,11,50-100,26,1220,High-altitude Plains,Moderate Constraint,Moderate Constraint,-9.667920000000001,33.3937,12,3,22.5,0,0,0,0,0,0,0,,29,1,3,0,0,1,0,1,0,0,1,0,258.77768,PANEL B,MWABULAMBYA,MW2012C3010107,201307,0,50,14,1619.3054,.5714286,.2,3.9164133,3.8340614,1,1,,MISUKU,10.655358,.5714286,.2,105.5,4.658711,77.510002,4.3504071,0002-001,0,-.30081591,3.1135154,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3010107,0,.64516127,.38709676,.38709676,4.8387098,40.129032,1.1935484,-.1839036,6.1290321,6.4516129,.038709678,.48387095,.61290324,1225.4839,.48387095,0,.83333331,.2962963,.4074074,5.3333335,42.037037,1.2407408,-.30081609,3.5555556,7.8333335,.044444446,.85185188,.83333331,1287.4073,.5,0,.54545456,.5,.5,4.8636365,40.81818,1.2272727,.028664637,4.0454545,4.5454545,0,.63636363,.90909094,1223.1818,.63636363,4.5338092,.12830688,4.5602956,.25595239,4.3941832,.24675325,4.6797185,.56493509,1619.3054,50,14,1342.3346,32,30,1161.9102,39.074074,27.537037,3.8839867,5.3636365,5.7272725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0121-001,10104150,10104150,Chitipa,rural,7,4,JULY,2013,13,1,38,0-50,28,1420,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,-10.1988,33.6635,3,4,40,0,0,0,0,0,0,0,,31,1,5,0,0,1,0,1,0,0,1,0,221.89519,PANEL A,NTHALIRE,MW2012C3010102,201307,0,53,30,1249.4037,.57103962,.2,4.3127422,4.0551591,1,1,,LIMBE,3.9382286,.85714287,.80000001,104.64,4.650526,113.08,4.7280955,0121-001,0,-.30081591,3.6888795,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3010102,0,.79347825,.30434781,.36956522,5.9565215,45.195652,1.1521739,-.1432385,4.597826,7.369565,.069565222,.48913044,.6630435,1333.2609,.59782606,0,.8888889,.16666667,.22222222,5.9444447,44.777779,1.1111112,-.30081621,11.388889,3.3333333,.2,0,0,1338.3334,.33333334,0,.84210527,.21052632,.21052632,6.1052632,42.421051,1.1052631,-.30081621,10.736842,3.8421052,.18947369,.052631579,.052631579,1324.2106,.52631581,4.7399592,.77777779,4.6666994,.8650794,4.7204523,.80601507,4.6583371,.87218046,1249.4037,53,30,1039.8362,32,26,1038.167,33.111111,26.277779,3.8106563,5.8421054,4.9473686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0112-001,10201688,10201688,Karonga,rural,3,1,JULY,2013,0,6,13,50-100,45,490,Mid-altitude Plains,No or Slight Constraint,No or Slight Constraint,-9.84483,33.8737,4,7,54,0,0,0,0,0,0,0,,68,2,0,1,0,1,0,1,0,0,1,0,282.06097,PANEL B,KILUPULA,MW2012C3010210,201307,0,32,25,1500.7496,.44987702,.2,4.456605,4.3700891,1,1,,MZUZU,1.3908933,.42857143,0,92.5,4.5272088,84.800003,4.4402957,0112-001,0,-.30081591,3.9889841,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3010210,0,.60000002,.55000001,.44999999,4.2750001,42.775002,1.175,-.11960157,1.95,7.8249998,0,.075000003,.1,613.5,.77499998,0,.82352942,.35294119,.35294119,4.7647057,43.35294,1.2352941,-.30081594,1.1764706,5.2352943,0,0,0,492.94116,.47058824,0,.60869563,.52173913,.56521738,4.695652,39.695652,1.0869565,-.14323802,1.0434783,5.304348,0,.086956523,.086956523,586.95654,.78260869,4.4495516,.011764706,4.5317945,.41176471,4.4504008,.017391305,4.5320535,.47826087,1500.7496,32,25,1269.0039,32,30,1233.2661,33.294117,29.705883,3.9591575,2.3043478,6.173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0267-002,10302010,10302010,Nkhata Bay,rural,6,2,JULY,2013,0,33,51,100-200,37,520,Low Plateaus,Water,Water,-12.029085,34.00436,33,5,35.5,0,0,0,0,0,0,0,,55,2,3,0,0,1,0,0,1,0,1,0,151.0202,PANEL A,CHIVUTA,MW2012C3010311,201307,0,31,25,1377.6705,.42861652,.00012016956,4.6172872,4.5662613,1,1,,CHINTHECHE,27.955339,.42857143,0,102.09,4.625855,93.459999,4.5375338,0267-002,0,-.30081591,3.5695326,1,0,0,0,0,1,0,0,0,0,1,0,0,MW2012C3010311,0,.58888888,.51111114,.75555557,6.8666668,44.488888,1.2555555,-.13973592,2.1111112,18.388889,.0066666668,.42222223,.43333334,614.22223,1.3222222,0,1,1,0,6,55,2,-.30081591,0,33,0,0,0,520,0,0,.8125,.375,.4375,6.9375,50.625,1.25,-.30081585,1.5625,28.5,.037500001,.9375,.9375,491.25,.5625,4.5375338,0,4.625855,.42857143,4.5375338,0,4.625855,.42857143,1377.6705,31,25,1328.3365,33,31,1328.3365,33,31,3.6416376,6.125,5.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0351-002,10307413,10307413,Nkhata Bay,rural,9,7,JULY,2013,3,9,42,0-50,0,480,Mid-altitude Plains,Severe Constraint,Severe Constraint,-11.729789,34.301031,9,6,66,0,1,0,0,0,0,1,750,55,2,3,0,0,1,0,1,0,0,1,1,224.3741,PANEL A,MANKHAMBIRA,MW2012C3010311,201307,0,31,25,1377.6705,.42861652,.00012016956,4.6172872,4.5662613,1,1,,NKHATABAY,14.357658,.42857143,0,102.09,4.625855,93.459999,4.5375338,0351-002,0,-.3008166,4.1896548,0,0,0,1,0,0,0,0,1,0,0,1,1,MW2012C3010311,0,.58888888,.51111114,.75555557,6.8666668,44.488888,1.2555555,-.13973592,2.1111112,18.388889,.0066666668,.42222223,.43333334,614.22223,1.3222222,0,.85714287,.14285715,1,8,51.714287,1.1428572,-.30081639,.5714286,9.2857141,0,.42857143,.42857143,537.14288,1,0,.7368421,.42105263,.89473683,7.5263157,48.684212,1.2631578,-.30081549,.7368421,8.6315794,0,.2631579,.2631579,577.36841,1.4210526,4.5375338,0,4.625855,.42857143,4.548398,.052631579,4.637629,.41654137,1377.6705,31,25,1251.4055,32,30,1251.4055,32,30,3.7192867,7.4736843,5.5263157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0326-001,10401522,10401522,Rumphi,rural,8,1,JULY,2013,5,21,21,50-100,49,1120,High-altitude Plains,Moderate Constraint,Moderate Constraint,-11.0517,33.6871,2,6,38.5,0,1,0,1,0,0,1,560,41,1,3,1,0,1,0,1,0,0,1,1,402.1532,PANEL B,CHIKULAMAYEMBE,MW2012C3010517,201307,0,42,22,810.966,.57124585,.5873332,4.6295176,4.506557,2,1,,CHITIPA,2.1107316,.42857143,0,98.07,4.5856814,95.919998,4.5635147,0326-001,0,-.30081713,3.6506581,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3010517,0,.67346936,.32653061,.67346936,5.3673468,46.57143,1.1632653,-.22685087,7.3061223,10.979591,.048979595,.93877554,.97959185,1206.5306,.79591835,0,.73809522,.40476191,.71428573,6.3333335,44.690475,1.2857143,.044353962,3.0476191,14.833333,.13333334,.35714287,.80952382,1121.6666,1.1428572,0,.78947371,.15789473,.52631581,6.1052632,45.105263,1.1578947,-.30081657,6.8421054,15.210526,.031578947,.84210527,.84210527,1023.1579,.57894737,4.7184224,.13690476,4.6425571,.2367347,4.5839777,.18195489,4.6208835,.5105263,810.966,42,22,603.55359,72,31,725.46631,63.285713,30.142857,3.7181423,4.2105265,5.2105265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0401-004,10405213,10405213,Rumphi,rural,5,,JULY,2013,11,34,35,50-100,42,1370,Mid-altitude Mountains,Moderate Constraint,No or Slight Constraint,-10.744606,34.021889,0,7,78,0,1,1,1,0,0,1,3000,33,1,3,0,0,1,0,0,1,0,1,1,214.87283,PANEL A,MWALWENI,MW2012C3010409,201307,0,50,22,1106.3555,.53008491,.012297769,4.6928983,4.5681834,1,1,,MZUZU,1.3489044,.42857143,0,100.77,4.6128407,92.040001,4.5222235,0401-004,0,-.30081135,4.356709,1,1,0,0,0,0,0,1,0,0,0,0,1,MW2012C3010409,0,.73469388,.42857143,.5714286,5.8775511,44.346939,1.2244898,-.2268507,5.1224489,17.857143,.012244899,.081632651,.55102038,994.28571,.97959185,0,.73333335,.46666667,.60000002,6.2666669,48,1.3333334,-.30081528,1.4,17.4,0,0,.13333334,628,.80000001,0,.77272725,.45454547,.59090906,5.3636365,42.863636,1.0909091,-.30081585,7.8636365,25.181818,0,.090909094,.95454544,1250.9091,1,4.3154049,.44666666,4.5768414,.057142857,4.5263424,.019480519,4.6193833,.45454547,1106.3555,50,22,1291.9949,32,30,1220.2092,32,30,3.9302239,2.1363637,6.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0556-001,10507175,10507175,Mzimba,rural,3,7,JULY,2013,15,2,35,50-100,24,1090,High-altitude Plains,Moderate Constraint,Moderate Constraint,-12.6592,33.6304,0,4,34,0,1,0,0,0,0,0,,26,1,1,0,0,1,0,1,0,0,1,0,545.55377,PANEL B,MABULABO,MW2012C3010503,201307,0,42,12,1115.7594,.501028,.51001006,4.5776491,4.3095646,2,1,,NKHAMENYA,21.437773,.42857143,.60000002,90,4.4998097,72.5,4.2835865,0556-001,0,-.3008166,3.5263605,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3010503,0,.83333331,.33333334,.33333334,4.6111112,44.805557,1.2222222,-.20014121,10.083333,5.1388888,0,.97222221,.97222221,1151.6666,.6388889,0,.85714287,.2857143,.37142858,4.4571428,45.885715,1.1714286,-.30081582,10.428572,4.9428573,0,.97142857,.97142857,1161.1428,.74285716,0,1,.1,.25,4.5500002,41.099998,1.15,-.30081564,14.45,4.6500001,0,.94999999,.94999999,1108,.34999999,4.2752414,.60000002,4.5359898,.42857143,4.2981219,.61285716,4.5032887,.45714286,1115.7594,42,12,876.16058,33,25,895.51605,32.514286,25,3.4777973,4.6999998,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0561-001,10507344,10507344,Mzimba,rural,4,7,JULY,2013,6,6,19,100-200,37,1180,Mid-altitude Plateaus,Severe Constraint,Moderate Constraint,-12.5306,33.6027,0,5,49.5,0,0,0,0,0,0,0,,61,2,1,0,0,1,0,0,1,0,1,0,501.3631,PANEL A,MABULABO,MW2012C3010503,201307,0,42,12,1115.7594,.501028,.51001006,4.5776491,4.3095646,2,1,,NKHAMENYA,13.486012,.42857143,.60000002,96.959999,4.5742984,71.264999,4.2664051,0561-001,0,-.30081591,3.9019728,1,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3010503,0,.83333331,.33333334,.33333334,4.6111112,44.805557,1.2222222,-.20014121,10.083333,5.1388888,0,.97222221,.97222221,1151.6666,.6388889,0,.85714287,.2857143,.37142858,4.4571428,45.885715,1.1714286,-.30081582,10.428572,4.9428573,0,.97142857,.97142857,1161.1428,.74285716,0,.66666669,.5714286,.5714286,4.3809524,46.523811,1.2380953,-.12823081,5.5714288,5.4761906,0,.95238096,.95238096,1217.1428,1.1428572,4.2752414,.60000002,4.5359898,.42857143,4.3260279,.6394558,4.5790091,.52789116,1115.7594,42,12,916.01007,32,25,895.51605,32.514286,25,3.9654365,.71428573,5.8095236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0638-001,10734370,10734370,Mzuzu City,urban,3,34,JULY,2013,2,19,3,3000-5000,16,1320,Mid-altitude Plateaus,Severe Constraint,Moderate Constraint,-11.433,34.0235,2,7,68,1,1,1,0,0,0,2,6000,31,1,1,0,1,0,0,0,1,0,1,1,136.73723,PANEL B,KATAWA WARD,MW2012C3010508,201307,0,51,22,1045.0387,.56322783,.46603081,4.7078786,4.692677,2,1,,NKHATABAY,9.7876596,.42857143,0,85,4.4426513,80,4.3820267,0638-001,0,3.3234713,4.2195077,1,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3010508,0,.5714286,.52142859,.70357144,5.1464286,44.917858,1.2071428,.04866926,4.9178572,11.267858,.055,.85000002,.86428571,1247.7142,1.3,0,.090909094,.81818181,.90909094,5.2727275,41.454544,1.1818181,1.3465885,1.5454545,19.09091,.27272728,1,1,1306.3636,3.1818182,0,.22222222,.83333331,.8888889,4.5555553,36.888889,1.0555556,.50458241,2.6666667,15,0,.83333331,.83333331,1120.5555,1.8888888,4.6966348,0,4.6316285,.42857143,4.4502783,.16984127,4.5184283,.52063495,1045.0387,51,22,1032.5082,52,31,1052.4268,52.909092,31,3.9739602,1.8333334,6.0555553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
