"","clust_L12raincytot","clust_L12day1rain","clust_L12maxdays","clust_floodmax","clust_cells_own","clust_price","clust_thinn","clust_roof","clust_hhsize","clust_hh_age","clust_hh_gender","clust_asset","clust_dist_road","clust_dist_admarc","clust_percent_ag","clust_nutri_reten_constrained","clust_elevation","clust_logFCS","clust_RCSI","clust_HDDS","ipc_lag1","ipc_lag12"
"719",1260.6731,38,20,0,0,3.1863527,1,0,3.6875,40.875,1.0625,-0.077412993,14.097333,33.066002,0,0,1093.2667,3.96422,1.25,4.8125,1,1
"720",752.32855,23,17,0,0.375,3.6827984,1,0.25,4,36.9375,1.25,0.42313635,0.30533335,21.109333,0.60000002,0,1184.8667,3.9536719,1.75,5.5625,1,1
"721",1305.6128,38,23,0,0.375,3.5042052,1,0.25,4.625,46,1.125,-0.20255047,6.4143748,13.55625,0.33750001,0,1223.9375,3.9835513,2.875,5.375,1,1
"722",814.43982,42,20,0,0.125,3.6827984,1,0.1875,2.6875,33.5,1.3125,-0.077411577,11.201333,10.253333,0.60000002,1,1242.1333,3.6447661,3,4.4375,1,1
"723",1262.7261,39,36,0,0.9375,3.3240464,1,0.5625,4.125,44.375,1.3125,0.17286198,0.338,6.4586668,0.60000002,0,1437.8,3.8073738,3,4.6875,1,1
"724",1100.3163,38,20,0,1.125,3.6648428,1,0.75,4.875,39.0625,1.25,0.29799968,1.406875,18.4925,0.5625,1,1256.6875,3.6342654,3.75,5,1,1
"725",1102.2373,38,20,0,1.375,3.6648428,1,0.9375,3.375,36.25,1.1875,-0.077412456,0.93937498,18.410625,0.60000002,1,1264.0625,4.0276194,0.5,5.9375,1,1
"726",1018.543,39,37,0,0.125,3.3470492,1,0.1875,5.375,49.8125,1.1875,-0.32768539,0.72125,18.516874,0.22500001,1,1004,3.5113714,2.75,4,1,1
"727",1190.0928,38,23,0,0.4375,3.3276405,1,0.0625,4.125,42.625,1.125,0.047726482,3.4868751,9.7449999,0.60000002,1,551.9375,3.7830005,2.25,4,1,1
"728",1270.2419,42,20,0,0.5,3.0807626,1,0.25,4.8125,46.625,1.3125,-0.57796031,1.249375,23.710625,0.60000002,0,506.3125,3.8587115,1.9375,4.375,1,1
"729",1225.2958,40,20,0,0.125,3.0807626,1,0.0625,4.9375,36.375,1.1875,-0.20254904,14.685625,4.5968752,0.48750001,0,791.875,3.6719575,1.1875,4.5,1,1
"730",1020.4675,39,37,0,0.1875,3.326833,1,0.125,4.375,43.0625,1.3125,-0.32768625,7.6075001,6.2837501,0.60000002,1,1142.875,3.5969834,4.6875,4.1875,1,1
"731",1065.0801,40,38,0,0.4375,3.4045253,1,0.125,5,43.4375,1.125,-0.32768679,1.2368751,8.3625002,0.15000001,1,1104.375,3.3985407,1.8125,3.875,1,1
"732",1005.1367,41,20,0,0.3125,3.4315648,1,0,4.6875,42.75,1.25,-0.57796031,1.99875,9.8924999,0.60000002,0,1274.75,3.5757735,2.875,4.4375,1,1
"733",1025.2421,41,20,0,0.375,3.3761361,1,0.3125,3.8125,37.5,1.0625,-0.57795972,0.94375002,5.433125,0,0,1078.5,3.4812198,0.875,4,1,1
"734",1470.8367,41,20,0,0.4375,3.2868147,1,0.1875,4,37.25,1.3125,0.047726769,0.41999999,3.8246667,0,1,1288.6,3.695091,0,4.3125,1,1
"735",1290.5248,41,20,0,0.3125,4.5915527,1,0.3125,4.0625,38.4375,1.25,-0.077410139,1.526,3.2313333,0,1,1100.4667,3.6110628,3.4375,4.5625,1,1
"736",1290.8335,41,20,0,0.125,2.8877294,1,0.1875,4.5,44.875,1.1875,-0.57795948,44.831875,18.356251,0.45000002,0,1065,3.648488,0.5625,4.4375,1,1
"737",1077.2611,42,30,0,0.0625,3.3610697,1,0.1875,4.5625,45.25,1.375,0.29800087,29.985624,4.1374998,0,1,1221.6875,3.7610683,0.3125,4.9375,1,1
"738",1096.4033,41,20,0,0.125,4.1699543,1,0.0625,4.375,38.1875,1.3125,-0.077411562,16.141874,12.2675,0.41250002,0,1508.625,3.6458299,0.9375,4.1875,1,1
"739",903.08203,42,19,0,0.0625,4.1699543,1,0.0625,4.6875,40.75,1.1875,-0.57795918,6.6418753,10.586875,0.037500001,0,478.375,3.5760016,1.1875,4,1,1
"740",1246.2325,60,13,0,0,NA,1,0.125,4.5,39.6875,1.3125,0.047724489,30.463125,1.4475,0.60000002,1,1594,3.4509323,4.1875,3.875,1,1
"741",1033.8049,42,20,0,1.4375,3.3761361,1,1,3.6875,38.6875,1.3125,0.79854733,0.61500001,2.1775,0,0,1070.875,4.102891,0.75,5.9375,1,1
"742",1014.2788,42,20,0,0.4375,3.3761361,1,0.4375,4.6875,42.8125,1.125,-0.077410683,1.714375,10.32,0,0,1139.0625,3.5860262,2.375,4.75,1,1
"743",1025.2188,42,20,0,0.125,3.3761361,1,0.0625,3.625,37.75,1.1875,-0.077411279,4.2131252,7.5056248,0.375,0,1159.8125,3.6482675,2.75,4.8125,1,1
"744",776.60797,31,19,0,0.4375,3.5503354,1,0.25,4.6875,42.9375,1.5,-0.45282459,0.24249999,9.0043755,0.33750001,1,482.25,3.8718994,0.375,5.125,1,1
"745",828.33411,60,18,0,0.125,3.1324461,1,0.1875,3.9375,40.375,1.625,-0.82823497,5.569375,8.4156246,0.22500001,0,492.625,3.642993,5.5,4,2,1
"746",959.73346,43,19,0,0.125,3.2404416,1,0.0625,4.6875,41.875,1.4375,-0.57795972,44.448124,2.4024999,0.60000002,1,726.3125,3.7997458,5.8125,5,2,1
"747",845.89093,43,13,0,0.375,3.4657359,1,0.125,3.5625,37.625,1.25,-0.077411845,22.008461,12.788462,0.60000002,0,491.38461,3.5383146,1.875,4.875,1,1
"748",929.24731,44,30,0,0.75,3.6107829,1,0.5,3.8125,40.25,1.125,0.42313778,1.6575,5.0531249,0.60000002,0,1132.1875,4.0129547,3.1875,5.9375,2,1
"749",867.0722,44,19,0,0.1875,4.2897401,1,0.5,3.6875,45.5625,1.5625,-0.57796061,2.7,6.1087499,0.52500004,0,790.875,3.5351419,4.25,4.8125,2,1
"750",812.94232,43,13,0,0.375,3.5214219,1,0.1875,4,46.5625,1.375,0.047725342,8.2093754,1.541875,0.60000002,0,511.375,3.5473676,3.4375,4.625,1,1
"751",903.32935,44,30,0,0.75,3.6107829,1,0.8125,3.375,38.625,1.3125,0.79854739,1.841875,9.1256247,0.1875,0,958.5625,4.1563544,0,6,1,1
"752",1102.3333,43,14,0,0.1875,3.5292974,1,0.3125,4.5625,40.9375,1.375,-0.45282313,7.5450001,5.046875,0.60000002,1,864.3125,3.5604608,6.375,4.5625,2,1
"753",1042.5039,44,14,0,0.0625,3.5292974,1,0.1875,4.25,34.5,1.0625,0.047726195,7.006875,9.6968746,0.5625,1,875.25,3.7065463,6.5,4.75,2,1
"754",1008.1073,54,30,0,0.3125,4.2897401,1,0.125,3.9375,37.1875,1.125,0.17286339,13.84,4.2518749,0.5625,0,220.75,3.6839414,6.3125,4.75,1,1
"755",1061.4225,54,30,0,0.6875,4.2897401,1,0.875,3.3125,34,1.3125,0.79854846,4.0143752,6.04,0.1125,0,930.4375,3.9299369,4.9375,5.5625,1,1
"756",1090.5443,44,14,0,0.125,3.2256527,1,0,4,42.875,1.375,-0.32768595,11.99625,13.5,0.22500001,0,724.3125,3.4188042,2.5625,3.5,1,1
"757",802.65271,63,11,0,0.1875,3.2256527,1,0.25,4.5,34.0625,1.1875,0.42313948,35.711876,5.4668751,0.41250002,0,673.5625,3.6513655,3.5625,4.25,2,1
"758",1080.9393,63,11,0,0.0625,3.2256527,1,0.25,3.625,45.375,1.1875,-0.45282286,37.915001,5.7668748,0.60000002,0,659.8125,3.4565077,2.0625,3.75,2,1
"759",648.1991,20,17,182.7345,0.1875,3.4061849,1,0.25,4.125,50.25,1.125,-0.32768625,7.5124998,9.3118753,0.5625,0,196.375,3.5727167,8.0625,4,2,2
"760",706.55017,54,21,182.7345,0.3125,3.3504303,1,0.625,3.875,42.875,1.1875,-0.32768482,0.200625,6.32125,0.60000002,0,79.375,3.8699934,4.5,5.0625,2,2
"761",746.31769,19,16,0,0.1875,4.6394267,1,0.125,3.5625,46.625,1.1875,-0.57796031,0.205625,6.0749998,0.60000002,0,53.125,3.8246684,7.625,4.5625,2,2
"762",828.77802,61,19,0,0.3125,3.5180171,1,0.3125,3.75,50.5,1.5625,-0.20254932,1.75375,6.026875,0.30000001,0,594.1875,3.5242543,2.125,4.1875,1,1
"763",888.3985,31,19,0,0.375,3.5180171,1,0.125,5.25,42.125,1.4375,-0.20254791,12.575625,14.513124,0,0,693.5,3.846525,4.625,5.3125,1,1
"764",1160.1718,43,14,0,0.0625,3.5292974,1,0.125,4.0625,43.9375,1.3125,0.17286366,14.60375,12.091249,0.1125,1,1035,3.6657221,7.0625,4.5625,2,1
"765",1170.6421,43,19,0,1.5625,3.4657359,1,0.9375,5.4375,36.75,1.0625,0.42313743,0.298125,4.2106252,0.48750001,0,861.5625,4.0402508,0,6,1,1
"766",1274.1069,43,19,0,2.1875,3.4657359,1,0.9375,4.1875,41.5,1.375,0.54827374,0.34142858,0.7564286,0,0,938,4.2241273,0,6.375,1,1
"767",926.17212,43,30,0,1.8125,3.6107829,1,0.875,4.25,38.9375,1,0.4231357,3.5287499,3.858125,0.037500001,0,1147.9375,4.2935615,1.875,6.375,1,1
"768",945.0744,44,30,0,2.5,3.6107829,1,1,3.5,44.4375,1.1875,0.67341125,0.21875,1.55625,0.075000003,0,1153.4375,4.4004464,1.375,6.75,1,1
