case_id,cellphone,number_celphones,slope,ag_percent,elevation,terrain_rough,ea_id,lat_modified,lon_modified,reside,region,hh_a01,ward,FS_month,FS_year,survey_round,rCSI,HDDS,FCS,country,asset_index,distance_index,housing_index,nutri_reten_constrained,nutri_avail_constrained
0201011001020901,0,0,2.400000095367432,6,877,High-altitude plains,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,18,3,24.5,Tanzania,-.39868104,1.154678,-.88583499,1,1
0201011001024601,0,0,2.5,22,905,Low plateaus,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,7,7,70,Tanzania,-.39868104,1.1069901,-.88583499,1,1
0201011001024604,0,0,4.099999904632568,10,897,Low plateaus,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,58,2,31.5,Tanzania,-.39868096,1.0462955,2.2580109,1,1
0201011001025901,0,0,2.5,10,913,Low plateaus,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,14,4,27.5,Tanzania,-.39868104,1.0853136,2.2580109,1,1
0201011001030001,1,1,5.099999904632568,2,952,Low plateaus,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,0,7,68,Tanzania,-.39868104,1.0376254,2.2580109,1,1
0201011001030401,0,0,4.099999904632568,6,922,Low plateaus,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,25,5,55,Tanzania,-.39868096,1.0419605,2.2580109,1,1
0201011001030402,1,1,4.099999904632568,6,935,Low plateaus,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,10,4,55,Tanzania,-.39868104,1.0419605,2.2580109,1,1
0201011001030409,0,0,4.099999904632568,8,921,Low plateaus,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,6,4,24,Tanzania,-.39868104,1.0549663,2.2580109,1,1
0201011001030501,0,0,2.5,4,874,High-altitude plains,2111001,-2.996390104293823,36.01396179199219,rural,2,1,111,4,2011,Tanzania NPS 2010/2011,53,3,52.5,Tanzania,-.39868096,1.054966,2.2580109,1,1
0202011303000601,1,2,2.400000095367432,20,1232,High-altitude plains,2211303,-3.350909948348999,36.89004135131836,rural,2,2,113,1,2011,Tanzania NPS 2010/2011,0,8,79,Tanzania,-.39868096,-.67049843,-.88582069,1,1
0202011303000602,1,1,4.099999904632568,48,1152,Mid-altitude plateaus,2211303,-3.350909948348999,36.89004135131836,urban,2,2,113,1,2011,Tanzania NPS 2010/2011,4,8,91.5,Tanzania,-.39868104,-.72252297,-.88582069,1,1
0202011303005501,1,3,3.200000047683716,10,1166,High-altitude plains,2211303,-3.350909948348999,36.89004135131836,rural,2,2,113,1,2011,Tanzania NPS 2010/2011,0,8,100,Tanzania,2.5079327,-.71818733,-.88582069,1,1
0202011303008601,1,2,3.200000047683716,13,1164,High-altitude plains,2211303,-3.350909948348999,36.89004135131836,urban,2,2,113,1,2011,Tanzania NPS 2010/2011,0,7,77.5,Tanzania,-.39868104,-.70951676,-.88582069,1,1
0202011303009001,1,2,3.200000047683716,13,1165,High-altitude plains,2211303,-3.350909948348999,36.89004135131836,urban,2,2,113,1,2011,Tanzania NPS 2010/2011,0,8,84,Tanzania,-.39868096,-.70518148,-.88582069,1,1
0202011303011601,1,3,3.200000047683716,34,1163,Mid-altitude plateaus,2211303,-3.350909948348999,36.89004135131836,urban,2,2,113,1,2011,Tanzania NPS 2010/2011,0,8,90,Tanzania,-.39867809,-.71385211,-.88582069,1,1
0202011303015501,1,2,3.200000047683716,10,1167,High-altitude plains,2211303,-3.350909948348999,36.89004135131836,rural,2,2,113,1,2011,Tanzania NPS 2010/2011,0,7,75,Tanzania,-.39868104,-.71385205,-.88582069,1,1
0202011303015801,1,1,3.200000047683716,10,1167,High-altitude plains,2211303,-3.350909948348999,36.89004135131836,rural,2,2,113,1,2011,Tanzania NPS 2010/2011,9,6,53.5,Tanzania,-.39868096,-.71385205,-.88582069,1,1
0202011303019301,1,1,3.200000047683716,6,1171,High-altitude plains,2211303,-3.350909948348999,36.89004135131836,rural,2,2,113,1,2011,Tanzania NPS 2010/2011,4,7,68,Tanzania,-.39868104,-.72252256,-.88582069,1,1
0202011303019305,1,1,1.299999952316284,60,20,Plains,2211303,-3.350909948348999,36.89004135131836,urban,6,1,53,4,2011,Tanzania NPS 2010/2011,0,8,77.5,Tanzania,-.39868096,-.67050213,-.88582069,1,1
0202012001005901,1,2,3.400000095367432,8,1118,Mid-altitude plateaus,2212001,-3.424400091171265,36.83969879150391,rural,2,2,123,4,2011,Tanzania NPS 2010/2011,0,8,59.5,Tanzania,-.39868104,-.62714708,-.88582069,1,1
0202012001018501,1,3,2,5,1140,High-altitude plains,2212001,-3.424400091171265,36.83969879150391,rural,2,2,123,4,2011,Tanzania NPS 2010/2011,0,8,85.5,Tanzania,-.39867809,-.63148272,-.88582069,1,1
0202012001021401,1,2,2.099999904632568,0,1103,High-altitude plains,2212001,-3.424400091171265,36.83969879150391,rural,2,2,123,4,2011,Tanzania NPS 2010/2011,2,7,68,Tanzania,-.39868104,-.60547054,-.88583499,1,1
0202012001021601,1,3,5.5,0,1096,Mid-altitude plateaus,2212001,-3.424400091171265,36.83969879150391,rural,2,2,123,4,2011,Tanzania NPS 2010/2011,0,8,79.5,Tanzania,-.39868104,-.5924648,.64888436,1,1
0202012001021701,1,2,5.5,0,1094,Mid-altitude plateaus,2212001,-3.424400091171265,36.83969879150391,rural,2,2,123,4,2011,Tanzania NPS 2010/2011,0,7,79.5,Tanzania,-.39868104,-.59246475,-.88583499,1,1
0202012001022301,1,1,5.5,0,1094,Mid-altitude plateaus,2212001,-3.424400091171265,36.83969879150391,rural,2,2,123,4,2011,Tanzania NPS 2010/2011,0,5,68.5,Tanzania,-.39868104,-.58812946,-.88583499,1,1
0202012001049801,1,3,2.5,10,1139,High-altitude plains,2212001,-3.424400091171265,36.83969879150391,rural,2,2,123,4,2011,Tanzania NPS 2010/2011,0,8,98,Tanzania,-.39868104,-.65749443,-.88582069,1,1
0202012001058601,1,2,2,2,1157,High-altitude plains,2212001,-3.424400091171265,36.83969879150391,urban,2,2,123,4,2011,Tanzania NPS 2010/2011,0,8,85,Tanzania,-.39868104,-.68350637,-.88582069,1,1
0202024305008801,1,2,2,10,1317,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,14,6,57.5,Tanzania,-.39868096,-.57946295,-.88582069,1,1
0202024305014801,1,1,9,0,1300,Mid-altitude plateaus,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,2,8,75,Tanzania,-.39868096,-.52743894,-.88582069,1,1
0202024305017601,1,4,2,4,1305,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,0,8,80.5,Tanzania,2.5079329,-.56212175,-.88582069,1,1
0202024305017608,1,2,2.700000047683716,0,1150,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,123,1,2011,Tanzania NPS 2010/2011,0,8,85.5,Tanzania,-.39868104,-.69651204,-.88582069,1,1
0202024305017609,0,0,1.600000023841858,0,1283,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,rural,2,2,273,1,2011,Tanzania NPS 2010/2011,0,0,0,Tanzania,-.39868104,-.50142723,-.88582069,1,1
0202024305021701,1,2,1.899999976158142,10,1315,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,5,8,63.5,Tanzania,-.3986811,-.58379829,-.88583499,1,1
0202024305028301,1,2,2,12,1324,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,0,6,82.5,Tanzania,-.39867815,-.59246886,-.88582069,1,1
0202024305029701,1,1,2,12,1329,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,3,8,102.5,Tanzania,-.39868104,-.60113949,-.88583499,1,1
0202024305031701,0,0,2,12,1323,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,0,7,82,Tanzania,-.39868096,-.59246886,-.88583499,1,1
0202024305033601,1,1,2,6,1325,High-altitude plains,2224305,-3.416340112686157,36.64162826538086,urban,2,2,273,1,2011,Tanzania NPS 2010/2011,0,0,0,Tanzania,-.39868119,-.58813345,-.88582069,1,1
0203009002004401,1,2,2.299999952316284,31,1249,Mid-altitude plateaus,2309002,-3.480319976806641,36.70206832885742,rural,2,3,91,7,2011,Tanzania NPS 2010/2011,0,5,70.5,Tanzania,-.39868096,-.29333174,-.88583499,1,1
0203009002011501,0,0,6.599999904632568,12,1211,Mid-altitude plateaus,2309002,-3.480319976806641,36.70206832885742,rural,2,3,91,7,2011,Tanzania NPS 2010/2011,1,8,60.5,Tanzania,-.39868104,-.33234957,2.2580109,1,1
0203009002019301,1,1,6.900000095367432,26,1152,Mid-altitude plateaus,2309002,-3.480319976806641,36.70206832885742,rural,2,3,91,7,2011,Tanzania NPS 2010/2011,0,5,73.5,Tanzania,-.39868104,-.22396639,-.88583499,1,1
0203009002031701,1,2,3.200000047683716,0,1291,Mid-altitude plateaus,2309002,-3.480319976806641,36.70206832885742,rural,2,3,91,7,2011,Tanzania NPS 2010/2011,0,8,63,Tanzania,-.39868104,-.41472095,-.88582069,1,1
0203009002048301,1,1,5.400000095367432,17,1138,Mid-altitude plateaus,2309002,-3.480319976806641,36.70206832885742,rural,2,3,91,7,2011,Tanzania NPS 2010/2011,11,5,33,Tanzania,-.39868104,-.12425454,-.88582069,1,1
0203009002062801,1,1,1.5,0,1245,High-altitude plains,2309002,-3.480319976806641,36.70206832885742,rural,2,3,91,7,2011,Tanzania NPS 2010/2011,2,8,73.5,Tanzania,-.39868104,-.27599055,-.88583499,1,1
0203009002068501,1,1,7.5,30,1149,Mid-altitude plateaus,2309002,-3.480319976806641,36.70206832885742,rural,2,3,91,7,2011,Tanzania NPS 2010/2011,0,8,90,Tanzania,-.39868104,-.19795454,-.88582069,1,1
0203009002115601,0,0,5.699999809265137,3,1107,Mid-altitude plateaus,2309002,-3.480319976806641,36.70206832885742,rural,2,2,231,7,2011,Tanzania NPS 2010/2011,6,5,71.5,Tanzania,-.39868096,-.041884031,2.2580109,1,1
0203010357000301,1,2,2.799999952316284,0,1341,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,103,1,2011,Tanzania NPS 2010/2011,8,8,46.5,Tanzania,-.39868104,-.65749907,-.88583499,1,1
0203010357000401,1,2,3,0,1344,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,103,1,2011,Tanzania NPS 2010/2011,0,7,91.5,Tanzania,2.5079329,-.65749907,-.88582069,1,1
0203010357003801,1,1,2.799999952316284,2,1337,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,103,1,2011,Tanzania NPS 2010/2011,0,8,87,Tanzania,-.39867809,-.64882839,-.88583499,1,1
0203010357003901,1,2,2.799999952316284,0,1342,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,103,1,2011,Tanzania NPS 2010/2011,0,7,77,Tanzania,2.5079329,-.65749907,-.88582069,1,1
0203010357006001,0,0,2.299999952316284,0,1348,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,103,1,2011,Tanzania NPS 2010/2011,0,8,74,Tanzania,-.39868104,-.66183442,-.88583499,1,1
0203010357007801,0,0,2.799999952316284,0,1341,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,103,1,2011,Tanzania NPS 2010/2011,0,7,70,Tanzania,-.39868104,-.65749907,-.88582069,1,1
0203010357008301,0,0,9.600000381469727,0,1346,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,112,1,2011,Tanzania NPS 2010/2011,2,7,71.5,Tanzania,-.39868104,-.67484009,-.88582069,1,1
0203010357012401,1,2,2.799999952316284,0,1341,High-altitude plains,2310357,-3.37512993812561,36.68608093261719,urban,2,3,103,1,2011,Tanzania NPS 2010/2011,4,8,61,Tanzania,-.39867809,-.65749907,-.88582069,1,1
0203013019000101,1,1,2.299999952316284,0,1357,High-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,2,3,132,4,2011,Tanzania NPS 2010/2011,10,8,68,Tanzania,-.39868104,-.69651693,-.88583499,1,1
0203013019000801,1,4,2.299999952316284,0,1359,High-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,2,3,132,4,2011,Tanzania NPS 2010/2011,0,7,98.5,Tanzania,2.5079327,-.69651699,-.88582069,1,1
0203013019004401,1,2,1.200000047683716,18,492,Mid-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,5,5,102,10,2011,Tanzania NPS 2010/2011,10,8,89.5,Tanzania,-.39867809,-.7051844,-.88582069,1,1
0203013019006801,1,3,2.5,0,1361,High-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,2,3,132,4,2011,Tanzania NPS 2010/2011,0,8,64,Tanzania,2.5079329,-.70085227,-.88582069,1,1
0203013019010101,1,2,2.5,0,1363,High-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,2,3,132,4,2011,Tanzania NPS 2010/2011,9,7,55.5,Tanzania,2.5079329,-.70085227,-.88582069,1,1
0203013019015301,1,3,2.299999952316284,0,1359,High-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,2,3,132,4,2011,Tanzania NPS 2010/2011,1,7,84,Tanzania,-.39868096,-.69218165,-.88582069,1,1
0203013019015501,1,2,2.299999952316284,0,1359,High-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,2,3,132,4,2011,Tanzania NPS 2010/2011,0,7,101.5,Tanzania,-.39867803,-.69218165,-.88582069,1,1
0203013019022901,1,4,2.299999952316284,0,1357,High-altitude plains,2313019,-3.386420011520386,36.65679168701172,urban,2,3,132,4,2011,Tanzania NPS 2010/2011,0,6,64.5,Tanzania,-.39868104,-.69218165,-.88582069,1,1
0203014016000601,1,1,2.900000095367432,4,1379,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,2,3,122,1,2011,Tanzania NPS 2010/2011,0,8,68,Tanzania,-.39867809,-.73119962,-.88582069,1,1
0203014016005001,1,1,2.099999904632568,12,914,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,21,4,83,11,2011,Tanzania NPS 2010/2011,0,5,50.5,Tanzania,-.39868104,.092511497,-.88582069,1,1
0203014016005002,1,2,2.900000095367432,4,1379,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,2,3,122,1,2011,Tanzania NPS 2010/2011,0,0,0,Tanzania,-.39867809,-.73119962,-.88582069,1,1
0203014016005401,1,4,2.900000095367432,4,1379,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,2,3,122,1,2011,Tanzania NPS 2010/2011,2,8,65.5,Tanzania,2.5079327,-.73119962,-.88582069,1,1
0203014016005501,1,3,2.900000095367432,4,1395,Mid-altitude plateaus,2314016,-3.374860048294067,36.67036056518555,urban,2,3,172,1,2011,Tanzania NPS 2010/2011,0,7,71.5,Tanzania,-.39867809,-.72252917,-.88582069,1,1
0203014016008601,1,1,2.900000095367432,4,1379,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,2,3,122,1,2011,Tanzania NPS 2010/2011,0,5,64.5,Tanzania,-.39868096,-.73119962,-.88583499,1,1
0203014016009001,1,1,2.900000095367432,6,1383,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,2,3,172,1,2011,Tanzania NPS 2010/2011,5,7,55.5,Tanzania,-.39867803,-.72686428,-.88582069,1,1
0203014016009101,1,1,2.900000095367432,4,1379,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,2,3,122,1,2011,Tanzania NPS 2010/2011,0,6,63.5,Tanzania,-.39867809,-.73119962,-.88582069,1,1
0203014016011401,1,1,2.900000095367432,4,1379,High-altitude plains,2314016,-3.374860048294067,36.67036056518555,urban,2,3,122,1,2011,Tanzania NPS 2010/2011,0,6,71.5,Tanzania,-.39868096,-.73119962,-.88582069,1,1
0204001001003601,1,1,18.60000038146973,55,1241,Mid altitude mountains,2401001,-3.364130020141602,35.80253982543945,rural,2,4,121,7,2011,Tanzania NPS 2010/2011,0,8,63.5,Tanzania,-.39868096,-.73117399,-.88582069,1,1
0204001001022501,1,1,6.099999904632568,2,1231,Mid-altitude plateaus,2401001,-3.364130020141602,35.80253982543945,rural,2,4,121,7,2011,Tanzania NPS 2010/2011,0,7,30,Tanzania,-.39867827,-.73550904,-.88582069,1,1
0204001001029601,1,2,5.599999904632568,4,1258,Mid-altitude plateaus,2401001,-3.364130020141602,35.80253982543945,rural,2,4,121,7,2011,Tanzania NPS 2010/2011,8,8,92,Tanzania,-.39868104,-.71816778,-.88582069,1,1
0204001001029605,1,1,23.89999961853027,0,1454,Mid altitude mountains,2401001,-3.364130020141602,35.80253982543945,rural,2,4,111,7,2011,Tanzania NPS 2010/2011,0,5,46.5,Tanzania,-.39868104,-.57943839,2.2580109,1,1
0204001001030101,1,1,7.599999904632568,9,1242,Mid-altitude plateaus,2401001,-3.364130020141602,35.80253982543945,rural,2,4,121,7,2011,Tanzania NPS 2010/2011,0,6,69.5,Tanzania,-.39868096,-.73117387,-.88583499,1,1
0204001001032701,1,2,5.599999904632568,4,1262,Mid-altitude plateaus,2401001,-3.364130020141602,35.80253982543945,rural,2,4,121,7,2011,Tanzania NPS 2010/2011,21,5,64.5,Tanzania,-.39868104,-.71816778,-.88582069,1,1
0204001001058501,1,3,4.199999809265137,0,1352,Mid-altitude plateaus,2401001,-3.364130020141602,35.80253982543945,rural,2,4,121,7,2011,Tanzania NPS 2010/2011,3,5,40,Tanzania,-.39868098,-.56209713,2.2580109,1,1
0204001001072901,1,2,3.799999952316284,0,1349,High-altitude plains,2401001,-3.364130020141602,35.80253982543945,rural,2,4,121,7,2011,Tanzania NPS 2010/2011,0,6,53,Tanzania,-.39868104,-.56643212,-.88583499,1,1
0204001002017801,1,3,8.600000381469727,0,1515,Mid-altitude plateaus,2401002,-3.372189998626709,35.70721054077148,urban,2,4,13,2,2011,Tanzania NPS 2010/2011,2,8,75,Tanzania,-.39868104,-.4667215,-.88582069,1,1
0204001002027901,0,0,8.699999809265137,0,1555,Mid-altitude plateaus,2401002,-3.372189998626709,35.70721054077148,urban,2,4,13,2,2011,Tanzania NPS 2010/2011,0,8,91.5,Tanzania,-.39868098,-.41469833,-.88583499,1,1
0204001002031201,0,0,5.699999809265137,0,1493,Mid-altitude plateaus,2401002,-3.372189998626709,35.70721054077148,urban,2,4,13,2,2011,Tanzania NPS 2010/2011,0,7,58,Tanzania,-.39868096,-.49273315,2.2580109,1,1
0204001002041601,1,1,20.39999961853027,0,1399,Mid altitude mountains,2401002,-3.372189998626709,35.70721054077148,rural,2,4,13,2,2011,Tanzania NPS 2010/2011,0,4,53.5,Tanzania,-.39868104,-.46238616,-.88583499,1,1
0204001002044801,1,2,8.600000381469727,0,1515,Mid-altitude plateaus,2401002,-3.372189998626709,35.70721054077148,urban,2,4,13,2,2011,Tanzania NPS 2010/2011,0,0,0,Tanzania,-.39868098,-.4667215,2.2580109,1,1
0204001002055401,1,1,10.69999980926514,0,1449,Mid-altitude plateaus,2401002,-3.372189998626709,35.70721054077148,urban,2,4,13,2,2011,Tanzania NPS 2010/2011,7,6,67.5,Tanzania,-.39868104,-.3323282,2.2580109,1,1
0204001002079201,1,1,3.700000047683716,37,1471,Mid-altitude plateaus,2401002,-3.372189998626709,35.70721054077148,urban,2,4,13,2,2011,Tanzania NPS 2010/2011,8,3,44.5,Tanzania,-.39868098,-.49273315,-.88583499,1,1
0204001002080001,1,2,5.699999809265137,0,1488,Mid-altitude plateaus,2401002,-3.372189998626709,35.70721054077148,urban,2,4,13,2,2011,Tanzania NPS 2010/2011,10,4,57.5,Tanzania,-.39868104,-.49706841,-.88583499,1,1
0205002007002801,0,0,18.20000076293945,17,1316,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,6,4,46,Tanzania,-.39868096,3.656167,2.2580109,1,1
0205002007004201,0,0,18.20000076293945,23,1312,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,14,6,74.5,Tanzania,-.39868104,3.6518314,2.2580109,1,1
0205002007004401,0,0,16,17,1316,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,12,6,44.5,Tanzania,-.39868096,3.6605022,2.2580109,1,1
0205002007011501,1,2,16,3,1301,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,7,7,73.5,Tanzania,-.39868104,3.6821785,2.2580109,1,1
0205002007012401,1,4,3.599999904632568,12,1294,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,0,6,75.5,Tanzania,-.39868104,3.6648374,-.88583499,1,1
0205002007017501,0,0,18.20000076293945,25,1298,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,0,8,74.5,Tanzania,-.39868104,3.6431611,-.88583499,1,1
0205002007017503,1,1,18.20000076293945,25,1305,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,0,8,63,Tanzania,-.39868104,3.6474962,-.88582069,1,1
0205002007035501,0,0,3.5,0,1255,Mid-altitude plateaus,2502007,-2.141050100326538,35.74726104736328,rural,2,5,21,4,2011,Tanzania NPS 2010/2011,0,7,81,Tanzania,-.39868096,3.7038543,2.2580109,1,1
0205010001008001,1,1,16.5,62,2254,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,14,4,51,Tanzania,-.39868096,-.30197248,2.2580109,1,1
0205010001008301,1,1,16.5,60,2256,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,6,5,59,Tanzania,-.39868096,-.30197248,2.2580109,1,1
0205010001011101,1,1,15.80000019073486,59,2441,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,2,4,40.5,Tanzania,-.39868096,-.34098983,2.2580109,1,1
0205010001012601,1,1,15.80000019073486,55,2477,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,13,4,66.5,Tanzania,-.39868096,-.36266631,2.2580214,1,1
0205010001016201,0,0,10.80000019073486,49,2306,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,0,7,92.5,Tanzania,-.39868096,-.28896639,2.2580109,1,1
0205010001026101,0,0,16.5,62,2256,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,0,4,63,Tanzania,-.39868096,-.30197248,2.2580109,1,1
0205010001029301,0,0,10.19999980926514,37,2360,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,28,6,79.5,Tanzania,-.39868096,-.24994874,2.2580109,1,1
0205010001030701,0,0,11.39999961853027,33,2350,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,4,3,36.5,Tanzania,-.39868096,-.27596033,2.2580109,1,1
0205010001030704,1,1,24.10000038146973,31,2509,High plateaus,2510001,-3.210510015487671,35.35704040527344,rural,2,5,103,2,2011,Tanzania NPS 2010/2011,0,6,78.5,Tanzania,-.39868104,-.34098852,2.2580109,1,1
0301006003002801,1,1,10.69999980926514,8,1611,Mid-altitude plateaus,3106003,-3.196660041809082,37.61537933349609,rural,3,1,71,5,2011,Tanzania NPS 2010/2011,2,8,83,Tanzania,-.39868098,-.25430852,-.88582069,1,1
0301006003004401,0,0,10.89999961853027,8,1589,Mid-altitude plateaus,3106003,-3.196660041809082,37.61537933349609,rural,3,1,61,5,2011,Tanzania NPS 2010/2011,8,7,41,Tanzania,-.39868104,-.26297918,-.88583499,1,1
0301006003011201,1,2,10.89999961853027,8,1574,Mid-altitude plateaus,3106003,-3.196660041809082,37.61537933349609,rural,3,1,71,5,2011,Tanzania NPS 2010/2011,0,8,100,Tanzania,-.39867809,-.24997321,-.88582069,1,1
0301006003011501,1,1,10.89999961853027,8,1615,Mid-altitude plateaus,3106003,-3.196660041809082,37.61537933349609,rural,3,1,61,5,2011,Tanzania NPS 2010/2011,0,8,67.5,Tanzania,-.39868104,-.26731449,-.88582069,1,1
