"y3_hhid","FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","slope","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"0087-001",21,2,42,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,33,0,0,0,0,0,1.064691,48,0,-0.974219159450205,0,0,1,0,0
"0087-003",38,5,0,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,33,0,0,0,0,0,1.064691,27,0,-0.455868827063573,0,0,1,0,0
"0088-001",62.5,6,0,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,33.6,0,0,0,0,0,1.064691,28,0,-0.974219159450205,1,1,1,0,0
"0089-001",21,2,25,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,32.9,8,0,0,0,0,2.496339,69,1,-0.974219159450205,0,0,1,0,0
"0090-001",37.5,5,12,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,32.5,8,0,0,0,0,2.496339,63,1,-0.974219159450205,0,0,1,0,0
"0090-003",37,5,2,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,32.5,8,0,0,0,0,2.496339,28,0,-0.455868827063573,0,0,1,0,0
"0091-001",21,3,42,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,32,8,0,0,0,0,2.496339,35,1,-0.974219159450205,1,1,1,0,0
"0091-102",53,6,0,0,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,5.9,0,0,1,0,0,1.780424,37,0,0.903910775957016,1,1,0,1,1
"0092-001",39,5,4,1,11,2013,1510004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,66.7,44,0,1,0,0,4.628424,34,0,-0.974219159450205,1,1,1,1,1
"0093-001",15,2,42,1,4,2013,1510004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,34,35,0,0,0,0,1.064691,44,0,-0.974219159450205,1,1,1,0,0
"0094-001",71,5,7,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,22.3,0,0,1,0,0,2.164546,81,0,-0.455868827063573,0,0,1,0,0
"0095-001",19,2,2,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,31.2,12,0,0,0,0,2.932994,32,0,-0.974219159450205,1,1,1,0,0
"0095-002",75.5,5,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,31.3,6,0,0,0,0,2.932994,75,0,-0.974219159450205,0,0,1,0,0
"0095-004",19.5,2,1,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,31.3,6,0,0,0,0,4.348608,19,1,-0.974219159450205,0,0,1,0,0
"0096-001",33.5,5,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,26.6,0,0,0,0,0,1.536011,59,0,-0.455868827063573,0,0,1,0,0
"0097-001",83.5,7,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,22.9,0,0,0,0,0,4.558463,34,0,-0.99011027338237,1,2,1,1,1
"0097-002",18,2,1,1,2,2013,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,72.8,31,0,1,0,0,2.147085,31,0,-0.471759940995738,1,1,1,0,0
"0098-001",26.5,4,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,27,0,0,0,0,0,2.321705,39,0,-0.974219159450205,0,0,1,0,0
"0099-001",25.5,4,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,26.4,0,0,0,0,0,1.483639,57,0,-0.974219159450205,1,1,1,1,1
"0099-003",36,5,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,26.4,0,0,0,0,0,1.483639,23,0,-0.471759940995738,0,0,1,1,1
"0099-008",21,2,41,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,26.7,4,0,0,0,0,1.483639,51,0,-0.974219159450205,0,0,1,0,0
"0100-001",50.5,4,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26.6,12,0,0,0,0,3.160097,26,0,-0.974219159450205,0,0,1,0,0
"0101-001",40,5,0,1,12,2012,1529002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24,2,0,0,0,0,4.121308,38,0,-0.974219159450205,0,0,1,1,1
"0102-001",42,2,10,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,80.7,0,0,0,0,0,4.051378,44,0,-0.974219159450205,0,0,1,0,0
"0103-001",45.5,2,0,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,80.4,12,0,0,0,0,2.688454,61,1,-0.974219159450205,0,0,1,0,0
"0104-001",47,5,0,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,90.8,15,0,1,0,0,1.86772,59,0,-0.974219159450205,1,1,1,0,0
"0105-001",86,7,6,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,81.5,8,0,0,0,0,6.081225,66,1,-0.455868827063573,0,0,1,0,0
"0106-001",35,4,0,1,3,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,85.4,8,0,0,0,0,1.71059,29,0,-0.455868827063573,1,2,1,1,1
"0107-001",52.5,5,0,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,82.2,31,0,0,0,0,2.251855,35,0,-0.471759940995738,1,1,1,1,1
"0108-001",67,5,11,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,82.6,26,0,0,0,0,3.806655,64,0,-0.455868827063573,1,1,1,1,1
"0109-001",90,6,0,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,83,31,0,0,0,0,4.173758,46,0,-0.974219159450205,1,2,1,1,1
"0109-003",44.5,6,0,1,1,2013,2110001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,83.4,26,0,0,0,0,5.800987,25,0,-0.455868827063573,0,0,1,0,0
"0110-001",59,7,9,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,88,18,0,0,0,0,2.339168,56,0,1.96197004051796,1,2,0,1,1
"0111-001",80,7,0,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,87.7,0,0,0,0,0,1.85026,41,0,-0.455868827063573,1,1,1,0,0
"0112-001",18.5,2,0,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,87.5,6,0,0,0,0,2.391557,76,0,-0.974219159450205,0,0,1,1,1
"0113-002",62,5,14,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,88.3,22,0,0,0,0,2.531268,57,1,-0.471759940995738,0,0,1,1,1
"0113-003",69,6,0,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1,88.2,16,0,0,0,0,7.0453,49,0,-0.455868827063573,1,2,1,0,0
"0113-004",44,4,0,1,7,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,68.6,2,0,0,0,0,2.339168,65,0,-0.99011027338237,0,0,1,0,0
"0114-001",61,6,17,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,87,10,0,0,0,0,4.103825,33,0,-0.455868827063573,1,1,1,0,0
"0115-001",53.5,4,25,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9,88.3,8,0,0,0,0,7.0453,46,1,-0.974219159450205,0,0,1,0,0
"0116-001",74,6,0,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,88.3,2,0,0,0,0,5.118277,42,0,-0.455868827063573,1,1,1,0,0
"0117-001",67.5,5,21,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87.5,6,0,0,0,0,4.103825,71,1,-0.974219159450205,0,0,1,0,0
"0118-001",62,5,2,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87.6,6,0,0,0,0,4.103825,29,0,-0.455868827063573,1,1,1,0,0
"0119-001",42,5,15,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87.6,6,0,0,0,0,4.103825,32,0,-0.455868827063573,1,1,1,0,0
"0120-002",58,5,11,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6,83.6,0,0,0,0,0,1.483639,49,1,-0.974219159450205,0,0,1,0,0
"0120-003",60,5,6,1,3,2013,2111001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3,86.2,4,0,0,0,0,2.548733,35,0,-0.974219159450205,0,0,1,0,0
"0121-001",99,7,0,1,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.7,6,0,0,0,0,2.670989,36,0,-0.455868827063573,1,2,0,1,1
"0122-001",51.5,6,0,0,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,23.1,44,0,0,0,0,4.06886,35,1,-0.455868827063573,1,1,0,1,1
"0123-001",76,7,7,1,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,23.2,41,0,0,0,0,3.21251,41,0,5.12284702628992,1,3,1,1,1
"0124-001",6.5,1,0,0,3,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23.7,13,0,0,0,0,3.21251,37,0,-0.455868827063573,1,3,0,1,1
"0125-001",82,6,0,0,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,23.7,13,0,0,0,0,3.21251,35,0,0.919801889889181,1,1,0,1,1
"0126-001",108.5,6,0,0,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24,6,0,0,0,0,3.21251,38,0,0.903910775957016,1,2,0,1,1
"0126-002",49,6,0,1,4,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,90.8,65,0,1,0,0,1.343984,53,0,-0.99011027338237,1,3,0,1,1
"0127-001",47,6,0,1,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,23.8,10,0,0,0,0,3.21251,50,0,-0.455868827063573,1,2,0,1,1
"0128-001",70,6,0,1,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,23.6,34,0,0,0,0,3.21251,43,1,-0.974219159450205,1,2,0,1,1
"0129-001",50,7,3,1,1,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,24,6,0,0,0,0,3.21251,70,0,-0.455868827063573,1,2,0,1,1
"0129-003",75,7,0,1,4,2013,2211303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,10.6,24,0,0,0,0,7.238264,40,0,-0.455868827063573,1,3,0,1,1
"0131-001",35.5,5,0,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,20.6,8,0,0,0,0,3.42218,42,0,-0.455868827063573,1,2,1,1,1
"0132-001",66,6,0,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,19.2,5,0,0,0,0,2.024858,49,0,0.903910775957016,1,2,0,1,1
"0133-001",63,6,23,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.7,0,0,0,0,0,2.094702,61,0,-0.455868827063573,1,2,1,1,1
"0133-003",51,7,0,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.7,0,0,0,0,0,2.094702,26,0,-0.99011027338237,1,1,0,1,1
"0134-001",83,7,0,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,20.3,0,0,0,0,0,5.52084,58,0,-0.455868827063573,1,3,1,1,1
"0135-001",80,7,0,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,20.4,0,0,0,0,0,5.52084,29,0,-0.471759940995738,1,2,0,1,1
"0136-001",72,6,0,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,20.3,0,0,0,0,0,5.52084,38,0,-0.455868827063573,1,1,1,1,1
"0137-001",107,7,0,1,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,19.7,10,0,0,0,0,2.478875,52,0,-0.471759940995738,1,3,0,1,1
"0138-001",79,7,0,0,3,2013,2212001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,18.9,2,0,0,0,0,2.042319,44,0,0.609391231195273,1,2,0,1,1
"0139-001",38,5,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,5.5,10,0,0,0,0,1.955018,53,0,-0.974219159450205,1,3,0,1,1
"0140-001",38,5,0,1,4,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9.6,10,0,1,0,0,1.169424,34,0,-0.974219159450205,1,1,0,1,1
"0141-001",50,7,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.6,4,0,0,0,0,1.955018,48,0,2.70500815870839,1,3,0,1,1
"0141-007",22.5,4,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.3,0,0,0,0,0,3.894051,27,0,0.919801889889181,1,1,0,1,1
"0142-001",50,6,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,19.7,0,0,0,0,0,2.70592,34,0,-0.99011027338237,1,2,0,1,1
"0142-003",58,6,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,23.6,34,0,0,0,0,3.21251,27,0,0.401451557502549,1,2,0,1,1
"0143-001",54,7,0,1,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,6.8,0,0,0,0,0,1.553468,21,0,-0.455868827063573,1,1,0,1,1
"0144-001",74,7,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5.3,10,0,0,0,0,1.902638,43,0,0.609391231195273,1,2,1,1,1
"0145-001",53,7,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,5.3,12,0,0,0,0,1.972478,43,0,0.609391231195273,1,2,0,1,1
"0146-001",93,7,13,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,5.3,12,0,0,0,0,1.972478,53,1,-0.455868827063573,1,3,1,1,1
"0147-001",66,6,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,5.3,12,0,0,0,0,1.972478,35,1,-0.974219159450205,1,1,0,1,1
"0148-001",65,6,0,0,1,2013,2224305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,5.9,2,0,0,0,0,1.972478,73,0,0.919801889889181,1,1,0,1,1
"0149-001",75,7,0,1,6,2013,2309002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,11.9,31,0,0,0,0,2.251855,43,0,-0.471759940995738,1,2,1,1,1
"0150-001",55,5,0,1,6,2013,2309002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,11.2,12,0,0,0,0,6.571875,52,0,-0.99011027338237,1,2,1,1,1
"0151-001",36.5,4,0,1,8,2013,2309002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.9,102.9,16,0,0,0,0,3.736742,33,1,-0.974219159450205,0,0,1,1,1
"0152-001",73,7,0,1,6,2013,2309002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,8.5,0,0,0,0,0,3.247453,30,0,-0.471759940995738,1,1,0,1,1
"0154-001",105,6,0,1,6,2013,2309002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,11.8,0,0,0,0,0,1.518553,32,0,-0.471759940995738,1,2,1,1,1
"0154-003",70,7,0,1,6,2013,2309002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,14.7,48,0,0,0,0,5.030786,37,1,-0.471759940995738,1,1,1,1,1
"0155-001",75,7,0,1,8,2013,2309002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,110.2,0,0,1,0,0,17.79471,52,0,0.106932012740806,1,1,1,1,1
"0156-001",77,5,0,1,6,2013,2309002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,13.9,3,0,0,0,0,5.748453,38,1,-0.974219159450205,0,0,1,0,0
"0157-001",43,5,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.9,0,0,0,0,0,2.775786,40,1,-0.974219159450205,1,2,1,1,1
"0157-005",60,6,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.6,0,0,0,0,0,2.601127,27,1,-0.455868827063573,1,1,0,1,1
"0159-001",72,6,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1,2,0,0,0,0,2.775786,36,0,0.903910775957016,1,3,0,1,1
"0160-001",94,7,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.9,0,0,0,0,0,2.775786,33,0,2.70500815870839,1,3,0,1,1
"0161-002",70,7,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2.8,0,0,0,0,0,2.950462,59,1,-0.455868827063573,1,1,1,1,1
"0162-001",46,6,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.9,0,0,0,0,0,2.775786,49,1,-0.455868827063573,1,2,0,1,1
"0163-001",35,4,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3.4,0,0,0,0,0,9.61129,41,0,-0.455868827063573,0,0,0,1,1
"0164-001",66,6,0,0,12,2012,2310357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.8,0,0,0,0,0,2.950462,42,0,0.919801889889181,1,2,0,1,1
"0165-001",70,6,8,0,3,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,4,2,0,0,0,0,2.601127,72,0,-0.455868827063573,0,0,0,1,1
"0166-001",44,6,0,0,3,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2,0,0,0,0,0,2.321705,48,0,5.12284702628992,1,3,0,1,1
"0167-002",58,7,4,0,5,2013,2313019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,10,0,1,0,0,1.291615,39,0,0.919801889889181,1,3,0,1,1
"0168-001",88,7,0,0,3,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.9,0,0,0,0,0,2.478875,31,0,3.77026821696724,1,3,0,1,1
"0168-004",34,6,0,1,10,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.5,4,0,0,0,0,4.051378,20,0,-0.455868827063573,1,2,0,1,1
"0169-001",76,7,6,0,3,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.9,0,0,0,0,0,2.478875,43,1,-0.471759940995738,1,3,0,1,1
"0170-001",56,5,8,0,3,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,0,0,0,0,0,2.321705,50,0,-0.974219159450205,1,1,0,1,1
"0171-001",95,7,14,0,3,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,0,0,0,0,0,2.321705,27,0,0.625282345127438,1,2,0,1,1
"0172-001",31,5,0,0,3,2013,2313019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,4.7,4,0,0,0,0,2.443947,50,0,-0.471759940995738,1,3,0,1,1
"0173-001",100,7,0,0,1,2013,2314016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,2.618592,29,0,2.00095306208019,1,2,0,1,1
"0174-001",92,7,4,0,1,2013,2314016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1,18.5,12,0,0,0,0,2.05978,40,0,-0.974219159450205,1,1,0,1,1
"0175-001",68,6,0,1,10,2013,2314016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,5.7,0,0,0,0,0,4.401068,28,1,-0.471759940995738,1,2,0,1,1
"0176-001",109,7,0,0,1,2013,2314016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,4,0,0,0,0,2.880589,60,0,6.20399819848093,1,7,0,1,1
"0178-001",41,7,0,0,1,2013,2314016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,4,0,0,0,0,2.880589,36,1,-0.974219159450205,1,1,1,1,1
"0179-001",50.5,6,0,0,3,2013,2314016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.3,0,0,0,0,0,2.618592,36,0,-0.974219159450205,1,2,0,1,1
"0180-001",40,5,14,0,1,2013,2314016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,4,0,0,0,0,2.880589,37,1,0.401451557502549,1,1,0,1,1
"0181-001",33,4,8,0,1,2013,2314016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,4,0,0,0,0,2.880589,33,1,0.401451557502549,1,2,0,1,1
"0182-001",41,5,0,1,6,2013,2401001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,93.1,55,0,1,0,0,18.57001,49,1,-0.974219159450205,1,1,0,1,1
"0182-002",62,7,0,0,8,2013,2401001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.8,12,0,0,0,0,2.304242,32,0,0.919801889889181,1,2,0,1,1
"0183-001",55.5,5,0,1,8,2013,2401001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2,2,0,1,0,0,6.098743,48,0,3.32174964353855,1,1,0,1,1
"0184-001",40,6,0,1,6,2013,2401001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,94.4,4,0,1,0,0,5.643393,38,1,-0.471759940995738,1,2,0,1,1
"0184-004",44,6,0,1,6,2013,2401001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.6,28,0,1,0,0,1.326528,23,0,-0.455868827063573,1,1,0,1,1
