"HHID","case_id","FCS","HDDS","rCSI","ea_id","region_north","region_central","rural","FS_month","FS_year","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car"
"031b1e2d78d64f469c9b17b75294b971","312017910234",14,4,20,"31201791",0,0,1,7,2016,-15.173661,35.031449,15,10,21,53,0,0,0,0,25,0,1,1,1,0,0,0,0,0,1,0,0
"031d3f2750ee401ab1346c87cb3e4b72","306026570281",40,5,11,"30602657",0,0,1,12,2016,-15.760952,34.421717,12,4,60,14,0,1,0,0,27,0,1,1,1,1,1,0,1,0,0,0,0
"031e4883262d4934bcac67e031770853","103081620268",54,3,21,"10308162",1,0,1,10,2016,-11.569838,34.286378,5,5,32,59,0,0,0,0,27,0,1,1,1,0,0,0,0,0,0,0,0
"031f5da27c424da3a0b057f9b5341e83","210855110092",47,5,5,"21085511",0,1,0,10,2016,-13.825714,33.777982,3,9,17,20,0,0,0,0,53,0,1,0,0,0,0,0,1,0,0,0,0
"031f9ffeba7849c2b74df1b0e9a2d5cb","208044470045",26,3,2,"20804447",0,1,1,3,2017,-14.005091,34.196053,17,11,40,22,0,0,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0
"03210a11d52047dd8c9a1735f72495f3","105052090009",94,6,6,"10505209",1,0,1,5,2016,-11.652508,33.469931,10,12,35,57,1,0,0,0,25,0,0,1,1,1,1,0,1,0,0,0,0
"032500a04ccd48a3962c8e9c40804100","308026950073",22,3,8,"30802695",0,0,1,4,2017,-16.094797,35.681098,2,27,80,38,0,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0
"0328aaafef254673bc3305ba89030eb0","305036220168",39,4,4,"30503622",0,0,1,2,2017,-15.431764,35.003062,7,1,33,55,0,0,0,0,55,1,1,0,0,0,0,0,0,0,0,0,0
"032b56cdb29a4a1fb22cb403342d2388","208024410370",35.5,4,27,"20802441",0,1,1,2,2017,-14.393188,33.934806,28,2,45,6,0,1,0,0,56,1,1,0,0,0,0,0,0,0,0,0,0
"032d3fca49784ee995953b1e4ddc5a8c","303065830232",45,4,11,"30306583",0,0,1,10,2016,-15.253792,35.256139,10,13,16,14,0,0,0,0,35,0,1,0,0,1,1,0,1,0,0,0,0
"032e5c5753aa4bd8b99286409e30b7ab","208074540091",43.5,5,21,"20807454",0,1,1,12,2016,-14.263875,34.51864,2,5,22,39,0,0,0,0,33,0,1,1,1,0,0,0,1,0,0,0,0
"033318bca86c47c5b9062b300d47b313","307056690046",28,3,0,"30705669",0,0,1,6,2016,-16.097034,35.073377,8,10,36,47,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0
"033d73e5646445a68992e3f15073377a","310037490045",45.5,5,0,"31003749",0,0,1,1,2017,-16.177162,34.678861,17,0,52,49,0,0,0,0,42,0,0,0,0,1,1,0,1,0,1,0,0
"034b6adc836d4de796b3d2fda2b5cf5c","209094820142",69.5,5,0,"20909482",0,1,1,2,2017,-14.415021,34.737562,4,7,43,22,0,0,0,0,49,0,1,0,0,1,1,0,0,0,1,0,0
"035b665b81ec488e991d80440c57c13a","310017360238",24.5,3,20,"31001736",0,0,1,4,2016,-16.392512,34.890469,2,6,70,18,0,0,0,0,41,0,1,0,0,0,0,0,0,0,1,0,0
"035cad34ef7b42be8bce758e6b32c314","306026600053",40,5,0,"30602660",0,0,1,3,2017,-15.580107,34.486228,0,3,60,41,1,0,0,0,54,0,0,1,2,1,1,0,1,0,1,0,0
"035fb897393e4514a7f2c28e9f7e54e5","303055810100",29.5,4,39,"30305581",0,0,1,5,2016,-15.621626,35.443322,26,6,31,55,0,0,0,0,58,0,1,1,1,0,0,0,0,0,1,0,0
"0361e24e85794498889424ee12bbd0bb","301205410020",60,6,9,"30120541",0,0,0,9,2016,-14.465717,35.229392,1,2,2,6,0,0,0,0,20,0,1,1,1,1,1,0,0,0,1,0,0
"0361eda99c794ebfa5c3a2cf2acf3283","107332340735",72,6,1,"10733234",1,0,0,1,2017,-11.415627,34.018966,2,19,4,26,1,0,0,0,45,1,0,1,1,1,1,0,1,1,1,0,0
"036860fc96f843e4a42922cdc3d046cd","310077550214",28.5,5,8,"31007755",0,0,1,4,2017,-16.17673,34.930358,10,3,42,47,0,0,0,0,75,1,1,0,0,1,1,0,0,0,1,0,0
"036c22fb43204fadb04e214cdfa3de97","104011790202",48,5,10,"10401179",1,0,1,6,2016,-10.960315,33.92762,4,13,59,55,0,1,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0
"036c51ede6f34aa8a350c185379931d4","313028140076",41.5,5,27,"31302814",0,0,1,2,2017,-15.494491,34.674153,7,4,47,28,0,1,0,0,38,1,1,0,0,0,0,0,0,0,0,0,0
"036c5ab8dfe44e44ac7d5031cb368e3b","305036240305",47,4,0,"30503624",0,0,1,4,2017,-15.525747,34.909696,4,3,35,53,0,0,0,0,56,1,0,0,0,0,0,0,1,0,0,0,0
"037262fcbf354cf09c3ca7b8787c072a","101031150002",21,3,32,"10103115",1,0,1,4,2017,-10.20714,33.537028,1,10,51,43,0,1,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0
"037655859b62416aa6bcf4d66c774545","205063640053",62,5,0,"20506364",0,1,1,1,2017,-14.079133,34.532966,2,15,37,8,0,0,0,0,42,0,1,1,1,1,1,0,0,0,1,0,0
"03873eccd59d46cd8bada1648a704cfd","208014390126",36,5,0,"20801439",0,1,1,3,2017,-14.410488,34.132618,13,10,24,8,0,0,0,0,40,0,1,0,0,1,1,0,0,0,1,0,0
"038fcd44bd854f66866dc9d011b9c13a","301085390014",42,4,6,"30108539",0,0,1,4,2017,-13.725164,35.039178,50,2,62,8,0,1,0,0,30,0,1,1,1,0,0,0,1,0,0,0,0
"03983b47c6b04c2481911adea271b79e","312017850144",60.5,5,9,"31201785",0,0,1,10,2016,-14.992631,34.928059,3,5,5,18,0,0,0,0,33,0,1,0,0,0,0,0,1,0,0,0,0
"03a3f8bac22f426784fd67491f3ff2ad","312017920164",37,4,0,"31201792",0,0,1,3,2017,-15.191919,34.967449,12,13,23,18,0,0,0,0,74,1,1,0,0,1,1,0,0,0,0,0,0
"03a5c7a1ea1b4c019edc8d9cfc0a26b9","209024620262",42,4,7,"20902462",0,1,1,1,2017,-14.918698,34.586335,11,4,42,28,0,1,0,0,26,0,0,1,2,1,1,0,0,1,1,0,0
"03ab3196e6ce41eda4c6ac3550d45e88","208084570105",28,3,9,"20808457",0,1,1,3,2017,-14.37646,34.469011,5,6,13,6,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0
"03b2877139d442cb95f9ddb736c85cd7","303025700113",25,3,29,"30302570",0,0,1,1,2017,-15.38839,35.467089,9,10,16,20,0,0,0,0,39,1,1,0,0,0,0,0,1,0,0,0,0
"03b3539fb0604cf1846bb5908c391da1","305026200050",57,4,0,"30502620",0,0,1,4,2017,-15.464192,35.012816,7,3,30,60,0,0,0,0,47,1,1,1,1,1,1,0,0,0,0,0,0
"03b395617537487585678dcdb9da3454","301035260294",40.5,5,9,"30103526",0,0,1,12,2016,-14.219633,35.025718,2,3,40,8,0,0,0,0,40,1,0,1,1,1,1,0,1,0,1,0,0
"03b53b61e44d45ae8d96a6e4b3885f6c","208014390112",29,5,42,"20801439",0,1,1,3,2017,-14.410488,34.132618,12,10,24,6,0,0,0,0,72,1,1,0,0,1,1,0,0,0,0,0,0
"03bcc01e11934bceb1eeed61704fa780","307096800085",33,4,0,"30709680",0,0,1,4,2017,-16.009724,35.145672,6,8,30,51,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0
"03c1a395a79f4011b839e79b25c35d13","106012240200",73,5,0,"10601224",1,0,1,4,2017,-12.048123,34.726956,64,69,103,35,0,0,0,0,34,0,1,1,4,1,1,0,0,1,0,0,0
"03c8684355474505ba5f7e4c0e15f93b","105052090052",49,4,4,"10505209",1,0,1,5,2016,-11.652508,33.469931,12,10,32,60,1,0,0,0,22,0,0,1,1,1,1,0,1,1,0,0,0
"03d88048e3304c4db2e4328e6d622ae4","303065840234",41,4,0,"30306584",0,0,1,4,2017,-15.289466,35.201186,17,11,17,35,0,0,0,0,17,1,1,0,0,0,0,0,1,0,0,0,0
"03e7f9118e7d4046b46007ef93a7d836","302225660402",58,5,0,"30222566",0,0,0,9,2016,-15.042153,35.22694,3,3,3,24,0,0,0,0,49,0,0,1,3,1,1,0,1,0,1,0,0
"03e8dc1bbd6f49808ad9b2904d59f9b6","310037490059",19.5,3,11,"31003749",0,0,1,1,2017,-16.177162,34.678861,17,0,52,49,0,0,0,0,60,0,1,0,0,0,0,0,1,0,1,0,0
"03ef5c89e05d45749d360a31bd83ca39","206144050223",47,4,0,"20614405",0,1,1,5,2016,-14.020513,33.594596,3,3,20,8,0,0,0,0,40,0,1,1,1,0,0,0,1,0,1,0,0
"03f3bbb87e094767b783a5e0c949296b","309017190088",30,5,20,"30901719",0,0,1,12,2016,-15.726059,35.710228,41,4,57,47,0,0,0,0,32,1,1,0,0,1,1,0,0,0,0,0,0
"03f69513b3b64ba0b4d4f6c815393892","202032870120",44.5,5,2,"20203287",0,1,1,6,2016,-12.953096,34.270535,1,1,2,39,0,0,0,0,29,0,1,0,0,1,1,0,1,0,1,0,0
"03f7546b75a74a27bbc29c930fb30f51","205073670126",34.5,4,9,"20507367",0,1,1,6,2016,-13.552698,34.315225,6,2,26,28,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
"03f93aeca4af4b94a05425063aaec898","306026600092",92,6,0,"30602660",0,0,1,3,2017,-15.580107,34.486228,0,3,60,47,1,0,0,0,30,0,1,1,2,1,1,1,0,1,0,0,1
"040aee0676fc41aaa08ae749fb605945","307096800171",29,3,24,"30709680",0,0,1,4,2017,-16.009724,35.145672,6,8,29,51,0,0,0,0,40,0,1,0,0,1,1,0,0,0,0,0,0
"04111a4caf9541409427a1b50bbb64a1","206013750128",28.5,4,18,"20601375",0,1,1,9,2016,-14.156098,33.857402,6,5,22,45,0,0,0,0,29,0,1,0,0,0,0,0,1,0,1,0,0
"0411cb316e704bbab15419065cd7e7c6","202012830284",58,5,0,"20201283",0,1,1,5,2016,-12.677904,34.179679,3,6,30,47,0,0,0,0,25,0,1,1,1,0,0,0,0,0,0,0,0
"041986dcf16b40d89f98a29b2336752f","210875160204",47,5,6,"21087516",0,1,0,4,2017,-14.008755,33.728111,5,5,6,0,0,0,0,0,50,1,0,1,5,1,1,0,0,0,1,0,0
"041b2ab4e0bb4b20851ca918079c22b6","210665010543",56,6,23,"21066501",0,1,0,6,2016,-14.001754,33.785388,1,1,4,0,0,0,0,0,25,1,0,1,2,1,1,0,0,0,0,0,0
"041f07a62d444f95a5d4495ffb153e48","305026200078",52.5,5,10,"30502620",0,0,1,4,2017,-15.464192,35.012816,7,3,31,60,0,0,0,0,19,0,1,0,0,0,0,0,1,0,1,0,0
"0423af3e66c14335844a3e52bd63b6a3","104071900117",37.5,4,15,"10407190",1,0,1,5,2017,-10.959156,34.010848,3,14,55,14,0,1,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0
"042c98370f3d4709b1f77e0399ee17b4","104071880090",49,5,8,"10407188",1,0,1,3,2017,-10.882429,34.050458,0,26,66,2,0,1,0,0,23,0,0,1,2,0,0,0,0,0,0,0,0
"0430ed9a25db4fdf8a1fea9513bc0efa","304036050131",50,4,8,"30403605",0,0,1,2,2017,-15.80194,35.297593,9,7,33,18,0,0,0,0,29,1,1,0,0,1,1,0,0,0,1,0,0
"0432445ce230436b8ffb2b00d9effd09","301045300413",23,2,33,"30104530",0,0,1,9,2016,-14.41125,35.595181,3,8,33,31,0,1,0,0,78,1,1,0,0,1,1,0,0,0,0,0,0
"0442162a1ae446a7bc3d95cc5dcac6d2","310017410059",33,4,7,"31001741",0,0,1,1,2017,-16.4966,34.943521,0,3,55,2,0,0,0,0,87,0,1,1,1,0,0,0,0,0,1,0,0
"044628636bac4c65be0433b5db2b7a57","208034430431",36,4,24,"20803443",0,1,1,4,2017,-14.200352,34.103045,2,9,31,37,0,0,0,0,41,0,1,0,0,1,1,0,0,0,0,0,0
"04476e47cdef4c5faeb3515b5f150a82","304206140234",33,4,15,"30420614",0,0,0,9,2016,-15.705021,35.183601,7,10,24,18,0,0,0,0,24,0,1,1,1,0,0,0,1,0,0,0,0
"044a4aca3b1848909253d0443a0c4c66","208044470113",55,5,16,"20804447",0,1,1,3,2017,-14.005091,34.196053,19,12,38,51,0,0,0,0,29,0,1,0,0,1,1,0,1,0,1,0,0
"044e36aeb2cd4a1fb3521e1e79eaee84","207034180236",35.5,4,17,"20703418",0,1,1,12,2016,-13.804444,32.987776,4,13,91,10,1,0,0,0,56,1,1,0,0,0,0,0,1,0,0,0,0
"0456014d972645beb1743e49c85d080e","312017850077",52.5,5,18,"31201785",0,0,1,10,2016,-14.992631,34.928059,3,6,5,20,1,0,0,0,46,0,1,0,0,0,0,0,0,0,0,0,0
"04579a2c4523493db918637d25e3d15d","309017110103",53,4,0,"30901711",0,0,1,9,2016,-15.553168,35.64588,33,12,39,60,0,0,0,0,39,0,0,1,2,1,1,1,0,1,1,0,0
"045cc9d80f6e42afaa3f625756942595","205053620032",33,4,4,"20505362",0,1,1,3,2017,-13.930634,34.533073,5,17,18,60,1,0,1,0,56,0,0,0,0,1,1,0,0,0,1,0,0
"045cf534543843e895fd2ff335a6aa96","304015940124",33,3,10,"30401594",0,0,1,9,2016,-15.766709,35.22348,10,5,24,16,0,0,0,0,33,0,1,1,1,1,1,0,1,0,0,0,0
"045ed456687e4872839b34233df93231","314418480065",97,6,0,"31441848",0,0,0,4,2017,-15.39032,35.315213,1,1,2,10,0,0,0,0,37,0,0,1,4,1,1,1,0,0,0,0,1
"04643977a33b422a956b1aae2849148f","304046080189",24,2,0,"30404608",0,0,1,6,2016,-15.944962,35.298889,2,3,38,33,0,0,0,0,65,0,1,0,0,0,0,0,0,0,1,0,0
"0475122cc8b8415397a6508d6ed1155a","203063250552",44.5,5,0,"20306325",0,1,1,2,2017,-13.31979,33.764741,12,4,46,60,1,0,0,0,66,1,1,0,0,0,0,0,0,0,0,0,0
"0480490180ae492bab38520e1a2d9a52","106012220346",34.5,3,10,"10601222",1,0,1,2,2017,-12.020478,34.623074,53,59,91,4,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0
"04835155fd0f4d359e9a509ab739385f","201082640374",21,2,4,"20108264",0,1,1,3,2017,-13.230821,33.569775,6,15,23,45,0,1,0,0,61,0,1,0,0,0,0,0,0,0,1,0,0
"049a2e311dc142bcae63b5c4db9c286a","203013040020",25,3,9,"20301304",0,1,1,5,2016,-13.408561,33.964834,9,7,61,8,0,0,0,0,77,1,1,0,0,0,0,0,0,0,0,0,0
"04a0e3b5b49a427c8b782738771d49f8","106012250157",38.5,3,15,"10601225",1,0,1,2,2017,-12.048716,34.735788,65,70,103,20,0,0,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0
"04a56b95743c4dadabb3d50780a828d7","107312310126",60,6,4,"10731231",1,0,0,9,2016,-11.381057,33.974639,2,14,10,31,1,0,0,0,31,0,0,1,1,1,1,0,0,1,1,0,0
"04a6c4d049dc43d991cc5b8bff53a7c5","101011050125",21,2,27,"10101105",1,0,1,2,2017,-9.693834,33.384991,2,4,66,35,0,1,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0
"04aa9a4da14e4f5cb895b668f5b1ebfc","313018070043",37.5,4,18,"31301807",0,0,1,8,2016,-15.215737,34.602905,31,5,48,45,1,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0
"04b23607313749c8a1df4047fbf82d85","303015680053",47,5,0,"30301568",0,0,1,3,2017,-15.331859,35.457338,8,14,18,33,0,0,0,0,40,0,1,1,2,1,1,0,0,0,1,0,0
"04ba5e099ea241bc8e765c77b4c86ab1","314358390211",74,6,19,"31435839",0,0,0,10,2016,-15.374401,35.365113,0,5,6,51,0,0,0,0,55,0,0,1,4,1,1,1,1,1,1,0,0
"04c38d53d62b482bbfc3a109067bb1bd","106012270200",73,4,0,"10601227",1,0,1,4,2017,-12.095548,34.734085,66,72,105,12,0,0,0,0,38,0,0,1,4,1,1,0,1,0,0,0,0
"04c56bad0cda4d9ab1bbad23ad4a7ae0","303065870036",49.5,5,14,"30306587",0,0,1,12,2016,-15.471926,35.227714,1,10,15,12,0,0,0,0,33,0,0,1,1,1,1,0,0,0,0,0,0
"04c96146c1ed4911b0783bbb0c9bd29a","315318560214",84,6,0,"31531856",0,0,0,3,2017,-15.748746,35.021205,1,4,6,0,0,0,0,0,34,0,0,1,2,1,1,0,0,1,0,0,0
"04cbb240ee1740eab4d1c4b0e380a1a3","311017600051",30,4,21,"31101760",0,0,1,2,2017,-17.092351,35.114643,9,9,26,53,0,0,0,0,73,0,1,0,0,0,0,0,1,0,1,1,0
"04ccaf43718943f892f7566df44fcb1e","308057020147",53,4,8,"30805702",0,0,1,9,2016,-15.793053,35.483234,19,8,50,24,0,0,0,0,30,0,1,1,2,0,0,0,1,0,1,1,0
"04d00a98a38c434fac67762d9d301dcf","305026210106",50.5,4,0,"30502621",0,0,1,6,2016,-15.575781,35.068538,3,2,28,45,0,0,0,0,75,1,1,0,0,1,1,0,1,0,0,0,0
"04d2697bfb28410f95d4ca3b426753d6","210364830050",78,6,0,"21036483",0,1,0,9,2016,-13.956563,33.771997,1,1,1,0,0,0,0,0,47,0,0,1,3,1,1,1,1,1,1,0,1
"04d510ea0cd04d9c84b6d21ddc578807","206063940061",47,4,27,"20606394",0,1,1,2,2017,-13.728265,33.301121,26,5,59,26,0,1,0,0,41,0,0,1,1,1,1,0,1,0,0,0,0
"04d562a8f0b34f128063a2066aa9da98","307106840077",36,4,2,"30710684",0,0,1,4,2017,-15.940622,35.095487,1,10,25,47,0,0,0,0,38,0,0,0,0,1,1,0,1,0,1,0,0
"04d9e9a5a0b34ee89649a5fe0031472f","310027430088",45.5,4,8,"31002743",0,0,1,4,2017,-16.226333,34.824941,0,3,53,60,0,0,0,0,24,0,1,0,0,1,1,0,1,0,1,0,0
"04e6f34bd1aa459f8e5d81f732923383","313038180116",39,4,19,"31303818",0,0,1,3,2017,-15.35411,34.803532,9,12,42,47,0,1,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0
"04efc66a9c8c47cd87d0494154bc21a4","315478710312",42,4,0,"31547871",0,0,0,9,2016,-15.84872,35.073285,1,1,11,0,0,0,0,0,36,0,1,0,0,1,1,0,1,0,1,0,0
"04f1543eb44f45c2a04f30e067c5d87a","103201710212",46.5,5,6,"10320171",1,0,0,3,2017,-11.614042,34.284334,0,3,32,16,1,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0
"04f803a910d247828ff12f1b89013e5a","315348590807",63,4,20,"31534859",0,0,0,10,2016,-15.752515,35.072778,2,4,9,20,0,0,0,0,68,0,0,1,3,1,1,0,1,0,0,0,0
"04f8354be3c24e0abd03b3f381277285","106012200125",46.5,4,13,"10601220",1,0,1,5,2016,-12.01483,34.614247,50,56,88,2,0,0,0,0,67,1,1,0,0,1,1,0,0,1,0,0,0
"04f98f5f70b647d5b3c81e0783eb4daa","313028170045",31.5,4,10,"31302817",0,0,1,6,2016,-15.663807,34.621782,2,12,46,43,1,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
"04f9e91fa62840a79fc222e578942b2b","312048020309",42.5,4,15,"31204802",0,0,1,4,2017,-14.899499,35.145843,1,22,20,18,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0
"04fcc4fccf9744a0a7f7adad933932ad","205063640022",27,3,8,"20506364",0,1,1,1,2017,-14.079133,34.532966,2,14,37,10,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0
"04ffc3ef8f7241dc902a6b98bd4d604d","103061590163",63.5,4,20,"10306159",1,0,1,3,2017,-11.687144,34.31454,7,8,41,14,1,0,1,0,55,1,0,1,1,1,1,0,0,0,0,0,0
"0501bbb47b5149cca03fe0d16534ae54","210374850084",51,5,0,"21037485",0,1,0,4,2016,-14.005029,33.794591,2,3,3,0,0,0,0,0,20,0,0,1,1,1,1,0,1,0,0,0,0
"0504e3ffc69549bf89493306680a5139","104051870088",23.5,2,4,"10405187",1,0,1,6,2016,-10.669118,34.075923,10,28,84,7,0,1,0,0,66,1,1,0,0,0,0,0,1,0,0,0,0
"050541caa5b84561ae2c363a77770948","208054500316",32,4,7,"20805450",0,1,1,10,2016,-14.095697,34.168091,11,8,35,18,0,0,0,0,29,1,1,1,1,0,0,0,0,0,0,0,0
"0516be73b8c246a98c954963f4bde6cc","305016170215",51,5,0,"30501617",0,0,1,5,2016,-15.621164,35.013099,1,7,16,2,0,0,0,0,21,0,0,0,0,1,1,0,0,0,0,0,0
"0518e9c59d0c493ab99d944bb3937232","302025470232",30.5,3,0,"30202547",0,0,1,3,2017,-15.061575,35.300281,10,8,11,49,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0
"051d451e93f1433aac55ff163fcf0899","209084780176",24,3,2,"20908478",0,1,1,1,2017,-14.659798,34.677474,12,6,44,14,0,0,0,0,51,1,1,0,0,0,0,0,0,0,0,0,0
"05208e21b94f4681b39f3540e13d4de1","209084770373",36,5,12,"20908477",0,1,1,6,2016,-14.531922,34.702913,4,5,45,8,0,0,0,0,43,0,1,0,0,0,0,0,0,0,1,0,0
"0522e6a1da604088a9bf331d76514916","302015440396",37,5,0,"30201544",0,0,1,4,2016,-14.846169,35.50009,38,2,40,26,0,0,0,0,65,1,0,1,4,1,1,1,1,1,1,0,0
"052504a85a714269a12fd5905ab7eb76","302065580006",43,4,29,"30206558",0,0,1,9,2016,-15.12574,35.513325,22,10,33,55,0,0,0,0,14,1,1,0,0,1,1,0,1,0,1,0,0
"05287b8a9b02420aab61f38e7735a661","203043150058",39.5,4,0,"20304315",0,1,1,3,2017,-13.505623,33.83564,5,8,56,37,0,0,0,0,22,0,1,1,1,1,1,0,1,0,1,0,0
"052f583cb7c34f52b126dff439ba19b1","103021520069",29,3,4,"10302152",1,0,1,6,2016,-11.926179,34.136756,0,23,54,53,0,0,0,0,28,0,0,1,2,1,1,1,0,1,1,0,0
"052fb4d0cd154285b55784b1e75b774d","307106840032",49,3,0,"30710684",0,0,1,4,2017,-15.940622,35.095487,1,10,25,53,0,0,0,0,48,0,0,0,0,1,1,0,1,0,1,0,0
"053b44c55f124778b47f1fc92332a9be","210835100491",45.5,5,15,"21083510",0,1,0,2,2017,-13.764306,33.812489,1,16,24,35,0,0,0,0,19,0,1,0,0,0,0,0,1,0,0,0,0
"0544c6cbef864ab6a03aee9f4575e8e2","306026500051",37,4,9,"30602650",0,0,1,3,2017,-15.522797,34.457348,6,5,65,45,1,0,0,0,33,0,1,1,1,0,0,0,0,0,0,0,0
"054a79225bb64b5a94e4c6fb8052360f","210865130517",89,6,3,"21086513",0,1,0,6,2016,-13.959151,33.741979,2,5,5,0,0,0,0,0,44,0,1,1,1,1,1,0,1,0,1,0,0
"054fda4fc60548e59a29ca59acc96e08","308016920114",40.5,5,1,"30801692",0,0,1,5,2016,-16.119289,35.381973,13,14,56,12,0,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0
"055bf2266e694fbf97cb52f5b319762b","306016460141",28,5,8,"30601646",0,0,1,4,2017,-15.735286,34.52086,13,14,50,8,0,1,0,0,55,0,1,0,0,0,0,0,1,0,0,0,0
"057021408bb04e70b49ed96838691188","103061590009",34.5,3,21,"10306159",1,0,1,3,2017,-11.687144,34.31454,5,8,40,33,1,0,1,0,60,1,1,0,0,0,0,0,0,0,0,0,0
"057a3080ee4b48258fc569372c6c7164","204023320163",14,1,9,"20402332",0,1,1,6,2016,-13.365946,33.737434,15,4,46,18,1,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0
"057d17de5e424bbba95055458736f0ac","209064720410",52.5,4,3,"20906472",0,1,1,3,2017,-14.663388,34.546576,1,9,39,12,0,1,0,0,35,0,0,1,1,1,1,0,1,0,1,0,0
"05803d182a39497199b725318208ad45","307016630063",57.5,5,0,"30701663",0,0,1,9,2016,-16.307387,35.278111,30,18,65,37,0,0,0,0,31,0,0,1,2,1,1,0,1,0,1,0,0
"0581b3c72592454988fd0097214ffb9a","210514890107",65,6,0,"21051489",0,1,0,5,2016,-13.983474,33.798561,3,4,4,0,0,0,0,0,34,0,0,1,2,1,1,0,1,1,1,0,0
"0597a8db0e504085b5eb5177033da0d7","203053160133",85,5,12,"20305316",0,1,1,5,2016,-13.114606,33.844348,3,3,42,37,0,1,0,0,43,1,1,1,1,1,1,0,1,0,0,0,0
"059c1d44ad5d4fe880611dec3bdffa8e","205063640270",24,4,24,"20506364",0,1,1,1,2017,-14.079133,34.532966,2,15,36,12,0,0,0,0,37,1,1,0,0,0,0,0,0,0,0,0,0
"05a48214051d4deaa115c2f64a23f239","208204580015",31,4,9,"20820458",0,1,0,9,2016,-14.386206,34.308217,1,3,3,47,0,0,0,0,62,1,1,1,2,1,1,0,0,0,0,0,0
"05ac171b7d6c4910aecace2f6bddb3d1","101011000130",27.5,3,2,"10101100",1,0,1,4,2016,-9.507538,33.259649,8,4,90,20,0,1,0,0,29,0,0,1,1,1,1,0,1,0,0,0,0
"05bb082bc1a6417c90566e506d502189","203043100065",67,5,3,"20304310",0,1,1,1,2017,-13.368588,33.956473,0,3,63,47,0,0,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0
"05bc5da998934299b892229c76bc1de4","311027610349",21,2,38,"31102761",0,0,1,10,2016,-16.977243,35.205706,2,6,12,43,0,0,0,0,47,1,1,0,0,0,0,0,0,0,1,0,0
"05c74812472a4aa69e4ee1688dd283dd","102011280244",21,2,26,"10201128",1,0,1,2,2017,-9.792642,33.881055,2,1,20,39,0,0,0,0,21,0,1,1,1,0,0,0,0,0,0,0,0
"05e42f51ad0a4fae9510029fea30a69a","205033580111",40.5,3,5,"20503358",0,1,1,4,2017,-13.895495,34.491033,4,12,13,26,0,0,0,0,39,1,1,0,0,1,1,0,0,0,0,0,0
"05ecc36baac24e098eec56ba3a72a6f7","310017390010",51.5,4,0,"31001739",0,0,1,3,2017,-16.497695,34.947832,2,3,60,0,0,0,0,0,44,0,1,0,0,0,0,0,1,0,1,0,0
"05f56e19b3da461eadaa3f56864af86c","307106840025",68,5,0,"30710684",0,0,1,4,2017,-15.940622,35.095487,1,10,25,53,0,0,0,0,18,1,0,1,1,1,1,0,0,0,0,0,0
"05f8d88bff61486abadd5ae2a9ad2636","209094820195",27,4,17,"20909482",0,1,1,2,2017,-14.415021,34.737562,5,7,43,26,0,0,0,0,46,0,1,0,0,0,0,0,0,0,0,0,0
"05fa7556b9f84a319a414a6f16f72bd1","206013750154",25,4,10,"20601375",0,1,1,9,2016,-14.156098,33.857402,6,3,21,60,0,0,0,0,39,1,1,0,0,0,0,0,1,0,0,0,0
"05fda3c71ba1475f9ed268ff7c157c5e","209024620131",35.5,4,25,"20902462",0,1,1,1,2017,-14.918698,34.586335,11,4,42,22,0,1,0,0,32,0,1,0,0,0,0,0,1,0,1,0,0
"05ff0c2feff24c95949b7944ba0e37f0","105011960110",70,5,0,"10501196",1,0,1,3,2017,-11.843331,33.53769,3,6,9,53,0,1,0,0,14,0,1,1,2,1,0,0,0,0,1,0,0
"0612a173764742e5870d240b330027a6","307036660139",21,2,8,"30703666",0,0,1,1,2017,-16.308801,35.149457,28,7,61,12,0,0,0,0,49,0,1,1,1,1,1,0,1,0,0,0,0
