"ea_id","FS_year","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","hh_a02","FS_month","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","rural","date","clust_bean_price","clust_maize_price","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_bean_price","lhz_maize_price","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","cropyear","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
"30830001",2012,0,0.75,0.75,0.25,0,0.75,0,1,0,0,0.75,1.25,0.36245,83.335125,64.79375,64.79375,18,6.50999275,1247.25,NA,6,5,45.875,NA,0,0,0,Jun 2012,0.0214571859091642,0,2012-06-01,2250,950,1200,1,1,1,2250,950,1200,1,1,1,NA,1966.66985585292,5,99,17,489,22.3748004858723,1931.78114033462,143,0,0
"30830002",2012,0,1,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0,0,5.9979,82.2816666666667,23.7124777777778,23.7124777777778,2.22222222222222,1.25864496666667,1226.11111111111,NA,5.33333333333333,4.11111111111111,36.3888888888889,NA,0,0,0,May 2012,-1.94933783621575,0,2012-05-12,1458.33333333333,736.111111111111,1126.22222222222,1,1,1,1458.33333333333,736.111111111111,1126.22222222222,0.430454869425505,0.430454869425505,0.430454869425505,NA,1823.06479757726,5,91,17,489,23.8474720107835,1467.15115479083,155,0,0
"30830004",2011,0,1,0.142857142857143,0.857142857142857,0,0.285714285714286,0,0,0,0,0.285714285714286,0.428571428571429,1.65211428571429,77.2926857142857,3.5335,3.5335,0.285714285714286,1.48118314285714,1287.14285714286,NA,12,4.85714285714286,38.2857142857143,NA,0,0,0,Dec 2011,-1.58309345108978,0,2011-12-01,1367,733,1333,1,1,1,1367,733,1333,0.715227434712753,0.715227434712753,0.715227434712753,NA,1536.4099847795,3,88,13,488,23.3557056580737,1153.04793615772,224.5,0,0
"30830004",2012,0,1,0.2,0.8,0,0,0,0,0,0,0,0,2.6948,76.46442,4.05392,4.05392,0,1.591928,1287.2,NA,7,3.6,23.4,NA,0,0,0,Jul 2012,-1.82828441876148,0,2012-07-01,1475,1150,1188,1,1,1,1475,1150,1188,0.715227434712753,0.715227434712753,0.715227434712753,NA,1807.62145763942,5,77,17,489,23.3937560951946,1391.06997850912,218,0,0
"3090001",2010,0,1,0,1,0,0.428571428571429,0,0.571428571428571,0.142857142857143,0,0.714285714285714,1,30.4357142857143,29.9728571428571,76.8357142857143,49.2814285714286,23.4285714285714,1.600855,625.428571428571,NA,4.42857142857143,5.42857142857143,49.4285714285714,NA,0,0,1,Apr 2010,-1.33881357619451,0,2010-04-14,NA,NA,2096.42857142857,1,1,0,NA,NA,1600.39714094834,1,1,0,NA,458.138267232711,3,18,20.6666666666667,122.666666666667,26.1368063678874,358.587354033239,11,1855.02748446752,526.816202972039
"3090001",2011,0.2,0.7,0.2,0.8,0,0.6,0,0.4,0.1,0,0.7,1.1,24.62844,24.43278,73.22664,39.81216,28.9,2.108,707.4,NA,5.7,5.3,42.75,NA,0,0,1,May 2011,-0.51773404774114,0,2011-05-23,2151.66666666667,856.666666666667,1609,0.4,0.4,0,1927.19980200631,869.78872694164,1297.52129377931,0.40218285940141,0.401497971189654,0.00149797118965425,NA,1855.02748446752,3,95,4.33333333333333,488,24.5305714026465,1661.54240121423,49.3333333333333,2124.81228209385,568.844033949997
"3090002",2009,0,1,0,1,0,0.4,0,0.4,0.2,0,0.2,0.2,9.756,13.992,104.672,14.064,33.4,9.1137044,630.4,NA,11,5,39.5,NA,0,0,1,Nov 2009,-1.66273421340291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.313907042146,4,43,14.5,123,24.8263489148589,389.317959864267,11.5,0,0
"3090002",2010,0.142857142857143,0.857142857142857,0.142857142857143,0.857142857142857,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0.285714285714286,0.428571428571429,9.75587142857143,14.1123571428571,104.637714285714,14.1641857142857,35.2857142857143,4.54559971428571,627.714285714286,NA,9,5.42857142857143,42.0714285714286,NA,0,0,1,Sep 2010,-1.20884213208607,0,2010-08-31,NA,NA,1760.71428571429,1,1,0,NA,NA,1349.54771529398,1,1,0.0613940618487763,NA,470.992715582252,3,35,16.5,122.5,25.6356302097669,368.840852094599,11,0,0
"3090002",2011,0,1,0,1,0,0.857142857142857,0,0.714285714285714,0,0,0.571428571428571,0.571428571428571,6.45963333333333,11.8636333333333,106.23155,11.8636333333333,37.8333333333333,2.67166666666667,708.166666666667,NA,6.14285714285714,5.42857142857143,51.2142857142857,NA,0,0,0.857142857142857,Jun 2011,-1.32366152355886,0,2011-06-05,2864.57142857143,1086,2342.85714285714,0,0,0,2384.81756411859,1137.63045951738,1668.86682950192,0.0280653351609819,0.019259629581269,0.019259629581269,NA,1817.4405426681,3,167,4,488,23.9761709913313,1702.08929736329,48,0,0
"30930001",2012,0.0714285714285714,0.857142857142857,0.142857142857143,0.857142857142857,0,0.428571428571429,0.142857142857143,0.285714285714286,0.0714285714285714,0,0.571428571428571,1.07142857142857,24.1389571428571,24.24015,69.9338642857143,38.87735,24.7857142857143,2.12869514285714,714.928571428571,NA,6.57142857142857,5.57142857142857,47.6785714285714,NA,0,0,0.857142857142857,Jun 2012,-0.915305289254252,0,2012-06-18,2363,816.428571428571,1659.28571428571,0,0,0,2013.17593436895,732.81896246136,1415.58353634633,0.0113194300161171,0.0113194300161171,0.0113194300161171,NA,1982.72577467624,7,49,10.75,489,24.4800338697598,1878.4820368173,69,1854.66856643982,946.836201912227
"30930002",2012,0.2,0.8,0.1,0.9,0,0.8,0,0.6,0.1,0,0.6,0.9,7.81589,12.79361,105.57952,12.83304,35.6,4.1596047,676,NA,4.7,5.3,46,NA,0,0,1,Apr 2012,-0.730523271093862,0,2012-04-22,2480.7,970.5,2005.6,0,0,0,2093.00033061554,959.047320548984,1704.4129246949,0.0224695678448138,0.0224695678448138,0.0224695678448138,NA,1995.18110634755,5,89,11,489,24.0707948892286,1912.5906640291,46,0,0
"3100001",2010,0,1,0,1,0,0.428571428571429,0,0.285714285714286,0,0,0.285714285714286,0.285714285714286,0.654285714285714,3.77285714285714,64.9214285714286,3.77285714285714,56.8571428571429,10.7371228571429,1170.71428571429,NA,2.71428571428571,5.42857142857143,48.7142857142857,NA,0,0,1,Feb 2010,-1.71213044831858,0,2010-02-22,NA,NA,1421.04762142857,1,1,0,NA,NA,1080.61896826848,1,1,0,NA,461.120605952462,3,17,16,123,23.5333153081134,448.165717028782,8,0,0
"3100001",2011,0.111111111111111,0.888888888888889,0.111111111111111,0.888888888888889,0,0.555555555555556,0,0.111111111111111,0,0,0.666666666666667,0.888888888888889,0.739533333333333,4.07073333333333,59.0256333333333,4.86277777777778,52.6666666666667,9.98555555555556,1200.66666666667,NA,5.33333333333333,5.55555555555556,50.3888888888889,NA,0,0,1,May 2011,-1.02232072473128,0,2011-05-11,1829.125,808.125,1267.94444444444,0.555555555555556,0.555555555555556,0,1788.19820181612,852.26467043425,1016.29202056384,0.600299172918394,0.599157692565469,0.043602137009913,NA,1839.13659777317,3,87,3,488,22.0544338789143,1933.72998333605,33.5,0,0
"3100004",2009,0.5,0.5,0,1,0,0.5,0,0.5,0.5,0,0.5,0.5,4.82,0.64,68.065,12.955,26.5,7.273355,1486.5,NA,11,5,43.25,NA,0,0,1,Nov 2009,-0.225505703459055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.592966054022,5,26,5,123,22.5828775297336,466.863189355055,13,0,0
"3100004",2010,0.333333333333333,0.666666666666667,0.5,0.5,0,0.5,0,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,1.33333333333333,4.72306666666667,0.600833333333333,68.4043333333333,13.1925166666667,31,6.89118933333333,1488.16666666667,NA,9.66666666666667,6,51.8333333333333,NA,0,0.333333333333333,0.666666666666667,Sep 2010,0.324835861913061,0,2010-09-20,NA,NA,1725,1,1,0,NA,NA,977.404031186252,1,1,0.342531772219411,NA,440.467254705703,3,20,16,123,23.5333153081134,448.165717028782,8,0,0
"3100004",2011,0,1,0.5,0.5,0,0.75,0,0.25,0,0,0.5,0.75,9.255525,5.1787,65.58135,16.294875,36.75,7.4025,1520.5,NA,6,6,48,NA,0,0.25,0.75,Jun 2011,-0.739715194180345,0,2011-06-01,2967,1067,2400,0,0,0,2069.99950284464,1106.54201769688,1120.92077830865,0.402692556265548,0.392419233089217,0.392419233089217,NA,1885.48972173011,3,93,3,488,22.0544338789143,1933.72998333605,33.5,0,0
"3100006",2010,0,1,0,1,0,0.555555555555556,0,0.555555555555556,0,0,0.222222222222222,0.333333333333333,10.9533333333333,13.9277777777778,82.4322222222222,39.0533333333333,32.1111111111111,1.46425871111111,638.222222222222,NA,4.66666666666667,4.375,35.7222222222222,NA,0,0.111111111111111,0.888888888888889,Apr 2010,-1.6965168642325,0,2010-04-22,NA,NA,2030.55555555556,1,1,0,NA,NA,2030.13846846411,1,1,0,NA,414.963246953736,3,18,30,122,26.6672072881821,318.96435310466,16,0,0
"3100006",2011,0.142857142857143,0.857142857142857,0,1,0,0.428571428571429,0,0.428571428571429,0,0,0.285714285714286,0.428571428571429,11.1594857142857,14.1422857142857,82.2721714285714,39.0665714285714,32.2857142857143,1.39142857142857,636.571428571429,NA,5.57142857142857,5.28571428571429,56.2857142857143,NA,0,0.142857142857143,0.857142857142857,May 2011,-1.42366076235364,0,2011-05-18,2000,700,1728.57142857143,0.571428571428571,0.571428571428571,0,1999.8730221117,700,1728.28572832275,0.571428571428571,0.571428571428571,0,NA,1795.36620603022,3,84,5,488,24.9614430748917,1671.30714870711,70,0,0
"3100007",2009,0,1,0,1,0,0.25,0,0,0,0,0,0,15.74,17.96,49.095,17.96,39.5,14.717613,1325,NA,12,5.25,41.375,NA,0,0,1,Dec 2009,-1.98581329425039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.313907042146,4,43,6,123,21.6650432555656,483.835466763937,15,0,0
"3100007",2010,0,1,0,1,0,0.4,0,0.2,0,0,0.4,0.4,13.018,16.134,48.796,16.134,38.6,11.1975956,1115.8,NA,6,4.8,40.6,NA,0,0,1,Jun 2010,-1.64851650652174,0,2010-06-01,NA,NA,1700,1,1,0,NA,NA,1133.06459082426,1,1,0,NA,470.992715582252,3,35,29,123,22.4625774848752,477.614082973026,10,0,0
"3100007",2011,0,1,0.125,0.875,0,0.25,0,0.125,0.125,0,0.25,0.25,13.8165,16.50865,49.3733125,21.0769625,37.125,11.81625,1208.125,NA,4,5.25,44.0625,NA,0,0,1,Apr 2011,-1.57277799738469,0,2011-04-01,2250,1200,2000,0.5,0.5,0,1140.42464647588,1146.21320439115,1198.48189791054,0.5,0.5,0,NA,1817.4405426681,3,167,3,488,21.1179688500576,2134.58852065264,41,0,0
"3100008",2009,0,1,0,1,0,0.5,0,0.25,0,0,0.25,0.25,13.64,10.89,74.0825,24.48,58.25,9.6204885,1655.75,NA,9,4.5,32.125,NA,0,0,1,Sep 2009,-1.70327531139136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.936077920844,6,26,6,123,21.6650432555656,483.835466763937,15,0,0
"3100008",2010,0,1,0.111111111111111,0.888888888888889,0,0.666666666666667,0,0.333333333333333,0.222222222222222,0,0.444444444444444,0.666666666666667,14.1615888888889,11.5918333333333,74.7834,25.1695666666667,55.7777777777778,9.47516733333333,1662,NA,6.11111111111111,5.55555555555556,46.7222222222222,NA,0,0,1,Jun 2010,-1.21148586474466,0,2010-06-04,NA,NA,1739.8148,1,1,0,NA,NA,1107.64664983452,1,1,0,NA,420.393809018284,3,20,29,123,22.4625774848752,477.614082973026,10,0,0
"3100008",2011,0,1,0.25,0.75,0,0.5,0,0.25,0.5,0,0.25,0.25,14.222475,11.927125,75.542075,25.492025,52,10.1175,1687.75,NA,4,4.25,29.625,NA,0,0,1,Apr 2011,-1.06257685916552,0,2011-04-01,2500,1000,2466.667,0,0,0,2091.98902841672,922.556576655027,1280.98186197839,0,0,0,NA,1731.54988233795,3,96,3,488,21.1179688500576,2134.58852065264,41,0,0
"3100009",2010,0,1,0,1,0,0.444444444444444,0,0.444444444444444,0,0,0.222222222222222,0.222222222222222,16.7255555555556,14.0722222222222,55.5477777777778,18.4655555555556,53.2222222222222,9.24898788888889,1545.55555555556,NA,4.22222222222222,5.22222222222222,41.3888888888889,NA,0,0,1,Apr 2010,-1.74751448761537,0,2010-04-08,NA,NA,2019.44444444444,1,1,0,NA,NA,1140.37379919705,1,1,0,NA,424.212557013556,3,20,29,123,22.4625774848752,477.614082973026,10,0,0
"3100009",2011,0,1,0,1,0,0.5,0,0.2,0,0,0.2,0.3,16.82778,14.54417,54.98321,18.53722,52.2,9.473,1533.3,NA,5,4.3,39.2,NA,0,0,1,May 2011,-1.73681464520653,0,2011-05-02,2182,888,1629,0.5,0.5,0,1943.87499498681,866.527329640541,1016.91369184992,0.5,0.5,0,NA,1722.9816435798,3,87,3,488,21.1179688500576,2134.58852065264,41,0,0
"3100010",2009,0,1,0,1,0,0.6,0,0.4,0,0,0.2,0.2,27.024,22.686,53.748,29.132,58.4,9.2139056,1537.6,NA,10,4.8,40.2,NA,0,0,1,Oct 2009,-1.69095544863064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.313907042146,4,43,6,123,21.6650432555656,483.835466763937,15,0,0
"3100010",2010,0,1,0,1,0,0.555555555555556,0,0.222222222222222,0,0,0.222222222222222,0.222222222222222,27.1608333333333,22.8416,53.5969,29.2375,58,8.99286977777778,1530.11111111111,NA,8.44444444444444,5,40.6666666666667,NA,0,0,1,Aug 2010,-1.69638798267019,0,2010-08-14,NA,NA,1822.22222222222,1,1,0,NA,NA,1046.93817971643,1,1,0.45150894454862,NA,470.992715582252,3,35,29,123,22.4625774848752,477.614082973026,10,0,0
"3100010",2011,0,1,0.142857142857143,0.857142857142857,0,0.428571428571429,0,0.428571428571429,0,0,0.142857142857143,0.142857142857143,27.8823142857143,24.4131714285714,51.7526285714286,30.0884285714286,58.4285714285714,8.95142857142857,1517.28571428571,NA,5,5.42857142857143,46.8571428571429,NA,0,0.142857142857143,0.857142857142857,May 2011,-1.61351745107812,0,2011-05-01,3000,1066.667,2466.667,0,0,0,2048.23863217412,982.633541293146,1280.98186197839,0,0.739899330488806,0,NA,1817.4405426681,3,167,3,488,21.1179688500576,2134.58852065264,41,0,0
"3100012",2010,0.166666666666667,0.833333333333333,0,1,0,0.666666666666667,0,0.5,0,0,0,0,1.58333333333333,4.67833333333333,62.15,4.67833333333333,34.3333333333333,2.67973133333333,961.333333333333,NA,4,5,37.25,NA,0,0,1,Apr 2010,-1.45799201921497,0,2010-04-02,NA,NA,2091.66666666667,1,1,0,NA,NA,892.402497883854,1,1,0,NA,389.990770012606,3,24,3,123,24.6040531313516,418.717351084538,6,0,0
"3100012",2011,0.125,0.875,0.375,0.625,0,0.625,0,0.5,0,0,0.125,0.125,1.4960125,4.36825,62.4765125,4.36825,34,2.895,967.75,NA,5.25,5,47.6875,NA,0,0,1,May 2011,-0.966694570104917,0,2011-05-09,2000,700,1750,0.625,0.625,0,1633.10849674395,861.359287164706,983.909622646738,0.649557168265859,0.64185217588361,0.0168521758836104,NA,1499.69843628408,3,125,3,488,22.9908989077709,1732.87144601946,26,0,0
"31010001",2012,0.1,0.9,0.1,0.9,0,0.5,0,0.3,0,0,0.6,1,2.06787,4.72545,59.01552,6.04586,52.4,9.9654193,1231.1,NA,7.1,5.7,51.65,NA,0,0,1,Jul 2012,-1.1302314419989,0,2012-07-04,2286.05,914.55,1490.85,0,0,0,1893.49763334732,834.857513065692,1205.17983973802,0.392419233089217,0.392419233089217,0.392419233089217,NA,2082.66615257785,13,89,10,489,22.2539844338717,2114.72204134568,31,0,0
"31010004",2012,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0,0.714285714285714,0,0.285714285714286,0.285714285714286,0.142857142857143,0.714285714285714,1.42857142857143,7.55954285714286,7.24092857142857,61.3222285714286,17.4272857142857,35.8571428571429,7.89300257142857,1458.14285714286,NA,4.42857142857143,5.71428571428571,51.7142857142857,NA,0,0.428571428571429,0.571428571428571,Apr 2012,0.493936028065023,0,2012-04-14,2398.28571428571,796,1810.42857142857,0,0,0,1924.91076831871,785.768743947064,1469.52687946061,0.261612822059478,0.261612822059478,0.261612822059478,NA,2204.09429178117,7,108,14,489,23.0888568353772,2068.08613425983,68.3333333333333,0,0
"31030006",2012,0,1,0,1,0,0.428571428571429,0,0.714285714285714,0,0,0.428571428571429,0.428571428571429,11.4148285714286,14.1441285714286,81.9373714285714,39.4232428571429,31.8571428571429,1.51358081428571,636,NA,7.42857142857143,5.28571428571429,47.5714285714286,NA,0,0.142857142857143,0.857142857142857,Jul 2012,-1.61641425018579,0,2012-07-14,2347.14285714286,889.714285714286,1667.85714285714,0,0,0,2346.87116981113,889.646942084239,1667.61778953769,0,0,0,NA,2171.06662777861,5,131,17,489,25.1115455535563,1857.7662647389,70,0,0
"31030007",2012,0.1,0.9,0.2,0.8,0,0.4,0,0.2,0.2,0,0.4,0.7,13.37187,16.25167,53.10725,20.74683,43.6,9.3142063,1247.7,NA,7.3,4.5,40.2,NA,0,0,1,Jul 2012,-1.05408458635121,0,2012-07-10,2354.3,801.6,1641.5,0,0,0,1991.17784212621,714.775142943747,1386.4182452764,0.369949665244403,0.369949665244403,0.369949665244403,NA,2111.98788570613,5,163,16,489,23.2947350981994,2059.89764205548,55,0,0
"31030008",2011,0,1,0.5,0.5,0,1,0,1,0,0,1,1,14.2932,11.5667,74.43275,25.15915,58.5,9.849713,1641.5,NA,11,5.5,48.75,NA,0,0,1,Nov 2011,-0.289577203417202,0,2011-11-01,1758,811,1599,0,0,0,1399.38027324092,773.912916960986,1277.89971908877,0.739899330488806,0.739899330488806,0.739899330488806,NA,1817.4405426681,3,167,3,488,21.1179688500576,2134.58852065264,41,0,0
"31030008",2012,0,1,0.2,0.8,0,0.6,0,0.4,0.2,0,0.2,0.2,14.4086,11.878,75.01758,25.45632,56.8,9.5095414,1672,NA,6,5,36.3,NA,0,0,1,Jun 2012,-1.29849097310426,0,2012-06-01,2667,1233,1900,0,0,0,2317.84486177877,1027.52633860361,1348.98998282742,0.739899330488806,0.739899330488806,0.739899330488806,NA,2111.98788570613,5,163,15,489,21.4779246428424,2262.02901937206,40,0,0
"31030009",2012,0,1,0,1,0,0.272727272727273,0,0.272727272727273,0,0,0.272727272727273,0.454545454545455,16.8756636363636,14.5898909090909,54.9352727272727,18.5592454545455,51.5454545454545,9.66302281818182,1535,NA,6.81818181818182,4.72727272727273,40.8181818181818,NA,0,0,1,Jun 2012,-1.79243135400555,0,2012-06-25,2343.09090909091,837.545454545455,1613.63636363636,0,0,0,1637.71325248902,669.584214904699,1109.98667372185,0.739899330488806,0.739899330488806,0.739899330488806,NA,2118.69047371749,5,87,15,489,21.4779246428424,2262.02901937206,40,0,0
"31030010",2011,0,1,0,1,0,0.666666666666667,0,0.666666666666667,0,0,1,1.33333333333333,27.9429333333333,23.7847666666667,52.6925333333333,29.8833666666667,55,8.42237866666667,1529,NA,12,5,37.5,NA,0,0,1,Dec 2011,-1.12349554674606,0,2011-12-01,2000,800,2000,0,0,0,1498.12024475896,780.472497588947,1463.91596973439,0.772957760279327,0.772957760279327,0.772957760279327,NA,1707.94540035152,3,117,3,488,21.1179688500576,2134.58852065264,41,0,0
"31030010",2012,0,1,0,1,0,0.111111111111111,0,0.555555555555556,0,0,0.222222222222222,0.222222222222222,28.0426111111111,24.4565,51.7638,30.1555666666667,58,8.761555,1520,NA,7,5.22222222222222,42.6666666666667,NA,0,0.222222222222222,0.777777777777778,Jul 2012,-1.90067919984706,0,2012-07-01,2691,1054,2067,0,0,0,1730.71862907404,1143.30913503454,1375.81823086562,0.739899330488806,0.739899330488806,0.739899330488806,NA,1990.64720492151,4,98,15,489,21.4779246428424,2262.02901937206,40,0,0
"31030012",2012,0.125,0.875,0.375,0.625,0,0.5,0,0.5,0,0,0.25,0.375,1.545625,4.75725,62.219825,4.75725,34,2.732129875,960.5,NA,7,5.75,50.375,NA,0,0,1,Jul 2012,-0.940218561872721,0,2012-07-01,2358.5,902.5,1700,0,0,0,2105.65343799213,896.471012591601,1307.86082672265,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"3110001",2010,0.125,0.875,0,1,0,0.375,0,0,0,0.125,0.25,0.375,0.24375,93.61875,57.4225,2.9575,35.75,4.429548125,1464.875,NA,4.25,5.5,43.1875,NA,0,0,0.125,Apr 2010,-1.36255302374354,0,2010-04-09,NA,NA,953.125,1,1,0,NA,NA,883.282045854066,1,1,0,NA,372.743911789772,3,25,3,123,24.6040531313516,418.717351084538,6,0,0
"3110001",2011,0,1,0.2,0.8,0,0.2,0,0,0,0,0.2,0.2,0.23608,93.84288,57.72832,3.29878,38.8,4.44,1460,NA,3,5,47.9,NA,0,0,0,Mar 2011,-1.60217670353687,0,2011-03-01,NA,NA,1000,1,1,0,NA,NA,876.490495528599,1,1,0,NA,1458.62358571374,3,122,3,488,22.9908989077709,1732.87144601946,26,0,0
"3110003",2009,0,1,0,1,0,0,0,0,0,0,0,0,1.308,90.608,20.036,62.072,19.4,2.548733,1269.6,NA,11,3,20.5,NA,0,0,0,Nov 2009,-2.10065460803358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.300631036113,5,33,27,123,25.2804461306027,264.121532700319,40,0,0
"3110003",2010,0,1,0,1,0,0,0,0,0,0,0,0,1.273975,90.640325,20.0793,62.0285,20,2.549524875,1268.625,NA,9.375,3.75,33,NA,0,0,0,Sep 2010,-2.10065460803358,0,2010-09-11,NA,NA,812.5,1,1,0.625,NA,NA,812.5,1,1,0.269034293390941,NA,400.859327359084,3,25,29,123,25.7326082637963,317.472069875009,46,0,0
"3110003",2011,0,1,0,1,0,0,0,0,0,0,0,0,1.22146666666667,90.6763666666667,20.1389333333333,61.9764,21,2.55,1266,NA,6,2.33333333333333,29.8333333333333,NA,0,0,0,Jun 2011,-2.10065460803358,0,2011-06-01,2000,1000,1000,1,1,1,2000,1000,1000,0.430454869425505,0.430454869425505,0.430454869425505,NA,1500.04431705897,3,122,3,488,23.7348246131439,1231.78852642449,163,0,0
"3110004",2010,0,1,0,1,0,0,0,0,0,0,0,0,15.92,100.848571428571,59.62,15.7542857142857,0.428571428571429,9.54514714285714,1339.85714285714,NA,3.28571428571429,4.57142857142857,51.5714285714286,NA,0,0,0,Mar 2010,-2.10065460803358,0,2010-03-09,NA,NA,1000,1,1,0,NA,NA,1000,1,1,0,NA,400.295804775092,3,16,30,123,24.9877556343389,274.339330822393,74,0,0
"3110004",2011,0,1,0,1,0,0,0,0,0,0,0,0,15.433125,100.70625,59.60255,15.287725,0.5,14.225,1345.25,NA,3,3.75,36.25,NA,0,0,0,Mar 2011,-2.10065460803358,0,2011-03-01,NA,NA,1000,1,1,0,NA,NA,1000,1,1,0,NA,1592.83484122745,3,86,23,488,22.9765867030035,1074.30734589095,286,0,0
"31110001",2012,0.0909090909090909,0.909090909090909,0.0909090909090909,0.909090909090909,0,0.363636363636364,0,0.181818181818182,0,0.0909090909090909,0.363636363636364,0.818181818181818,0.513818181818182,92.0939090909091,56.2236636363636,4.31078181818182,35.7272727272727,4.26941127272727,1435.90909090909,NA,7.27272727272727,5,41.5,NA,0,0,0.0909090909090909,Jul 2012,-1.27632713272264,0,2012-07-09,1496.81818181818,684.636363636364,912.454545454545,1,1,1,1788.14973457073,785.176928193762,1111.01823717462,0.522469567844814,0.522469567844814,0.522469567844814,NA,2111.98788570613,5,163,11,489,22.7024223553866,1949.59810182696,82.5,0,0
"31130003",2012,0,1,0,1,0,0.111111111111111,0,0.111111111111111,0,0,0.222222222222222,0.222222222222222,1.20463333333333,90.6818111111111,20.2803888888889,61.9013222222222,23.7777777777778,2.60889777777778,1268.33333333333,NA,3.66666666666667,4.44444444444444,40,NA,0,0,0,Mar 2012,-1.90050735776398,0,2012-03-21,1442.77777777778,844.444444444444,1257.44444444444,1,1,1,1442.77777777778,844.444444444444,1257.44444444444,0.430454869425505,0.430454869425505,0.430454869425505,NA,1846.0431732638,4,85,17,489,23.8474720107835,1467.15115479083,155,0,0
"31130004",2012,0,1,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0.285714285714286,0.285714285714286,15.2870428571429,100.511971428571,59.4314571428571,15.1220285714286,1.71428571428571,11.7810061428571,1357.42857142857,NA,6.71428571428571,4.42857142857143,53.7142857142857,NA,0,0,0.142857142857143,Jun 2012,-1.71434066684199,0,2012-06-22,1521.71428571429,733.857142857143,939,1,1,1,1521.71428571429,733.857142857143,939,1,1,1,NA,1791.51696815822,15,92,17,489,22.9400401796057,1314.98880222741,281,0,0
"3130001",2010,0,1,0,1,0,0.333333333333333,0,0.333333333333333,0,0,0.222222222222222,0.222222222222222,13.4433333333333,16.6444444444444,63.1711111111111,16.6444444444444,32.6666666666667,6.61587888888889,1067.22222222222,NA,3.77777777777778,5.33333333333333,40.3888888888889,NA,0,0,1,Mar 2010,-1.79851211099824,0,2010-03-26,NA,NA,2019.44444444444,1,1,0,NA,NA,2019.44444444444,1,1,0,NA,444.038221553973,3,17,30,123,26.0466848978182,303.100756506209,29,0,0
"3130001",2011,0,1,0,1,0,0.555555555555556,0,0.444444444444444,0,0,0.333333333333333,0.444444444444444,12.2507555555556,15.8002444444444,62.1183,15.8002444444444,33.2222222222222,6.45333333333333,1061.66666666667,NA,4.33333333333333,4.66666666666667,37.5555555555556,NA,0,0,1,Apr 2011,-1.62189909026836,0,2011-04-11,2250,1200,2000,0.444444444444444,0.444444444444444,0,2250,1200,2000,0.444444444444444,0.444444444444444,0,NA,1833.32131546192,3,110,17,488,24.5846584632749,1837.27011600468,129,0,0
"3130002",2009,0,1,0,1,0,0.6,0,0.4,0.2,0,0.2,0.2,9.786,13.608,49.156,13.608,33.8,3.2125162,952.2,NA,10,5,37.4,NA,0,0,1,Oct 2009,-1.57086116237636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.973462709122,5,29,7,123,25.3129259807308,336.803266877945,28,0,0
"3130002",2010,0,1,0,1,0,0.555555555555556,0,0.555555555555556,0.222222222222222,0,0.444444444444444,0.555555555555556,9.94367777777778,13.5038888888889,49.3810888888889,13.5038888888889,34,3.14541766666667,951.333333333333,NA,7.88888888888889,5,44.0555555555556,NA,0,0,1,Jul 2010,-1.41392914150767,0,2010-07-28,NA,NA,1655.55555555556,1,1,0,NA,NA,1655.55555555556,1,1,0,NA,434.176821299725,3,17,30,123,26.0466848978182,303.100756506209,29,0,0
"3130002",2011,0,1,0,1,0,0.5,0,0.5,0,0,0.25,0.5,10.08975,13.300725,49.727175,13.300725,33.75,3.06,952.75,NA,5,5.25,48.5,NA,0,0,1,May 2011,-1.7033719725631,0,2011-05-01,3000,1066.667,2466.667,0,0,0,3000,1066.667,2466.667,0,0,0,NA,1839.13135428892,3,110,17,488,24.5846584632749,1837.27011600468,129,0,0
