"UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date_list"
"5.17564247508468","4.10513059535839","3.81299680642783","3.06199744524164","3.46818180710711","4.67199761123668","4.37721764151232","3.51748389631395","6.51551038111988","3.23479223926367","6.90608658910266","3.74571295789077","3.38881465714293","1.6204999046786","1.75558228543429","0.936844203048535","1.49104178468451","2.27749082290125","0.870483164151719","0.337461960763044","0.265016461648591","0","0","0","0","0.0313331854684057","2.37226169996572","2.19458906911349","8.14993041191406","10.2719999737063","7.34386230283777","6.84233718383158","6.13641523506321","4.97835984426413","5.03201153998531","4.96146554599443","4.05306257785123","4.34322830684744","2.21692774831741","3.87703184356341","4.61019429914124","02/10/2008"
"4.49061474458844","7.36503511847757","1.74317889141681","1.75084929780277","4.50710717746476","10.6005311272853","13.1350615436866","6.77805187931936","8.07754286506929","4.27730031517996","3.60623893074713","0.464023902037835","1.24305490185885","4.4282112330874","2.37297259366778","2.34297133108117","4.63803869498306","4.79495861035066","5.27043971745808","1.62052316629341","2.5036645355167","0","0.220395281755198","0","0","1.56651883007419","3.30225187889524","6.18433810452891","6.77039142989784","11.0175549209766","7.85385714224937","7.34023233637844","5.32113144652312","5.061245623135","5.28596256325725","7.34684082707098","4.12997145190214","5.35376766815396","4.01937709916677","5.22159804194685","7.50795661930047","02/11/2008"
"3.74978792731758","3.23950966083304","0.339822378618857","0","1.17995727841407","0.0436578918814492","0.0566991449002533","0","0","0.0587973137980607","1.0779551077571","0","0","0.141446255542843","0.296842020823653","0.437411574395392","0.426785764763433","1.29334066049371","0.367892211885913","1.23398963790065","3.87473633104158","0","0.699018959864152","0","0","3.93096360055422","2.3619785087039","3.97498156789023","1.73932208450756","2.04085317293604","2.41183902557993","1.13461322366052","1.36252149378671","1.62582674530269","1.55872452928821","3.22773551544188","1.01084970131344","0.733629504796623","0.238908341521943","1.58298212180412","1.71642155868897","02/12/2008"
"13.1099480921999","6.13884341654623","0.514949839326809","3.71651397298477","0.765578976976217","2.17005607863891","1.79809083541156","2.39451081964399","1.21213985202724","0.211679748631089","2.43854538452951","0.400792468852368","0.963506067805582","0","0.0116610827550181","0.0303600732548227","0.0533316217991392","0.679440979010505","0","0","0","0","0","0","0","0","1.49832670182754","0","3.06557147704386","3.12762291012451","3.98288463321563","3.44982729995222","6.63481770325673","5.73197471072074","5.56128263494621","7.48995630821399","3.29257972851086","5.28056205486757","1.44851469961125","4.0172682524521","6.4300920009137","02/13/2008"
"0","0","0","0","0.233241892604557","0","0","0","0","0","0.199891369549359","0.235027889433173","0.810724106168522","0","0","0","0","0","0","0","0","0","0.0141912091624385","0.0247139430546604","0","0","0.172157145155323","0","1.01304575737544","0.564658250682852","0","0.862346338410967","0.039267022550764","0.506586766961281","0.220047812948672","0","0.124196256031713","0.539394169401696","0","0.0978522816944009","0.144421613608042","02/14/2008"
"0.0633603351563954","0.204154113037477","0","0","0.0835003434552424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00664874271424017","0","1.2137918389415","0.168197519050717","1.15603262597179","0.207628254996842","0.716071662361784","0.148304767174548","0.0805271501617822","2.54130953357089","0.205328423956362","0.0486348694799732","0","0.260468640404228","1.00442978108995","02/15/2008"
"0","0.179010650131583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.139482803978586","0.288442122909537","0","0.0850876334145867","0.250378609317354","0","0.0885328680305671","0.529969308930881","02/16/2008"
"0","0.00971895446986803","0","0.200413131388363","0.0825079628604639","0","0.199321957418129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0411585145039785","0.297439456491464","0","1.04871127666973","1.0055949406665","2.36238589795029","0.554572349602721","0.898702238294598","0.125106695836445","0.578015163254445","0.811771879278775","02/17/2008"
"0.334706927509001","0.866310749290951","0","2.43630936402538","0.534734486806348","3.95588807998693","4.49467451698407","3.59009901903946","2.11826193781611","1.24287818426632","1.62531910891593","0","0.0214227320004799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.385522940522802","0","0.637537541011238","0.117426183582751","4.1230039880942","1.66551782936302","2.23267616574493","1.86579006401598","0.909626829773573","2.16129298714066","0.91601680015458","1.28676138336532","1.15774523609633","02/18/2008"
"1.64989280264831","3.07345917563705","1.35266170326416","0.289452306519661","0.136183946602449","0.808717055467344","1.01555685908184","0.863650134197929","1.54110199502983","0.231584169875471","0.409908845450428","0.0786771456144002","0.0413920480661467","0.998126690371983","0","0.0205951744019404","0","0.0678879532883648","0.167775227497834","0","0.00715221655831566","0.0782442128370897","0","0","0","0","0.0128150815947824","0","0.0663097590488268","0","0.396543183545313","0.0247172074422378","1.22439226983404","3.43980621506068","2.77633461554534","4.68302772488783","1.02498812073605","2.77513711825211","0.415209883845348","1.7435596119515","4.14467314235848","02/19/2008"
"7.78232725249625","3.46300564950386","5.03647219447046","3.47961462364603","0.697487157259842","3.48067397093017","4.45845627384561","2.84156227794581","3.00640284669913","0.937488164264602","3.59206411794702","1.21569271306836","1.86554581740781","0","0.89095482775346","0.110396249442435","0.00357068102715911","0.40319377414426","0","0","0","0","0","0","0","0","0.362875182391976","0","0.0935153272427015","0","0","0.336894588486567","1.18995856803714","2.34352053592235","3.25193247451856","1.33484173469933","1.1263153093561","3.77359918508752","1.43289762780391","2.29650918616981","1.53109386386589","02/20/2008"
"2.88396110062826","2.19647518688672","2.56546159859305","1.08931495935339","0.147822942662766","0.45354011850538","0","0.473315194475878","1.61936441303892","0.270322075192111","1.17159045845365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0224452590823938","0","0.578233711992454","0.171526414465061","0.0693457239547141","0.752184226719378","1.68496995894701","3.21100426023151","0.549471019027561","1.41209005692908","0.39484225695303","1.21421755775398","1.71865746572038","02/21/2008"
"0","0","0","0","0","0","0","0","0","0","0.00834420089647929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.430882166909357","0.235193783656269","0","0.0535264807891658","0.130458978570292","0","0.0898630639917202","0.21490369203449","02/22/2008"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","02/23/2008"
"2.63873748198789","0.617598456066891","0","0","0","0.329967275688755","0","0.0050544845238463","1.61073609386584","0.631659688335499","2.84245039339732","2.87475257528688","4.45179316736043","0.091105817986519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.187365434388633","1.1958333933524","0","0.13724471242884","0.587211436718098","0.0593570762525863","0.737247560110798","0.169936567489863","02/24/2008"
"6.34215010914269","3.10306551390077","5.24904391082021","3.74766528985237","1.9867209952309","3.63662954820526","5.17429605385089","2.94112473463781","1.88102325147225","1.34805616618572","2.06837410034031","0.466638312639924","0.568550561788481","0","2.46850904598461","0.367471489018836","0.791240700346485","0.0519403595109224","0.101293100972647","0","0","0","0","0","0","0","0","0","0","0","0","0.00567789201747094","0","0.265631716449651","1.0277023436533","0","0.477178887505602","1.45784823347691","1.76025441201567","1.11193658900294","0.222144504546705","02/25/2008"
"2.11644257437702","0.588481410269041","1.60663400612669","1.55757313124116","1.719926703079","0.909354343088737","0.426346822562436","0.687275756435597","0.357189239044223","0.205538905734035","0.727730643842715","0.311705760731599","0.570013042560046","0.74129099172971","0.381128907388932","0.0212446406971436","0","1.54452830994791","0.08344680380036","0","0.0344125576149983","0","0","0","0","0.0603317437570111","0.410372452918547","1.60131098972213","2.09106437017667","1.18625334974283","2.4694711394635","1.56677940787436","0.364938371593257","0.582983345520903","0.286177931048203","1.53997133571065","0.825191539255473","0.226562684563454","0.351897139053371","0.868611411241987","0.846361422811993","02/26/2008"
"0.479419883078422","0.661879850170868","0.299323672577825","0.708080639658679","0.716705557951545","0.229559926652385","0.647802986752411","0.389571940478359","0.41695689343222","0.693962687917026","0.728650350013009","2.45771696182065","2.08580051932026","0.520049717775613","0.170228252595416","0.253530237392183","0.115286436623477","0.417800439962341","0.00294440240821292","0","0.000404097044896425","0","0","0","0","0","0.0203759950397582","0.14983293403563","0.408903954419635","0","0.194955588896844","0","0.45917807868035","0","0.335645024387172","1.04938280017756","0.706559073990382","0.453813947877016","0.610159458448997","0.302002963794567","1.29983722348836","02/27/2008"
"0","8.28009854814499e-05","0","0","0.427600333203822","0","0","0","0","0","0","0","0","0","0","0.0151742889133129","0","0.11369057345024","0","0","0.0215813523353549","0.00416811422850908","0.0200952793082347","0","0","0.101835911258298","0.793761498978526","1.25161092423794","2.14811429292679","1.80210647999555","2.23012934297406","0.96468430316567","2.25019389236138","0.886270257229696","0.492132678536528","3.29170667836186","1.14833430658503","0.133289898877785","0.019300808252627","0.696752325674297","2.08920461542112","02/28/2008"
"0.0496535370169445","0.167895574726096","0.525859761589957","0.34793594920735","0.0646358916778572","0.0476542949043325","0.504870183771564","0.0124181833499573","0","0.152304571010919","0.341596265342202","0.441241521120307","0.317194300438732","0.0731181748883112","0","0.0461057823203895","0.37857554469044","0.204608398558957","1.33195514012516","0","0","0","0","0","0","0","0","0","0.539822416219615","0","0.30467105430257","0.0273007272220723","0.130707125193128","1.26900752839624","0.607640150063574","0.0574790622146263","0.256189308873552","0.389543673601232","0.623219568297769","0.301709934994899","0.325758442472768","02/29/2008"
"0","0.0503521528580344","0","0","0.2932814921951","2.51674139206915","0","0.874982365999375","8.63507817445287","1.1863872471043","0.305063426315148","0","0","0","0","0.00177191449528003","0.00776072088188841","0","0","0","0","0","0","0","0","0","0.393675214186142","0","0.0606396447009534","1.06621457575778","0.597075990565185","2.44418325705313","0.146196823907027","1.27643259055786","1.73449438083839","0.529205166770817","0.31227759754338","0.801379928952021","0.484641511922659","0.511911278712663","0.53211050073248","03/01/2008"
"0","0","0","0","0.0185464300494069","0.0464388399016235","2.75995827031509","0","0","0.488914322950566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0163509864003","0.0142890792377942","1.05586798250355","0.944478986949914","0.146559810476571","2.11029161443752","0.333052120576129","0.0453467765914391","0.0990776888806617","0.235223174530577","1.8692940202559","03/02/2008"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","03/03/2008"
"16.1499794736536","10.8747942916489","17.1128549795889","16.6246669272208","0.660701041777814","0.756758749232914","6.78195487911866","4.64158251959471","0","0.0126058942889282","1.34646177512683","0","2.46331215916783","1.70194592972513","0","0","0.0473753800196677","0.967804061086813","0.564266368466946","0","0.0247036588282857","0","0","0","0","0","0.632936294695137","0","0","0","0","1.30782384905454","1.29586073028114","3.59257826135575","3.71656065967035","0.498223422163374","0.86257396080451","3.48237741152181","4.40263447368104","2.75627436281254","0.688623194908466","03/04/2008"
"19.6277174197653","2.24579346703994","0.378444222543854","0","2.81893075095901","0","0","0","0","0.48716104932508","0.925782579787199","0.0274964849194824","0.117548176624242","0.218710248197707","0.0718828512181803","0.220991547434613","0.0125505721319128","0.845090439159504","0.203634872396524","2.31680502323094","2.00294556225552","1.0105180041816","1.98454559375718","0.528533408733099","0.693940996873205","5.74670790415829","3.49049767622674","6.76098225007995","3.71445063183485","2.59134607050515","0.992813888956772","1.5229516088507","1.91868030491938","1.37925319610794","1.6288280857981","3.73943751500901","1.45420419259498","1.06396968962758","1.42039546719627","2.84310971741017","3.32537233223542","03/05/2008"
"0","0","0","0","3.44147349544691","4.05171455840071","4.76119675100361","11.8678606302284","8.39613620693988","1.71199515580994","6.18839554776967","2.85999815400396","5.26300119648312","2.23343195238657","3.27778911394344","1.70565677173867","3.03093899666505","1.02054048251392","3.7076862293871","1.19460399737318","0.323039566227994","0","0","0","0","0","1.00024036160932","1.38155261980765","4.91785737353768","4.61688580187085","1.84527715803226","2.73678350414257","3.05961296747157","3.0917814350136","3.17832818473466","4.82127255645968","2.21449002730203","1.20633757947737","2.67014586410288","3.43744629520574","5.15333068185782","03/06/2008"
"0.834340624114057","2.91192175608266","3.60685045452635","4.48571187495622","1.1612461280997","6.53254994590305","2.5524661108199","1.74590207431376","0","2.45550871780889","5.54152456016076","6.47993548946428","5.09267392638056","0.440905564837371","1.48116832790776","0.383768014147238","0","0.142621640620927","0.668862719115071","0.00260950810096871","0.051699018925826","0.0152902581688133","0.0194107914805659","0.588039941421423","0","0.00482780837160596","0.0163661898033437","0","0.034447172068336","0.135602218442233","0.361391577359741","0.142924156681301","5.38503903401929","1.90356392437886","4.06596012365585","7.02555738736744","2.83344265142356","2.44506773418052","2.10244766429165","4.90842974567441","9.4355793560668","03/07/2008"
"0.12226206586578","1.70712863405261","0","7.12183337545927","2.59812431808905","2.12377485783416","1.24665543580993","0","0.733462107087457","2.55746832562353","6.1267815865569","3.65358240027496","2.74922193321542","0","3.69300107748372","0.887990831413367","0.663222099264437","0.0155698784706217","0","0","0","0","0.000522769244749168","0","0.0866891880183963","0.0643701936094479","0.140974773251452","1.54957204805678","3.47018672603046","3.68561754499238","4.69251835385193","1.88590418722178","4.62080089323078","4.86830431001338","5.83464788909675","6.42098175700423","2.01132881448956","2.77803385056176","0.566106596886275","4.02676507937499","3.5805615496589","03/08/2008"
"2.36569900961218","0.579015096133514","0.414681941376946","0","0.762852067002979","0","3.85527132327661","0","0","0.524753689930295","0","0","0","0","3.49869210451388","0.694852392282928","0.334024725370426","0.00253320887962907","0","0","0","0","0","0","0","0","0","0","0.821686833852346","0","1.12840601504255","0","0","1.49149680418458","1.0372376614336","1.87937455461043","0.380747783712304","0.989256209100688","0.158001354631358","0.59222469708679","0.756218255018494","03/09/2008"
"9.19075553234905","15.8916297791036","7.86742247732725","0","0.707350807907669","8.35155755919155","10.6046636505014","2.95051876410582","8.86497773125424","3.51352371658351","5.29234286101204","0.606668728942417","0","0","0.0374935027862675","0.0231097175551471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0231202141164701","0","3.92373162840816","4.64968542123835","0.519706275503792","0.819879937820539","6.64137040668127","1.81663008464906","3.7387988757129","1.10770079864779","03/10/2008"
"4.27667416058423","4.09017435463775","2.49817515398053","1.23710422717218","1.19779905530122","0.664421751372585","0","1.80736564800084","2.10740971344625","0.639459799352468","0.218995516055788","0.169059204612944","0.305696158461254","0.339078795416029","4.26118770058197","0.978470776825686","0.710674106121135","0","0.502679377942614","0","0","0","0","0","0","0","0","0","0","0","0","0","0.110062514028771","0.665176367949289","1.35344369240456","1.94335134818267","0.807161588535611","1.52818202042235","1.07412893436617","1.65296671222808","2.2891610056345","03/11/2008"
"0.348651457394506","0.0560474604684058","0","0","0","0","0","0","0","0.0413497115412233","0","0","0","0","0.410911755630115","0.0915825270742346","0.00393771968639966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0430769380118157","0","0.0461829071644647","0.0313406692520716","0.00497118211085464","03/12/2008"
"3.87571584571396","3.48388552108942","1.70022882690879","1.91085602789987","4.47116443049229","3.64308424826991","3.91989980101628","3.77667377127894","3.21234587633219","2.30928742054175","3.16343279449389","3.05577967485465","4.78985235648236","6.96412675360877","2.94897595813401","2.01084827437532","3.73595345490424","5.11391089782841","5.39630507514602","0.581636215073137","2.98131092154783","0.0931614556970945","0.862995645469268","0","0","0.647030587320101","3.80655925771047","2.39927665485766","4.89449153311714","7.31164029850213","4.80100489186916","7.27030449086258","3.64166683768006","6.03784980626248","4.17679633666921","5.50029355659494","4.94811232172666","3.86501741811907","2.22282414720094","4.56358452887603","5.14076422578922","03/13/2008"
"0.169782718958418","1.51933138247231","1.86718077225711","3.42731782653235","6.79256333290792","5.63866604197393","5.95300735192936","4.24390812819301","5.24604067988302","5.24394024332112","7.21171972070495","5.06120158749967","7.18098532145302","7.70393920212899","5.46347959353325","6.03925571545004","6.0972455304576","7.79272978589199","5.84754110483662","7.44095331038029","7.33840690906415","8.31495830587545","4.88985615063936","2.21734519885083","0.593464039843581","5.92176788803891","10.0733700374481","7.24155410213156","6.89997117491734","6.09277152789964","8.74603382878554","8.79741519870561","10.5727807146201","10.0129036766032","9.08541725911369","13.7793234290253","9.24313179204887","7.47231688533834","5.5819067319022","8.58356482577076","12.0590421116642","03/14/2008"
"0","0.18557980796914","0.667354139549503","0.417049330939747","2.14048402030651","7.14417982883615","5.01615714962492","4.18950482105162","4.96065470050895","2.39570370808316","2.43886943714775","1.42909609351714","3.92976865037861","4.11709383312858","0.358256240755604","0.590653875601532","0.0769968002661894","3.69504694902124","1.81203479760667","0.47590734703327","0.877245865635791","0","0.493705981645002","0.0228547137169772","3.0877573694053","0.619709005381343","3.19768980516675","2.73891612964072","3.8453337328727","3.60430559554282","1.95084400236564","3.48148975831168","4.57184634514617","2.71938034986024","4.0258191566374","2.41712466876938","3.14508740767196","2.95780045884559","1.73441964432401","2.53894518976121","3.59094951793553","03/15/2008"
"0","0.605816743630528","2.23936289053217","0","1.42119901303557","1.74824112783755","5.29589588580517","0.0938554972523635","2.3083408690939","2.88265519604531","3.36958004242946","2.3929187319022","3.38187192365254","3.75119556004818","3.42126052982211","3.51666714125478","3.0167177580434","2.68615667028072","3.81043327225186","4.39652696278248","4.42020711461349","6.86605965965368","1.06899214805469","0.472062967787004","0","0","1.63588007580568","0","2.36913190188001","2.67568472522249","2.37851182957227","3.32813419640929","1.97398246807936","1.99811664708062","1.8967010220047","3.76162458373744","2.46486931687219","1.01818050890005","3.00204749277034","2.4879306028723","3.13965108923316","03/16/2008"
"13.8898720240371","5.57371251871366","6.68399074159864","5.9356466894174","1.16120345880196","7.25832741090337","5.36022502970381","4.3120039511002","4.56254030929667","1.95134589486345","1.98297257133211","0.949461058359092","0.808806184730716","2.21184473562276","0.841121374676677","1.05112832260713","1.95680700073752","1.31468681457751","2.31010353166495","0.229713622076296","0.128144919317286","0","0","0","0","0","0.0317214171321252","0","1.33678955540138","0","0.645144358447755","0.127404286598408","1.4533067169303","1.96720517502473","3.01485110011423","2.72369506370263","1.58222290001636","2.58781485413864","3.60629641150466","3.1911962476457","4.29682844613894","03/17/2008"
"5.43233674490838","6.24443316478163","6.36579302933963","5.81567432809567","3.27767864170375","4.42116027655063","2.84560935490517","4.68487417910267","4.91236006324795","3.09777065917871","4.68260310379268","3.98955470290392","6.78753343985263","4.16357372854485","2.88197404140135","0.905907228392511","1.20222029382438","2.94820101759701","2.65356423396068","0","1.05200060175863","0","1.1513775673076","0","0","0.753026493472323","2.2802935887275","0","3.2454424580449","1.03128410365767","5.17463393152884","3.54596632994828","7.30768251892268","6.26336435922135","7.35816314243788","9.33460054664962","4.79966258174571","4.92164850688348","3.76585392555765","5.5986852030443","7.50584695080983","03/18/2008"
"2.97372081879899","2.91892055661784","6.15762418757657","3.15598402566431","5.36188931806959","0.45081342930914","0.172896887917242","2.60345277109238","1.62208480460769","1.23198728188121","3.44598354780349","2.98588557278343","2.44515888487182","3.44880121107121","0.077502620809238","0.244305573611273","0.211083424355136","3.54404811787469","1.31782220313016","0","2.12520524201664","0.0759058293693504","4.43632686596779","0.0127782180182355","2.93919597441962","9.98882666376163","6.66536674870119","11.2344216906038","7.47455256312245","8.32807724078055","8.42388304819537","6.7863525215015","7.49757398318749","4.76413731761159","3.77423964645965","12.1195547975447","5.43738441599938","2.69600399831134","1.78715470678292","4.48122635669842","9.71366469857322","03/19/2008"
