fid,field_1,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,LZNUM,LZCODE,LZNAMEEN,LZNAMEFR,LZNAMESP,LZNAMEPT,CLASS
646,457,30510001,2.9921191,32.724663,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
647,483,30410004,3.0332685,32.803741,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
648,501,30510001,3.3647542,33.060352,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
649,503,30510001,3.279093,33.177807,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
650,1016,3020003,2.5612059,32.940903,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
651,1019,3020005,2.6047065,32.862572,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
652,1064,3050001,3.3647542,33.060352,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
653,1066,3050001,3.3229167,33.000992,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
654,1682,NA,2.5612061,32.940903,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
655,1687,NA,2.604707,32.862572,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
656,1743,NA,3.364754,33.060352,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
657,1744,NA,3.322917,33.000992,UG2011L121,2011,UG,21,UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
658,505,30630002,3.6923327,33.964535,UG2011L122,2011,UG,22,UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
659,1068,3060002,3.6923327,33.964535,UG2011L122,2011,UG,22,UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
660,1141,3180002,3.6923327,33.964535,UG2011L122,2011,UG,22,UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
661,1747,NA,3.692333,33.964535,UG2011L122,2011,UG,22,UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
662,1835,3060002,3.692333,33.964535,UG2011L122,2011,UG,22,UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
663,367,30630006,3.038332,34.147022,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
664,378,31130003,2.3574443,34.586277,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
665,385,30630003,3.6067822,34.126358,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
666,506,30630007,3.0865486,34.137653,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
667,507,30630007,3.0354571,34.045059,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
668,533,30830002,2.4502151,34.491467,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
669,534,30830002,2.3736808,34.501106,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
670,535,30830004,2.5811536,34.575676,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
671,580,30610001,3.4981556,34.130035,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
672,581,30630004,3.5175991,34.160358,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
673,1069,3060006,3.038332,34.147022,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
674,1070,3060007,3.0865486,34.137653,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
675,1071,3060007,3.0354571,34.045059,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
676,1098,3080002,2.4502151,34.491467,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
677,1099,3080002,2.3736808,34.501106,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
678,1101,3080004,2.5811536,34.575676,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
679,1123,3110003,2.3574443,34.586277,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
680,1140,3180001,3.4981556,34.130035,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
681,1142,3180003,3.6067822,34.126358,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
682,1143,3180004,3.5175991,34.160358,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
683,1748,NA,3.086549,34.137653,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
684,1749,3060007,3.0354569,34.045059,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
685,1782,3080002,2.3736811,34.501106,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
686,1783,NA,2.3736811,34.501106,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
687,1785,NA,2.5811541,34.575676,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
688,1814,3110003,2.357444,34.586277,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
689,1834,3060001,3.4981561,34.130035,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
690,1836,3060003,3.606782,34.126358,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
691,1837,3060004,3.5175991,34.160358,UG2011L123,2011,UG,23,UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
692,315,21030009,2.5413711,34.666542,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
693,372,30830004,2.5662422,34.64048,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
694,564,31130004,1.7690884,34.857117,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
695,981,2170009,2.5413711,34.666542,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
696,1100,3080004,2.5662422,34.64048,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
697,1124,3110004,1.7690884,34.857117,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
698,1647,NA,2.5413711,34.666542,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
699,1784,3080004,2.566242,34.64048,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
700,1786,NA,2.566242,34.64048,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
701,1815,3110004,1.769088,34.857117,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
702,1816,NA,1.769088,34.857117,UG2011L125,2011,UG,25,UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
703,311,21530007,1.374773,34.301998,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
704,319,20630001,1.3316312,34.660862,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
705,430,21030006,1.4201939,34.340416,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
706,465,31110001,1.7769046,34.566936,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
707,532,30830001,2.1458118,34.204441,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
708,977,2150007,1.374773,34.301998,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
709,984,2200001,1.3316312,34.660862,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
710,1097,3080001,2.1458118,34.204441,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
711,1643,NA,1.374773,34.301998,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
712,1650,2060001,1.3316309,34.660862,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
713,1780,3080001,2.145812,34.204441,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
714,1781,NA,2.145812,34.204441,UG2011L126,2011,UG,26,UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
715,194,20130008,1.1177716,33.863831,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
716,230,20730005,1.869531,33.948082,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
717,231,20730005,2.0519626,33.97797,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
718,232,20730005,1.8901438,33.823803,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
719,233,20730006,1.6636894,33.967888,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
720,234,20810001,1.4759964,33.917168,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
721,237,20810001,1.5505617,34.05859,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
722,238,20830005,1.3122572,33.834137,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
723,239,20830005,1.3721402,33.907967,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
724,240,20830005,1.434256,33.849781,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
725,241,20830007,1.5315843,34.050114,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
726,242,20830008,1.5889682,33.860134,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
727,243,20830008,1.4916776,33.966675,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
728,249,21010002,1.1838995,33.719593,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
729,252,21030004,1.1494164,33.920567,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
730,253,21030006,1.3135967,33.74017,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
731,254,21030007,1.2607998,33.797054,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
732,273,21110003,2.1281025,33.572617,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
733,275,21130004,1.5614737,33.306297,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
734,276,21130006,1.5257711,33.550385,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
735,277,21130006,1.5014571,33.470612,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
736,278,21130006,1.8344336,33.517208,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
737,279,21130006,1.5096322,33.390423,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
738,280,21130007,1.7409582,33.58334,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
739,281,21130007,1.7276629,33.518349,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
740,282,21130009,1.7004138,33.688522,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
741,283,21130009,1.67028,33.70546,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
742,312,20730003,2.028908,33.590748,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
743,313,20730003,2.0371253,33.48093,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
744,314,21030009,1.1205468,34.054668,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
745,317,20830003,1.1997159,34.158424,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
746,322,20730006,1.7266086,33.891376,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
747,324,21110003,2.0805013,33.664116,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
748,325,21110003,1.7378616,34.095272,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
749,328,21110003,1.8203425,33.295116,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
750,329,21130004,1.5665865,33.273724,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
751,331,21130006,1.7349608,33.468559,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
752,333,21230006,1.0185233,34.072948,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
753,426,20830005,1.4455726,33.481636,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
754,481,30410002,1.4684672,34.094318,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
755,573,30730009,1.995659,33.560284,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
756,885,2010008,1.1177716,33.863831,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
757,916,2070005,1.869531,33.948082,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
758,917,2070005,2.0519626,33.97797,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
759,918,2070005,1.8901438,33.823803,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
760,919,2070006,1.6636894,33.967888,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
761,920,2080001,1.4759964,33.917168,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
762,924,2080005,1.3122572,33.834137,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
763,925,2080005,1.3721402,33.907967,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
764,926,2080005,1.434256,33.849781,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
765,927,2080007,1.5315843,34.050114,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
766,928,2080008,1.5889682,33.860134,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
767,934,2100002,1.1838995,33.719593,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
768,936,2100002,1.1081163,33.828625,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
769,937,2100004,1.1494164,33.920567,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
770,938,2100006,1.3135967,33.74017,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
771,939,2100007,1.2607998,33.797054,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
772,946,2110004,1.5614737,33.306297,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
773,947,2110006,1.5257711,33.550385,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
774,948,2110006,1.5014571,33.470612,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
775,949,2110006,1.8344336,33.517208,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
776,950,2110006,1.5096322,33.390423,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
777,951,2110007,1.7409582,33.58334,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
778,952,2110007,1.7276629,33.518349,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
779,953,2110009,1.7004138,33.688522,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
780,954,2110009,1.67028,33.70546,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
781,978,2160003,2.028908,33.590748,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
782,979,2160003,2.0371253,33.48093,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
783,980,2170009,1.1205468,34.054668,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
784,983,2190003,1.1997159,34.158424,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
785,985,2210006,1.0185233,34.072948,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
786,1046,3040002,1.4684672,34.094318,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
787,1522,NA,1.117772,33.863831,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
788,1567,NA,2.0519631,33.97797,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
789,1568,NA,1.890144,33.823803,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
790,1569,2070006,1.663689,33.967888,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
791,1570,NA,1.663689,33.967888,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
792,1571,2080001,1.475996,33.917168,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
793,1574,NA,1.2965291,34.007889,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
794,1575,NA,1.3122571,33.834137,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
795,1576,2080005,1.37214,33.907967,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
796,1577,NA,1.37214,33.907967,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
797,1578,NA,1.434256,33.849781,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
798,1579,2080007,1.531584,34.050114,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
799,1580,NA,1.531584,34.050114,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
800,1581,2080008,1.588968,33.860134,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
801,1582,NA,1.588968,33.860134,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
802,1590,2100002,1.1839,33.719593,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
803,1592,NA,1.108116,33.828625,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
804,1593,2100004,1.149416,33.920567,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
805,1594,NA,1.149416,33.920567,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
806,1595,2100006,1.313597,33.74017,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
807,1596,NA,1.313597,33.74017,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
808,1597,2100007,1.2608,33.797054,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
809,1598,NA,1.2608,33.797054,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
810,1599,NA,1.177289,33.712753,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
811,1600,NA,1.934695,33.740788,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
812,1602,2110004,1.561474,33.306297,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
813,1603,2110006,1.525771,33.550385,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
814,1604,NA,1.525771,33.550385,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
815,1606,2110007,1.740958,33.58334,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
816,1607,NA,1.740958,33.58334,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
817,1608,NA,1.727663,33.518349,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
818,1609,2110009,1.7004139,33.688522,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
819,1610,NA,1.7004139,33.688522,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
820,1611,NA,1.67028,33.70546,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
821,1644,2070003,2.028908,33.590748,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
822,1645,NA,2.0371251,33.48093,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
823,1646,2100009,1.1205471,34.054668,UG2011L127,2011,UG,27,UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
