ea_id,FS_year,lat_modified,lon_modified,FNID
1.80319E+11,2015,-2.096406785,31.38167555,TZ2009L128
1.80334E+11,2015,-1.802502818,31.55109158,TZ2009L128
1.8052E+11,2015,-2.521094354,30.79015661,TZ2009L128
1.80801E+11,2015,-1.334696783,30.6959461,TZ2009L128
1.80815E+11,2015,-1.516872156,30.88704822,TZ2009L128
1.60614E+11,2015,-4.48478069,29.76893986,TZ2009L128
1.60808E+11,2015,-4.593752112,30.08767378,TZ2009L128
17302007,2011,-3.738440037,33.1654892,TZ2009L129
17401312,2011,-3.261970043,32.43804932,TZ2009L129
17506011,2011,-3.435689926,31.83885956,TZ2009L129
18414007,2011,-3.151459932,31.89575005,TZ2009L129
19201306,2011,-2.575350046,33.03422165,TZ2009L129
19201306,2010,-2.575350046,33.03422165,TZ2009L129
19208001,2011,-2.628119946,33.3153801,TZ2009L129
19225003,2011,-2.731050014,33.61597061,TZ2009L129
19225003,2010,-2.731050014,33.61597061,TZ2009L129
19302076,2011,-2.519040108,33.00679016,TZ2009L129
19420004,2011,-3.319780111,32.97354126,TZ2009L129
19621004,2010,-2.900259972,32.23957825,TZ2009L129
19628005,2011,-3.168669939,31.94825935,TZ2009L129
20201003,2010,-1.706509948,34.25981903,TZ2009L129
20201003,2011,-1.706509948,34.25981903,TZ2009L129
20303002,2011,-1.564090014,34.07376099,TZ2009L129
20409389,2011,-2.033420086,33.86883163,TZ2009L129
20420001,2010,-1.932250023,33.854599,TZ2009L129
20420001,2011,-1.932250023,33.854599,TZ2009L129
3106003,2013,-2.546618242,33.0071942,TZ2009L129
3504002,2013,-2.540133,32.94611566,TZ2009L129
4502005,2013,-1.53069221,33.78866011,TZ2009L129
7104145,2013,-3.919769243,32.6023098,TZ2009L129
7115088,2013,-2.599924591,32.94092626,TZ2009L129
7301075,2013,-2.536064862,32.95096008,TZ2009L129
9301016,2013,-2.513832573,32.95826578,TZ2009L129
13102003,2013,-3.147569427,32.32537817,TZ2009L129
14110022,2013,-3.827077082,32.58056511,TZ2009L129
14110022,2013,-3.01901401,31.94326699,TZ2009L129
14316002,2013,-3.346184128,31.53604988,TZ2009L129
14316002,2013,-3.831557954,32.60919286,TZ2009L129
15103019,2013,-2.525217201,32.94690281,TZ2009L129
16101320,2013,-3.323181278,31.50028363,TZ2009L129
16101320,2013,-3.839477899,32.59631671,TZ2009L129
16105003,2013,-3.840219418,32.62416581,TZ2009L129
17113001,2013,-3.831557838,32.56733326,TZ2009L129
17113001,2013,-3.176750542,32.43309482,TZ2009L129
17211004,2013,-2.534401962,32.95026727,TZ2009L129
17302007,2013,-3.738436315,33.16549158,TZ2009L129
17302007,2013,-3.857522278,33.0552984,TZ2009L129
17302007,2013,-3.913304954,33.12172806,TZ2009L129
17302007,2013,-3.840553563,33.27260053,TZ2009L129
17302007,2013,-2.988904624,31.931851,TZ2009L129
17308003,2013,-3.073954381,32.90252385,TZ2009L129
17308003,2013,-2.973058488,31.38141381,TZ2009L129
17401312,2012,-2.886828436,32.23540606,TZ2009L129
17401312,2013,-3.12234588,32.6591163,TZ2009L129
17401312,2013,-3.261969691,32.43804634,TZ2009L129
17402007,2013,-3.149513426,32.21538842,TZ2009L129
17402007,2013,-3.849432772,32.61960907,TZ2009L129
17402007,2013,-3.356752045,32.30626946,TZ2009L129
17402007,2013,-3.57304846,32.13449402,TZ2009L129
17402007,2013,-3.201136282,32.38214152,TZ2009L129
17421001,2013,-3.921464919,32.67884618,TZ2009L129
17421001,2013,-3.387676292,31.55032008,TZ2009L129
17421001,2013,-3.241307348,32.45967263,TZ2009L129
17423001,2013,-3.018617543,32.86712329,TZ2009L129
17423001,2013,-2.709923046,33.16141065,TZ2009L129
17506011,2013,-3.435688103,31.83885618,TZ2009L129
17506011,2013,-3.163132333,31.79685513,TZ2009L129
17506011,2013,-3.414518679,31.45589424,TZ2009L129
17506011,2013,-3.396915395,31.49473445,TZ2009L129
17615002,2013,-3.3884,32.00960871,TZ2009L129
17713001,2013,-3.460558653,31.91841856,TZ2009L129
17713001,2013,-3.069535652,32.91812256,TZ2009L129
17808305,2013,-2.02958929,33.87178707,TZ2009L129
17808305,2013,-3.643871358,32.160431,TZ2009L129
17808305,2013,-3.788621604,33.46622978,TZ2009L129
18313006,2013,-2.968219462,32.01065064,TZ2009L129
18414007,2013,-3.15145875,31.89575406,TZ2009L129
18414007,2013,-3.039861839,31.7346321,TZ2009L129
18414007,2013,-2.992223035,31.94248786,TZ2009L129
18414007,2013,-3.202565233,31.9304152,TZ2009L129
18414007,2013,-3.042859711,31.86900555,TZ2009L129
18414007,2013,-3.054962909,31.86727707,TZ2009L129
18414007,2013,-3.138756037,31.95036987,TZ2009L129
18414007,2013,-3.036206589,31.82893891,TZ2009L129
18414007,2013,-3.188619667,31.96374152,TZ2009L129
18414007,2013,-2.572192141,31.66840144,TZ2009L129
18414007,2013,-3.160412747,31.9472184,TZ2009L129
19111005,2013,-2.993447931,31.92127459,TZ2009L129
19201306,2012,-2.575354446,33.03421931,TZ2009L129
19201306,2013,-2.575354446,33.03421931,TZ2009L129
19201306,2013,-1.9339734,34.09395802,TZ2009L129
19201306,2012,-2.555444929,33.0436286,TZ2009L129
19201306,2012,-2.552283,33.04242308,TZ2009L129
19208001,2013,-2.628119971,33.31537608,TZ2009L129
19208001,2013,-2.669009847,33.24930996,TZ2009L129
19208001,2013,-2.541083111,33.03681886,TZ2009L129
19208001,2013,-1.948539404,33.81795361,TZ2009L129
19208001,2012,-2.542349655,33.0488491,TZ2009L129
19208001,2012,-2.548348869,33.10914085,TZ2009L129
19208001,2013,-2.657851374,33.26406666,TZ2009L129
19208001,2013,-3.009500194,31.84676136,TZ2009L129
19225003,2013,-2.731047429,33.61597392,TZ2009L129
19225003,2012,-2.731047429,33.61597392,TZ2009L129
19225003,2013,-2.726351592,33.60699351,TZ2009L129
19225003,2013,-2.868401303,32.23327453,TZ2009L129
19225003,2012,-2.591076208,33.43132404,TZ2009L129
19226005,2013,-2.636635665,33.531767,TZ2009L129
19226005,2013,-3.260405099,31.9014597,TZ2009L129
19227012,2013,-2.969085981,33.36594947,TZ2009L129
19227012,2013,-2.88001139,32.22148908,TZ2009L129
19302076,2013,-2.531093197,33.08162108,TZ2009L129
19302076,2013,-3.033661968,33.08239011,TZ2009L129
19302076,2013,-3.054754302,33.07248613,TZ2009L129
19302076,2013,-2.519035187,33.0067858,TZ2009L129
19302076,2013,-2.326391066,33.90772279,TZ2009L129
19307058,2012,-2.546548476,32.97122389,TZ2009L129
19307058,2013,-3.254958695,32.46217405,TZ2009L129
19307058,2013,-3.235824373,32.50043319,TZ2009L129
19307058,2013,-3.135239799,32.19931221,TZ2009L129
19420004,2013,-3.319780662,32.9735443,TZ2009L129
19420004,2013,-3.45895253,31.96259281,TZ2009L129
19420004,2013,-3.220087048,33.17987372,TZ2009L129
19517001,2013,-2.695537688,32.46730996,TZ2009L129
19604003,2013,-2.858865556,32.2519115,TZ2009L129
19621004,2012,-2.90025987,32.23957569,TZ2009L129
19621004,2013,-3.389268117,31.37040492,TZ2009L129
19621004,2013,-3.086651367,32.02230615,TZ2009L129
19621004,2013,-3.093804806,32.05600391,TZ2009L129
19628005,2013,-3.168672398,31.94826117,TZ2009L129
19628005,2013,-3.148933066,31.78533693,TZ2009L129
19628005,2013,-3.013622066,31.94489746,TZ2009L129
19628005,2013,-3.049250062,31.78062983,TZ2009L129
19628005,2013,-2.909322796,32.25914612,TZ2009L129
19628005,2013,-3.059339639,31.74389705,TZ2009L129
19628005,2013,-3.069497022,31.91150561,TZ2009L129
19628005,2013,-2.637295815,31.71860056,TZ2009L129
19628005,2013,-2.955410836,32.1704074,TZ2009L129
19628005,2013,-3.052071245,31.94466973,TZ2009L129
19707005,2013,-2.904120734,33.40637292,TZ2009L129
19707005,2013,-2.836674368,33.06828962,TZ2009L129
19707005,2013,-3.083120367,33.2648303,TZ2009L129
19707005,2012,-2.797222628,33.040099,TZ2009L129
19707005,2013,-3.764262947,33.09220702,TZ2009L129
19707005,2012,-2.804384195,33.01278762,TZ2009L129
19804321,2013,-2.84599761,32.42160694,TZ2009L129
19804321,2013,-2.53690037,33.01472267,TZ2009L129
19804321,2013,-2.525841482,33.0169805,TZ2009L129
19806003,2012,-2.536849583,33.01019549,TZ2009L129
19806003,2012,-2.540756648,33.04616416,TZ2009L129
19806003,2012,-2.588627167,32.97094351,TZ2009L129
20201003,2012,-1.70650683,34.25982411,TZ2009L129
20201003,2013,-1.70650683,34.25982411,TZ2009L129
20303002,2013,-1.564086048,34.07376423,TZ2009L129
20303002,2013,-1.58592009,34.00055841,TZ2009L129
20303002,2013,-1.704731285,34.2169369,TZ2009L129
20324004,2013,-3.637170374,32.16531246,TZ2009L129
20409389,2013,-2.033415585,33.86883172,TZ2009L129
20409389,2013,-2.028511504,33.97152826,TZ2009L129
20409389,2013,-1.981205132,34.44954685,TZ2009L129
20420001,2012,-1.93224762,33.85459938,TZ2009L129
20420001,2013,-1.93224762,33.85459938,TZ2009L129
20420001,2012,-1.705582671,34.29151901,TZ2009L129
20420001,2013,-1.867935758,34.00790953,TZ2009L129
20420001,2013,-2.581368109,32.94635967,TZ2009L129
20511003,2013,-3.821900694,32.59483206,TZ2009L129
20511003,2013,-3.818079937,32.60391276,TZ2009L129
2.50128E+11,2015,-2.978369803,31.94330477,TZ2009L129
2.50135E+11,2014,-2.88551487,32.2190783,TZ2009L129
2.50304E+11,2014,-3.282914473,31.94441442,TZ2009L129
2.00222E+11,2015,-1.779409911,34.44536607,TZ2009L129
2.00401E+11,2014,-1.903881941,34.00503955,TZ2009L129
2.00412E+11,2015,-2.120531606,33.53369421,TZ2009L129
2.00718E+11,2015,-1.624962208,33.92579968,TZ2009L129
1.90201E+11,2014,-2.562896301,33.03438772,TZ2009L129
1.90309E+11,2014,-2.563063146,32.97288038,TZ2009L129
1.90403E+11,2015,-2.773481907,33.19168421,TZ2009L129
1.90429E+11,2015,-3.208693999,33.33307081,TZ2009L129
1.90701E+11,2015,-2.775327931,33.00637197,TZ2009L129
1.70402E+11,2015,-3.319339296,32.40801803,TZ2009L129
2.50121E+11,2015,-3.190474298,32.34475868,TZ2009L129
2.50202E+11,2015,-3.013517658,32.5372311,TZ2009L129
2.50402E+11,2015,-3.356622098,31.57330488,TZ2009L129
2.50413E+11,2015,-3.472949971,31.8754657,TZ2009L129
2.50515E+11,2015,-2.948488535,31.62046536,TZ2009L129
1.80407E+11,2015,-2.788890026,31.43539558,TZ2009L129
2.00201E+11,2015,-1.726895149,34.27392667,TZ2009L129
2.0031E+11,2015,-1.88648094,33.73450182,TZ2009L129
2.00706E+11,2015,-1.810163215,34.08825542,TZ2009L129
1.9021E+11,2015,-2.653203064,33.43696517,TZ2009L129
1.90416E+11,2015,-3.205754614,33.43372658,TZ2009L129
1.90425E+11,2015,-2.963762935,33.3413359,TZ2009L129
1.90714E+11,2015,-3.084427633,32.95909405,TZ2009L129
1.70303E+11,2015,-3.72171141,32.99231062,TZ2009L129
1.7032E+11,2015,-3.713494612,33.13806163,TZ2009L129
1.7051E+11,2015,-3.881222909,32.68996785,TZ2009L129
1.70514E+11,2015,-3.850671516,32.61045792,TZ2009L129
18203003,2013,-0.9980742,31.37399884,TZ2009L130
18203003,2013,-1.07931479,31.40730345,TZ2009L130
18611001,2013,-1.232918858,31.36307127,TZ2009L130
14110022,2011,-4.234429836,33.17461014,TZ2009L131
14115003,2010,-4.389719963,33.22706985,TZ2009L131
14115003,2011,-4.389719963,33.22706985,TZ2009L131
14224001,2010,-4.556920052,33.43841171,TZ2009L131
14301004,2011,-4.965189934,33.51190186,TZ2009L131
17113001,2011,-2.897099972,34.13228989,TZ2009L131
17201001,2011,-3.061429977,33.75445938,TZ2009L131
17211004,2011,-3.19408989,33.49076843,TZ2009L131
17308003,2011,-3.285039902,32.83058167,TZ2009L131
17402007,2011,-3.353800058,32.4279213,TZ2009L131
17423001,2011,-3.776599884,32.15613937,TZ2009L131
17615002,2011,-3.20156002,34.09928894,TZ2009L131
19226005,2011,-2.72171998,33.7802887,TZ2009L131
7303001,2013,-4.088753015,33.04381514,TZ2009L131
13124001,2013,-4.432882163,33.62112277,TZ2009L131
13216004,2013,-4.212435546,33.21797467,TZ2009L131
13216004,2013,-4.221931063,33.18940535,TZ2009L131
14110022,2013,-4.234432252,33.17460656,TZ2009L131
14110022,2012,-4.596212516,33.47687276,TZ2009L131
14110022,2012,-4.581399684,33.49933728,TZ2009L131
14115003,2012,-4.389720553,33.22707118,TZ2009L131
14115003,2012,-4.223848912,33.17516542,TZ2009L131
14115003,2012,-4.304966953,33.17201358,TZ2009L131
14208002,2012,-4.38127672,33.870959,TZ2009L131
14208002,2013,-4.167472832,32.66603204,TZ2009L131
14209002,2013,-4.547016932,33.66939753,TZ2009L131
14224001,2012,-4.556915861,33.43840777,TZ2009L131
14301004,2013,-5.01944204,33.64101145,TZ2009L131
14301004,2013,-4.681763109,33.34728831,TZ2009L131
14301004,2013,-4.965194741,33.51189579,TZ2009L131
14301004,2013,-4.289678221,33.4538678,TZ2009L131
14301004,2013,-4.221755918,33.21309471,TZ2009L131
14301004,2013,-4.213407666,33.34732865,TZ2009L131
14316002,2013,-4.051632206,32.920731,TZ2009L131
14316002,2012,-4.216510888,32.43921455,TZ2009L131
14510005,2013,-4.218368765,33.22495619,TZ2009L131
14510005,2013,-4.237154643,33.24433894,TZ2009L131
14611014,2013,-3.067298824,33.99351814,TZ2009L131
16101320,2013,-4.202508978,33.18033188,TZ2009L131
17113001,2013,-2.897102995,34.13228535,TZ2009L131
17113001,2013,-2.955248354,34.16343007,TZ2009L131
17113001,2013,-2.989987594,34.15562738,TZ2009L131
17113001,2013,-2.990028409,34.1397855,TZ2009L131
17201001,2013,-3.061427783,33.7544628,TZ2009L131
17201001,2013,-3.202943804,33.66813084,TZ2009L131
17201001,2013,-3.114836861,33.90089001,TZ2009L131
17211004,2013,-3.194094484,33.49077017,TZ2009L131
17302007,2013,-3.800735274,32.1546665,TZ2009L131
17302007,2013,-3.65237817,32.97015897,TZ2009L131
17302007,2013,-4.083006031,32.86184131,TZ2009L131
17308003,2013,-3.285036848,32.83057766,TZ2009L131
17308003,2013,-3.453818065,32.7421368,TZ2009L131
17401312,2013,-2.854449988,34.00856358,TZ2009L131
17401312,2013,-2.809949353,34.00239004,TZ2009L131
17401312,2013,-2.547811425,34.09446085,TZ2009L131
17401312,2013,-2.803071123,34.00181469,TZ2009L131
17402007,2013,-3.353802967,32.42792199,TZ2009L131
17402007,2013,-3.440953293,32.56623459,TZ2009L131
17421001,2013,-3.982103236,32.41541672,TZ2009L131
17423001,2013,-3.776602804,32.15613649,TZ2009L131
17423001,2013,-3.498447943,32.4599248,TZ2009L131
17423001,2013,-3.820984171,32.18403066,TZ2009L131
17506011,2013,-2.891599426,33.97936797,TZ2009L131
17506011,2013,-3.344336892,32.41954388,TZ2009L131
17615002,2013,-3.20156261,34.09929409,TZ2009L131
17615002,2013,-3.333501483,34.22150147,TZ2009L131
17615002,2013,-3.146996293,34.33025791,TZ2009L131
17712001,2013,-3.628049773,33.32617688,TZ2009L131
17713001,2013,-3.298538331,33.69584589,TZ2009L131
19208001,2013,-4.2972421,33.17385816,TZ2009L131
19226005,2013,-2.72171635,33.78029075,TZ2009L131
19420004,2013,-3.493946747,32.89164847,TZ2009L131
19420004,2013,-3.539305673,32.7290461,TZ2009L131
19628005,2013,-2.887742123,34.11138638,TZ2009L131
20511003,2013,-3.487739655,32.75505632,TZ2009L131
20511003,2013,-3.505239976,32.79362649,TZ2009L131
52104013,2013,-4.384421044,33.35374081,TZ2009L131
1.7031E+11,2014,-3.551870692,33.12856171,TZ2009L131
1.70418E+11,2014,-4.221989635,32.67984171,TZ2009L131
2.40101E+11,2014,-2.497086826,34.18643186,TZ2009L131
2.40114E+11,2015,-2.620348142,33.77425579,TZ2009L131
2.40125E+11,2014,-2.797485642,33.99474992,TZ2009L131
2.40208E+11,2015,-2.931192657,34.41179789,TZ2009L131
2.40323E+11,2014,-3.180410485,34.31840957,TZ2009L131
2.40416E+11,2015,-3.111907378,33.77276991,TZ2009L131
1.40105E+11,2014,-4.585708291,33.36362257,TZ2009L131
1.40123E+11,2015,-4.015700013,33.05791103,TZ2009L131
1.40205E+11,2014,-4.237172119,33.56506413,TZ2009L131
1.40223E+11,2014,-4.785695442,33.70362673,TZ2009L131
1.70204E+11,2015,-3.315465141,33.45011325,TZ2009L131
1.70411E+11,2015,-3.471039533,32.65633906,TZ2009L131
1.70428E+11,2015,-3.859587982,32.15979165,TZ2009L131
2.40107E+11,2015,-2.757951554,34.03878869,TZ2009L131
2.40121E+11,2015,-2.44063748,34.12793897,TZ2009L131
2.40215E+11,2015,-3.012350194,33.91393926,TZ2009L131
2.40424E+11,2015,-3.199691372,33.51285223,TZ2009L131
1.40115E+11,2015,-4.447180067,33.26024084,TZ2009L131
19517001,2013,-2.488444028,32.28878156,TZ2009L132
19604003,2013,-2.496431481,32.36360828,TZ2009L132
19604003,2013,-2.504665352,32.30282405,TZ2009L132
16101320,2011,-3.585279942,30.71573067,TZ2009L133
16104002,2011,-3.65041995,30.6651001,TZ2009L133
16119001,2011,-3.780070066,30.43840027,TZ2009L133
16202003,2011,-4.077159882,30.2600193,TZ2009L133
16204001,2011,-4.20028019,30.50359917,TZ2009L133
16206001,2011,-4.36537981,30.40345955,TZ2009L133
16227002,2011,-4.298950195,30.16724968,TZ2009L133
16230013,2011,-4.58299017,30.10149002,TZ2009L133
18505005,2011,-2.886149883,30.78634071,TZ2009L133
18507004,2011,-2.829570055,30.46029091,TZ2009L133
16101320,2013,-3.585284129,30.71573233,TZ2009L133
16101320,2013,-2.897978612,30.94661431,TZ2009L133
16101320,2013,-3.720974221,30.8070233,TZ2009L133
16101320,2013,-3.740931208,30.52664634,TZ2009L133
16104002,2013,-3.650415889,30.66509937,TZ2009L133
16104002,2013,-4.201475519,30.4873386,TZ2009L133
16104002,2013,-3.283676862,30.96779529,TZ2009L133
16119001,2013,-3.780066055,30.43839711,TZ2009L133
16119001,2013,-3.891136989,30.61814806,TZ2009L133
16119001,2013,-4.09793291,30.4143571,TZ2009L133
16202003,2013,-4.077163637,30.26002393,TZ2009L133
16202003,2013,-4.291612629,30.43536618,TZ2009L133
16202003,2013,-4.102251471,30.2408192,TZ2009L133
16204001,2013,-4.200276513,30.50359598,TZ2009L133
16204001,2013,-3.571868443,30.71458405,TZ2009L133
16204001,2013,-4.241960356,30.47025142,TZ2009L133
16206001,2013,-4.36537823,30.4034609,TZ2009L133
16227002,2013,-4.298952371,30.16724643,TZ2009L133
16227002,2013,-4.252925966,30.23279544,TZ2009L133
16230013,2013,-4.582994794,30.1014935,TZ2009L133
17402007,2013,-3.169516495,31.12506019,TZ2009L133
18505005,2012,-2.886154674,30.78633667,TZ2009L133
18505005,2012,-2.869826095,30.79663373,TZ2009L133
18507004,2013,-2.829572233,30.46028828,TZ2009L133
18507004,2013,-2.881791215,30.60823107,TZ2009L133
18507004,2013,-2.774937449,30.46920838,TZ2009L133
19226005,2013,-2.781971594,30.99140142,TZ2009L133
1.80414E+11,2015,-3.158047879,31.32773606,TZ2009L133
1.60201E+11,2014,-3.90458892,30.33944043,TZ2009L133
1.60708E+11,2014,-3.406001345,30.89198068,TZ2009L133
1.80505E+11,2015,-2.898701965,30.75142153,TZ2009L133
1.60107E+11,2015,-3.892251072,30.62922859,TZ2009L133
1.60209E+11,2015,-4.51287997,30.60446113,TZ2009L133
1.60807E+11,2015,-4.587936284,30.12575037,TZ2009L133
14418001,2011,-4.577070236,32.15587997,TZ2009L134
14611014,2011,-5.040530205,32.79959869,TZ2009L134
14617002,2010,-5.119639874,32.89585876,TZ2009L134
14617002,2011,-5.119639874,32.89585876,TZ2009L134
17421001,2011,-4.086060047,32.23714828,TZ2009L134
2313019,2013,-5.031421325,32.78689439,TZ2009L134
5502018,2013,-5.02672949,32.79324611,TZ2009L134
7118003,2013,-5.020404241,33.11798666,TZ2009L134
13317003,2013,-5.019539023,32.8054869,TZ2009L134
14301004,2013,-4.599843622,32.10182668,TZ2009L134
14418001,2013,-4.577071072,32.15588325,TZ2009L134
14418001,2013,-5.070500209,32.08747961,TZ2009L134
14505004,2012,-5.008862091,32.8249053,TZ2009L134
14611014,2013,-5.040528947,32.79959636,TZ2009L134
14617002,2012,-5.119644043,32.89586181,TZ2009L134
14617002,2012,-4.962853756,32.72328242,TZ2009L134
14617002,2012,-4.952629592,32.80876512,TZ2009L134
14617002,2012,-4.948328023,32.72204802,TZ2009L134
14617002,2012,-5.021097837,32.79632482,TZ2009L134
17302007,2013,-5.207212316,32.07254894,TZ2009L134
17302007,2013,-5.282950527,32.13653697,TZ2009L134
17421001,2013,-4.086062489,32.23715173,TZ2009L134
17421001,2013,-4.156939396,32.0738708,TZ2009L134
17421001,2013,-3.698297905,32.09808271,TZ2009L134
17421001,2013,-4.796276698,31.64774581,TZ2009L134
17423001,2013,-3.926514263,32.04657029,TZ2009L134
17423001,2013,-3.986883988,31.99292902,TZ2009L134
17423001,2013,-3.922610237,32.11452142,TZ2009L134
17423001,2013,-3.935897435,32.10892695,TZ2009L134
17423001,2013,-4.057291325,32.03931472,TZ2009L134
19420004,2013,-4.644871565,31.71568176,TZ2009L134
19420004,2013,-5.245260242,31.65822671,TZ2009L134
19420004,2013,-5.252894776,31.8944774,TZ2009L134
19420004,2013,-5.219142963,31.74684059,TZ2009L134
19707005,2013,-5.058348767,32.44404899,TZ2009L134
19707005,2013,-5.231185441,31.76960634,TZ2009L134
1.70434E+11,2014,-4.174485125,32.08678506,TZ2009L134
1.40313E+11,2015,-4.922257992,32.96915548,TZ2009L134
1.40408E+11,2014,-5.106635207,32.29626221,TZ2009L134
1.40607E+11,2015,-4.990456161,32.82097385,TZ2009L134
1.40708E+11,2014,-4.870593278,31.72669337,TZ2009L134
1.40132E+11,2015,-4.579979834,32.62399359,TZ2009L134
1.40321E+11,2015,-5.049547078,32.98485878,TZ2009L134
1.40702E+11,2015,-5.259483709,31.7237451,TZ2009L134
14204003,2011,-4.144979954,33.98511887,TZ2009L135
14208002,2010,-4.208549976,33.8045311,TZ2009L135
14209002,2011,-4.098120213,33.93003845,TZ2009L135
17604003,2011,-3.584909916,34.19258881,TZ2009L135
17712001,2011,-3.643290043,33.39696884,TZ2009L135
17713001,2011,-3.558340073,33.41669846,TZ2009L135
17808305,2011,-3.610660076,33.83102036,TZ2009L135
17810002,2011,-3.710059881,33.9407196,TZ2009L135
17817001,2011,-3.837640047,33.70000076,TZ2009L135
7310188,2013,-3.665600989,33.40739087,TZ2009L135
13412003,2012,-4.170479903,33.79988664,TZ2009L135
14115003,2013,-4.052940357,33.45969678,TZ2009L135
14204003,2013,-4.144982645,33.98511664,TZ2009L135
14204003,2013,-3.392027813,33.91381448,TZ2009L135
14204003,2013,-4.065193582,33.94060469,TZ2009L135
14204003,2013,-4.067516906,34.03452213,TZ2009L135
14204003,2013,-4.272644181,33.89299812,TZ2009L135
14204003,2013,-4.066034011,33.81063685,TZ2009L135
14208002,2012,-4.20854611,33.80453056,TZ2009L135
14208002,2012,-4.301813092,33.88095426,TZ2009L135
14209002,2013,-4.098115255,33.93004366,TZ2009L135
14209002,2013,-4.141664418,33.87358607,TZ2009L135
14209002,2013,-4.075180408,33.80823499,TZ2009L135
16221001,2013,-3.667327159,33.42078448,TZ2009L135
17211004,2013,-3.446749233,33.96010647,TZ2009L135
17302007,2013,-3.486306863,33.99988552,TZ2009L135
17308003,2013,-3.674197153,33.41596907,TZ2009L135
17308003,2013,-3.682084919,33.46542728,TZ2009L135
17604003,2013,-3.584911662,34.19258828,TZ2009L135
17604003,2013,-4.336416762,33.90852872,TZ2009L135
17604003,2013,-3.624218331,34.31746612,TZ2009L135
17604003,2013,-3.60418113,34.33514571,TZ2009L135
17604003,2013,-3.744052079,34.26453849,TZ2009L135
17604003,2013,-3.474388592,34.54844288,TZ2009L135
17604003,2013,-3.464497791,34.56334274,TZ2009L135
17712001,2013,-3.643287304,33.39696675,TZ2009L135
17712001,2013,-3.679920578,33.42244439,TZ2009L135
17712001,2013,-3.547347944,33.39610034,TZ2009L135
17713001,2013,-3.55833667,33.41670077,TZ2009L135
17713001,2013,-3.65595166,33.65711102,TZ2009L135
17713001,2013,-3.646282193,33.41651233,TZ2009L135
17808305,2013,-3.610658026,33.83102029,TZ2009L135
17808305,2013,-3.676749416,33.40428869,TZ2009L135
17808305,2013,-3.538718928,34.30802128,TZ2009L135
17808305,2013,-3.557462465,33.56561222,TZ2009L135
17808305,2013,-3.584379479,33.53997877,TZ2009L135
17808305,2013,-4.087188709,33.55057446,TZ2009L135
17810002,2013,-3.71006346,33.94071877,TZ2009L135
17810002,2013,-3.727598272,33.88473682,TZ2009L135
17817001,2013,-3.837641683,33.70000362,TZ2009L135
17817001,2013,-3.88191619,33.73603177,TZ2009L135
17817001,2013,-3.857842734,33.68339534,TZ2009L135
17817001,2013,-3.650814593,33.40895858,TZ2009L135
17817001,2013,-4.200130759,33.98971323,TZ2009L135
19420004,2013,-3.657445513,33.43883552,TZ2009L135
1.70102E+11,2014,-3.617598744,33.54216805,TZ2009L135
1.70203E+11,2015,-3.552252601,33.54503404,TZ2009L135
1.70213E+11,2015,-3.866088797,33.9944479,TZ2009L135
2.40302E+11,2014,-3.642558876,34.29704102,TZ2009L135
2.40312E+11,2015,-3.946217891,34.30359608,TZ2009L135
2.40408E+11,2015,-3.452131072,34.01653352,TZ2009L135
1.40201E+11,2015,-4.290016805,33.86896361,TZ2009L135
1.40216E+11,2015,-4.135902632,33.38887681,TZ2009L135
14316002,2010,-4.258150101,32.54365921,TZ2009L136
14316002,2011,-4.258150101,32.54365921,TZ2009L136
14316002,2012,-4.258147833,32.54366133,TZ2009L136
14316002,2012,-4.239623827,32.5429077,TZ2009L136
14418001,2013,-4.801798177,32.33242766,TZ2009L136
14510005,2013,-4.858202175,32.21802275,TZ2009L136
14510005,2013,-4.391696104,32.70924102,TZ2009L136
1.40714E+11,2015,-4.448472867,32.2399332,TZ2009L136
16104002,2013,-4.911112473,29.61135398,TZ2009L137
16104002,2013,-4.898717,29.62840994,TZ2009L137
16221001,2012,-4.788275537,29.86198799,TZ2009L137
16311001,2013,-4.879456235,29.64720321,TZ2009L137
16311001,2013,-5.100291466,29.81053735,TZ2009L137
16311001,2013,-5.273911157,29.83267103,TZ2009L137
1.60418E+11,2014,-4.893931908,29.63741011,TZ2009L137
1.60406E+11,2015,-4.914457519,29.70375795,TZ2009L137
16303002,2013,-5.19981211,31.2002113,TZ2009L138
17302007,2013,-5.010294012,31.31524722,TZ2009L138
19111005,2011,-2.017009974,32.8682785,TZ2009L139
11112002,2013,-2.089223292,33.01402616,TZ2009L139
18305002,2012,-1.629748224,31.88561632,TZ2009L139
19111005,2013,-2.01700807,32.86828183,TZ2009L139
19111005,2013,-2.123778171,32.89442316,TZ2009L139
19302076,2013,-2.101704854,33.07854565,TZ2009L139
19307058,2012,-2.278174605,32.03908024,TZ2009L139
19707005,2013,-1.982658318,32.98802688,TZ2009L139
1.90103E+11,2014,-2.102758509,33.07261294,TZ2009L139
1.90107E+11,2014,-2.111288781,33.03958465,TZ2009L139
1.90114E+11,2015,-1.99625747,32.92869549,TZ2009L139
1.90523E+11,2015,-2.340418548,32.49509677,TZ2009L139
11112002,2011,-7.940420151,35.06478119,TZ2009L140
11706009,2011,-7.513070107,36.44244003,TZ2009L140
7202001,2013,-6.632806587,36.73710028,TZ2009L140
11112002,2013,-7.940415557,35.06478034,TZ2009L140
11706009,2013,-7.513074541,36.44243819,TZ2009L140
6112001,2010,-6.631000042,38.34793091,TZ2009L141
6112001,2011,-6.631000042,38.34793091,TZ2009L141
