ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,ADMIN0,ADMIN1,ADMIN2,ADMIN3,LZCODE,LZNAME,FNID_OLD,EFF_PERD
"20602479",-14.10250,33.51740,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20602607",-13.88790,33.51630,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20602617",-14.05210,33.49430,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603090",-14.26000,33.79830,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603121",-14.12940,33.68740,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603133",-14.26290,33.69360,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603189",-14.15500,33.74570,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603337",-14.18650,33.55290,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603455",-14.36220,33.71490,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603533",-14.27490,33.75970,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20604071",-14.05310,33.95970,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20604376",-14.02350,34.11370,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20604638",-14.01530,34.06390,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20605302",-14.02300,34.08630,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20606168",-13.67510,33.44710,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20606297",-13.78190,33.36330,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607260",-13.86740,33.82810,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607315",-13.79930,33.85890,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607733",-13.79380,33.83730,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20608499",-13.75270,33.66260,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20609754",-13.77150,33.68130,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610050",-14.10450,34.00180,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610249",-14.16010,34.03450,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20612564",-14.06190,33.83230,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20613324",-13.96940,33.63180,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.03300,33.51590,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614589",-14.06190,33.68480,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.81220,33.50050,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615735",-13.93470,33.49400,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615752",-13.74820,33.56020,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21053430",-14.01590,33.82700,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21054673",-14.01940,33.81720,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21055241",-13.87580,33.75990,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21066478",-14.02800,33.80120,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21083535",-13.78910,33.80860,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21085094",-13.84560,33.75840,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21086069",-13.95300,33.71740,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21086436",-13.95540,33.72860,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21087736",-14.01320,33.71830,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21088597",-14.05480,33.70770,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"10307413",-13.87035,33.74895,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"10401140",-14.21200,33.80711,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"10507344",-14.04720,33.33992,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"10733640",-13.85305,33.50518,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"10732192",-13.76785,33.79593,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"10734762",-14.00541,33.83820,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20111718",-13.71106,33.75187,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20113112",-13.92372,33.36894,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20206362",-13.92046,33.68144,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20302539",-13.95287,33.73361,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20303065",-13.99625,33.67974,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20402198",-14.20824,33.72198,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20404032",-13.89122,33.74524,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20404575",-13.86402,34.25635,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20507459",-14.05128,34.01076,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-14.26899,33.76096,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-14.25670,33.77933,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-14.07550,33.91830,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-13.88828,33.75149,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20602363",-13.93095,33.31772,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601141",-14.29960,33.90320,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20602363",-14.03680,33.34510,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601141",-14.22265,33.87926,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601141",-14.08273,33.71509,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603090",-14.26000,33.79830,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601141",-14.21730,33.78643,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603090",-14.13057,33.88646,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603533",-14.27490,33.75970,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603090",-14.24508,33.77773,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603533",-14.22897,33.84264,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603090",-14.31920,33.59855,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20604638",-14.01530,34.06390,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20604638",-14.13078,33.96488,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603533",-14.17859,33.73218,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20605302",-14.02300,34.08630,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20605302",-14.11965,33.91986,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607260",-13.86740,33.82810,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607260",-14.22223,33.74182,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607315",-13.79930,33.85890,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607315",-13.88357,33.96976,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610249",-14.16010,34.03450,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610050",-14.09692,33.58011,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610050",-14.10450,34.00180,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610249",-14.15186,33.87492,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610249",-14.21200,33.93085,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610050",-14.17068,33.93454,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610249",-13.95652,34.07650,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610249",-14.08344,33.97983,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.03300,33.51590,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20613324",-13.96940,33.63180,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20613324",-13.77840,33.53021,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20613324",-13.84917,33.59013,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.08521,33.57097,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615735",-13.93470,33.49400,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615735",-13.92354,33.41674,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.81220,33.50050,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.74926,33.50701,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615735",-13.94591,33.58236,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20903583",-13.95760,33.91673,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20906605",-13.94520,33.74080,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20909113",-14.04100,33.81841,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20909113",-14.02858,33.80820,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037030",-13.86539,33.76743,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037536",-13.95082,33.72909,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037536",-14.02068,33.69773,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037536",-14.00473,33.70437,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21048764",-14.22073,33.80274,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21052427",-14.01102,33.71995,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21052427",-14.01959,33.71876,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21055241",-13.87580,33.75990,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21055693",-13.71448,33.60840,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21066096",-13.89559,33.84888,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21066096",-14.15835,33.80497,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21077725",-14.01468,33.82562,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21086069",-13.95300,33.71740,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21086436",-13.95540,33.72860,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21088597",-14.05480,33.70770,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21087531",-13.87194,33.76029,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30102540",-13.91799,33.73077,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30305277",-13.93991,33.74006,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30307678",-14.04570,34.10663,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30704313",-13.88185,33.74491,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30804416",-13.95668,33.72866,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"31007335",-13.94651,33.64412,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"31201104",-14.00581,33.85079,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"31436695",-14.01892,33.38417,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"31436695",-13.73021,33.41237,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"31552686",-14.01979,33.70431,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20112661",-14.04558,34.10397,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20303065",-13.95248,33.65593,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20404575",-13.82432,33.78774,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-14.04533,33.69882,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-14.04113,33.49271,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-13.97568,33.64188,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-14.11213,34.07959,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-14.24124,33.78464,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20601626",-13.86964,33.76526,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20508349",-13.87359,33.83391,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603090",-14.05764,33.86642,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603090",-14.30836,33.89019,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20603533",-14.01477,33.82458,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607260",-13.77337,33.91116,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607315",-14.08460,33.68755,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607315",-13.90203,33.90350,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20607315",-13.95993,34.00277,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20610050",-14.04085,33.95028,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-13.92346,33.47282,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.04344,33.54134,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.03446,33.52439,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.13721,33.38501,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.04818,33.47516,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20614477",-14.24219,33.76285,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615735",-13.91374,33.49939,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.75090,33.48694,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.78787,33.54403,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.82070,33.45761,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.84623,33.40055,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.79111,33.72007,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.78474,33.28436,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20615064",-13.71608,33.34957,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20804405",-14.02337,33.82134,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20804405",-14.02765,33.80221,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20804405",-14.01371,33.71676,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"20909113",-14.03513,33.81538,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037030",-14.07346,33.45053,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037030",-13.88427,33.74901,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037030",-14.08150,33.80375,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037030",-13.96630,33.69608,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21051203",-14.01564,33.70610,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21037536",-14.04438,33.69890,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21048764",-13.87377,33.83066,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21048764",-13.88816,33.75273,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21055241",-14.01037,33.83188,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21066096",-14.26553,33.75442,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21066339",-14.16544,33.68939,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21080308",-13.89114,33.74863,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"21086436",-14.04406,33.51096,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30202252",-13.88032,33.74821,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30202252",-14.01247,33.69176,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30704313",-14.43045,33.72314,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30901054",-13.95271,33.72053,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"31004312",-14.02130,33.82457,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"31439102",-14.01647,33.82511,MW2012C3020603,"2012",MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,"10921103","3"
"30201498",-14.82190,35.52630,MW2012C3030214,"2012",MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,"10921214","3"
"30201587",-14.89070,35.44400,MW2012C3030214,"2012",MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,"10921214","3"
